eog,emg
-11,0
-12,-1
-10,0
-7,1
-7,0
-7,0
-4,-1
-2,0
0,1
2,0
2,-1
1,-1
0,0
0,1
-3,0
-4,1
-5,1
-6,0
-8,0
-8,0
-8,0
-9,0
-8,0
-7,0
-7,-1
-6,-1
-4,-1
-4,0
-3,0
-2,0
-1,0
-1,0
-2,0
-1,0
-1,-1
2,-2
8,-3
13,-3
14,-1
11,3
4,5
-4,5
-8,4
-9,2
-9,1
-8,0
-5,-1
-4,-2
-3,-1
-2,-1
-2,-1
-4,-1
-4,-1
-3,-1
-4,-1
-4,0
-3,0
-4,0
-4,0
-4,0
-4,1
-5,0
-4,1
-2,0
-2,0
-2,0
-2,0
-4,0
-6,-1
-6,0
-7,0
-8,1
-8,1
-6,0
-6,-1
-5,0
-3,0
-1,0
0,0
1,1
3,1
3,0
5,0
7,0
7,-1
7,-1
7,0
7,0
6,0
7,0
8,0
8,0
8,1
9,0
9,-1
9,0
10,0
10,0
10,0
12,0
13,0
13,0
15,1
15,0
14,0
13,0
13,0
13,0
11,1
11,0
10,0
7,-1
5,-1
5,0
3,0
1,0
2,0
1,0
0,0
2,0
3,0
3,0
4,0
6,0
6,0
8,0
9,0
9,0
9,0
10,0
10,0
9,0
10,0
10,0
8,-1
8,0
8,0
7,0
6,-1
6,0
5,0
4,0
4,0
6,0
6,0
7,1
9,1
10,0
11,0
12,0
12,1
11,0
11,0
12,-1
11,-1
10,0
10,1
9,1
7,0
7,-1
7,-1
7,0
8,0
9,0
9,-1
9,0
9,1
7,1
4,0
2,1
-1,0
-4,0
-5,0
-4,0
-3,0
-2,0
1,-1
2,0
2,0
3,0
3,0
2,-1
1,0
2,0
2,-1
3,-1
4,0
4,0
4,1
5,1
5,1
4,0
5,1
6,0
8,0
10,-1
13,-1
13,0
12,0
14,1
16,0
18,-1
20,0
22,0
23,0
24,0
24,0
22,0
20,0
19,0
18,0
15,0
14,1
12,0
9,0
7,0
6,0
5,0
6,-1
10,-2
16,-4
20,-4
23,-1
21,2
15,4
9,5
7,4
6,3
6,1
6,0
5,0
2,-1
1,-1
0,-2
-3,-2
-6,-1
-9,-1
-12,0
-15,0
-16,1
-17,0
-18,-1
-17,0
-16,0
-17,0
-18,-1
-18,0
-18,0
-18,0
-17,0
-15,0
-15,0
-14,1
-12,1
-11,0
-10,0
-10,0
-11,0
-13,0
-12,0
-11,0
-11,-1
-11,0
-10,0
-10,-1
-11,-1
-10,0
-11,0
-11,0
-10,0
-10,0
-11,-1
-11,-1
-10,-1
-10,0
-9,0
-8,0
-7,0
-8,1
-7,1
-6,1
-7,1
-8,1
-7,0
-8,0
-8,0
-7,1
-7,0
-7,-1
-6,0
-6,0
-9,0
-11,0
-11,0
-13,0
-15,0
-15,0
-16,0
-17,0
-15,0
-14,0
-14,-1
-12,0
-10,0
-8,-1
-7,0
-6,0
-5,-1
-4,0
-2,0
-1,0
-2,0
-1,0
-1,0
0,0
0,0
0,0
-1,1
-3,0
-3,0
-5,1
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-7,0
-8,0
-8,0
-8,0
-8,-1
-6,0
-4,0
-3,0
-2,-1
-1,0
-2,0
-4,0
-4,0
-5,0
-6,0
-6,1
-6,0
-7,0
-6,1
-5,1
-4,0
-3,-1
-1,0
1,0
2,0
4,0
6,0
6,0
7,0
9,0
9,0
8,0
9,0
10,0
9,0
9,0
11,0
11,0
12,0
12,1
11,0
9,0
8,0
8,0
5,0
4,0
4,0
3,0
2,0
3,0
3,0
2,0
2,0
1,0
-1,0
-2,1
-2,0
-4,0
-4,0
-3,0
-5,0
-9,0
-11,0
-13,0
-16,-1
-17,0
-17,0
-18,-1
-19,-1
-18,0
-19,0
-19,0
-19,0
-19,0
-21,0
-21,0
-20,0
-21,1
-21,1
-18,0
-17,0
-15,0
-10,-1
-3,-2
5,-3
15,-3
22,-2
22,0
18,3
13,4
7,4
4,2
3,2
4,1
5,0
7,-1
10,-1
10,-1
10,-1
11,0
10,0
9,0
9,1
9,-1
7,-2
6,-1
6,-1
6,-1
7,0
8,0
7,0
6,1
6,1
6,0
5,-1
4,0
3,0
2,1
0,0
0,0
-1,1
-1,1
-1,1
-1,0
-2,-1
-2,0
-1,0
-1,0
0,0
1,0
1,0
1,0
2,0
3,0
3,0
5,1
6,1
6,0
7,0
9,0
10,0
10,-1
13,0
15,0
15,0
