eog,emg
7,0
6,1
5,3
-1,4
-5,2
-2,0
-1,-1
-3,-1
-3,0
-3,-1
-6,-1
-6,-1
-4,-1
-5,-1
-6,-1
-5,0
-6,0
-9,0
-8,0
-6,-1
-8,-1
-7,0
-4,1
-4,0
-5,0
-3,1
-5,0
-10,0
-11,1
-11,2
-15,2
-15,0
-13,-1
-15,-1
-17,-2
-16,-1
-17,-1
-17,-1
-12,0
-5,0
-3,0
-1,0
0,0
-4,1
-8,1
-9,0
-13,0
-18,0
-18,1
-17,1
-18,0
-17,-1
-14,-1
-15,-1
-15,1
-11,3
-9,0
-9,-2
-4,-1
2,0
5,2
9,0
14,-1
13,-1
9,-1
7,-1
3,1
-2,2
-2,2
-1,0
-4,0
-6,0
-4,0
-6,0
-9,-1
-9,1
-12,2
-15,1
-12,-1
-7,-2
-4,-2
2,-2
10,-1
15,1
17,2
21,3
19,1
13,0
8,-1
3,-2
-6,0
-11,1
-11,1
-14,0
-16,-1
-14,0
-15,1
-18,0
-17,1
-15,0
-15,0
-13,-1
-10,-2
-11,-1
-12,-1
-10,0
-12,0
-16,0
-17,1
-16,1
-16,0
-14,-1
-10,0
-10,1
-11,1
-11,1
-15,-1
-20,-1
-20,-1
-19,0
-19,1
-16,0
-12,0
-12,1
-13,-1
-11,-2
-12,-1
-15,-1
-17,1
-20,1
-23,0
-20,1
-14,1
-14,1
-15,0
-13,0
-14,0
-15,0
-12,0
-10,-1
-12,0
-13,1
-10,2
-10,1
-9,0
-5,0
-5,-1
-10,-3
-12,-2
-14,-1
-18,0
-19,0
-17,1
-19,1
-20,0
-19,0
-21,1
-26,1
-28,1
-28,-1
-31,-1
-31,-1
-27,-1
-26,0
-24,1
-17,2
-12,2
-9,-1
-2,-2
4,-2
4,0
3,2
4,1
0,0
-2,-2
1,-2
1,-2
-2,-2
-3,-1
-6,3
-13,5
-20,5
-24,3
-28,1
-28,-1
-23,-1
-21,0
-23,0
-22,1
-23,-1
-26,-2
-24,-3
-18,-2
-11,-2
-1,-2
16,-1
31,0
41,0
49,2
51,2
47,1
43,1
42,0
37,0
32,0
30,1
25,1
18,1
15,1
11,1
4,2
-2,1
-5,0
-11,0
-16,-2
-16,-2
-18,-3
-21,-3
-18,-1
-14,-1
-11,0
-3,0
8,0
17,0
27,0
41,0
51,0
59,0
71,1
82,0
81,0
73,0
60,0
38,1
17,1
3,1
-8,2
-16,2
-20,0
-25,-1
-34,1
-40,1
-40,1
-40,0
-38,-2
-29,-1
-22,-1
-16,-1
-5,0
5,-1
10,-1
17,-1
26,-2
28,-1
28,0
29,3
29,4
27,1
29,-1
31,-2
34,-1
39,0
44,0
45,-1
45,-1
49,-1
49,-1
46,-1
44,0
42,2
33,3
23,1
13,1
1,0
-10,0
-13,0
-16,-1
-20,-2
-18,-1
-15,1
-16,3
-15,2
-12,-2
-12,-3
-10,-3
-6,-1
-5,1
-7,0
-4,0
-1,0
0,0
2,1
5,0
1,0
-4,1
-6,1
-11,1
-18,0
-21,1
-22,0
-25,0
-24,0
-22,0
-25,0
-28,0
-28,0
-28,-1
-28,-2
-23,-1
-19,-1
-19,0
-19,0
-16,0
-17,0
-17,0
-14,0
-13,0
-13,0
-11,1
-10,0
-14,0
-16,0
-16,-1
-19,0
-22,0
-20,0
-23,0
-29,1
-29,1
-31,-1
-35,-1
-37,0
-36,0
-38,0
-39,-1
-36,0
-34,0
-34,0
-30,1
-27,0
-29,0
-29,0
-29,0
-35,0
-40,0
-41,0
-43,0
-46,-1
-44,0
-42,0
-43,0
-43,-2
-38,-2
-35,-2
-30,-2
-21,0
-19,0
-22,2
-25,4
-27,3
-31,1
-32,0
-28,1
-26,1
-26,-1
-24,-1
-26,-1
-30,-1
-29,0
-28,-1
-31,0
-32,0
-30,0
-33,-1
-35,-2
-31,-1
-29,0
-28,0
-23,0
-19,0
-20,1
-20,1
-19,0
-21,1
-23,0
-21,0
-21,0
-22,0
-18,0
-17,0
