eog,emg
14,0
20,0
27,-1
30,0
27,0
17,0
2,0
-10,0
-13,0
-11,0
-9,1
-6,1
-3,0
-2,0
-1,0
1,0
2,0
1,0
1,0
0,0
-3,0
-5,0
-4,0
-6,0
-7,0
-6,0
-5,0
-6,0
-3,0
0,-1
0,0
1,0
2,0
0,0
-2,0
-1,0
-3,0
-5,1
-6,1
-5,0
-5,-1
-5,-1
-3,0
-1,0
0,0
3,0
4,1
3,0
4,0
5,0
3,0
1,0
2,0
0,0
-1,0
1,-1
3,-1
3,0
5,0
6,0
4,1
4,1
7,0
8,1
8,1
8,1
6,1
2,0
0,0
-1,-1
-4,-1
-5,-1
-4,-1
-5,0
-5,1
-4,1
-5,0
-6,1
-6,1
-4,0
-4,1
-3,0
0,0
1,0
1,0
3,0
3,0
2,0
1,-1
0,-1
-5,0
-7,0
-7,0
-7,0
-7,1
-3,0
0,0
1,1
2,1
4,0
3,1
5,0
7,0
6,-1
3,-1
2,0
-1,0
-3,0
-4,0
-3,0
-4,0
-3,0
0,-1
1,0
1,0
2,0
2,0
0,0
1,-1
3,-1
3,0
2,1
4,0
3,-1
2,0
2,0
1,0
0,0
0,0
0,0
-1,0
-2,0
-1,-1
-1,0
-2,0
0,0
0,0
-3,0
-3,0
-2,0
-2,0
-2,0
1,0
1,0
1,1
2,0
2,0
0,0
-1,0
-3,0
-6,-1
-7,-1
-6,0
-4,0
1,0
11,-1
20,0
25,0
27,0
20,-1
4,1
-8,2
-11,1
-11,1
-10,0
-8,0
-7,-1
-8,0
-5,0
-3,0
-2,0
-1,0
1,-1
1,-1
-1,-1
0,0
0,0
-2,1
-2,1
-3,0
-6,0
-7,-1
-6,-1
-7,0
-8,0
-5,0
-4,0
-4,0
-4,0
-4,0
-7,1
-7,1
-6,1
-7,0
-7,0
-3,1
-1,0
0,-1
0,-1
0,0
-3,1
-4,0
-3,-1
-4,-1
-5,0
-4,0
-4,0
-5,1
-5,0
-5,0
-7,0
-7,0
-6,0
-6,-1
-6,-1
-4,0
-3,0
-3,0
-2,0
0,0
-1,0
-1,0
1,0
-1,1
-3,1
-4,0
-4,0
-4,0
-3,-1
-1,-1
-2,0
-2,1
-1,0
-2,1
-3,0
-2,-1
-1,0
-2,0
-1,0
0,0
-1,0
-2,0
-2,0
-3,-1
-3,-1
-2,-1
-2,0
-3,1
-2,0
-1,0
-2,1
-2,1
1,1
1,0
0,0
0,0
-1,0
-4,0
-4,0
-3,-1
-4,-1
-4,-1
-2,0
-2,0
-4,1
-5,0
-5,0
-7,0
-6,0
-5,0
-6,0
-6,0
-5,0
-5,0
-6,0
-4,0
-2,-1
0,-1
2,0
3,-1
1,0
1,0
1,1
1,2
0,1
2,-1
2,-1
0,0
-1,0
-1,1
-3,0
-3,-1
-2,0
-2,0
-2,1
-1,0
-1,0
-2,0
-2,0
-1,0
-2,0
-2,0
-1,0
-1,0
-2,0
-2,1
-1,0
0,0
5,-1
13,-1
21,0
28,0
34,-1
28,0
14,1
1,0
-8,1
-11,1
-8,1
-5,0
-4,0
-2,0
1,0
1,-1
1,-1
2,-1
1,0
-1,0
0,0
1,0
-1,1
-3,0
-3,0
-4,1
