eog,emg
8,0
8,-1
8,3
8,-1
9,0
9,2
8,-3
7,1
8,0
7,0
6,2
5,0
4,3
2,0
2,0
1,2
-2,-3
-3,1
-5,-1
-6,-1
-7,1
-7,-2
-6,2
-6,0
-4,1
-3,2
-4,-2
-4,2
-4,0
-4,0
-3,0
-2,-3
-1,0
-1,-1
-1,0
-2,2
-2,-2
-3,1
-3,-1
-4,0
-4,2
-2,-1
-1,2
0,-1
1,0
1,2
0,-1
0,3
1,1
2,0
3,0
4,-5
5,0
4,-2
4,-1
4,2
3,-2
1,1
0,0
-2,-1
-2,1
-1,-2
-1,1
-3,0
-4,2
-4,4
-6,-1
-6,1
-5,-2
-6,-3
-7,-1
-7,-2
-7,3
-6,1
-5,1
-2,3
1,0
5,2
7,-1
7,-2
5,-2
0,-7
-9,-5
-19,-5
-23,-1
-23,2
-20,1
-15,6
-11,5
-8,6
-6,5
-4,0
-2,3
-1,0
1,-1
3,0
3,-4
4,-1
4,-2
3,-2
1,0
0,-2
0,1
-1,-1
-2,-1
-2,1
-2,-2
-1,2
0,0
1,-1
1,1
2,-2
3,1
3,-1
4,0
4,3
3,-1
3,3
2,1
0,-1
-4,-2
-6,-4
-8,0
-10,-1
-11,-1
-12,1
-15,-2
-17,2
-19,0
-22,0
-24,3
-26,0
-27,3
-29,0
-29,0
-28,2
-27,-3
-25,1
-22,-1
-21,-1
-20,2
-18,-2
-16,1
-15,-1
-13,0
-12,2
-10,-2
-6,1
-4,0
-4,-1
-3,1
-2,-1
-1,2
0,1
1,0
1,2
1,-2
2,1
3,-1
5,-2
7,0
9,-2
11,2
11,-1
11,-1
10,1
8,-3
7,0
7,0
7,0
6,4
6,1
5,1
3,-1
2,-1
1,1
0,-2
0,1
-2,-1
-3,-1
-5,0
-5,-2
-6,2
-6,0
-6,0
-4,2
-3,-2
-1,3
-1,1
-1,-1
-2,0
-2,-3
-3,0
-5,-1
-6,0
-7,1
-8,-2
-9,2
-10,0
-11,0
-12,1
-13,-2
-14,3
-15,1
-15,0
-16,2
-17,-2
-20,0
-23,-1
-26,-3
-29,0
-32,-2
-34,1
-36,0
-35,1
-33,5
-32,1
-30,3
-29,-1
-31,-2
-34,-1
-39,-6
-47,-5
-57,-7
-63,-3
-64,3
-63,3
-59,7
-54,5
-51,4
-49,5
-47,1
-47,2
-46,-1
-46,-3
-45,-1
-45,-4
-44,0
-43,-1
-42,-1
-40,1
-39,-3
-39,-1
-39,-2
-39,-1
-38,2
-37,-1
-34,3
-33,2
-33,1
-34,1
-35,-3
-37,1
-38,0
-37,0
-36,2
-35,-2
-33,1
-32,0
-31,-1
-30,0
-28,-2
-27,1
-26,-1
-26,0
-25,2
-24,-2
-22,0
-20,-1
-20,-1
-20,1
-20,-2
-19,1
-19,0
-18,0
-17,3
-16,-3
-15,1
-14,0
-14,-1
-13,2
-10,-2
-8,1
-8,-1
-6,-1
-4,2
-2,-1
-1,2
0,1
0,-1
1,2
2,-1
2,2
2,0
1,-3
1,0
1,-2
1,0
2,0
2,-2
2,2
4,0
6,2
7,0
10,0
13,1
15,-2
19,2
22,1
24,0
26,1
27,-2
29,0
30,-2
32,-1
34,1
35,-2
35,3
35,1
34,0
33,2
33,-1
31,2
30,1
30,-1
29,1
28,-3
29,1
31,0
31,-3
32,0
35,-2
37,1
39,0
41,-2
43,1
43,-2
43,1
43,0
42,-1
42,1
43,-2
44,2
44,1
45,1
46,2
45,-1
44,1
43,0
41,-1
39,0
37,-2
35,1
32,0
29,0
25,2
22,-2
19,2
18,3
18,3
19,2
20,-3
19,0
14,-6
6,-9
-6,-8
-17,-8
-22,2
-21,5
-18,6
-15,10
-13,5
-13,6
-14,2
-15,0
-16,2
-18,-2
-18,1
-18,-1
-17,-3
-16,-1
-15,-4
-15,-1
-15,-1
-15,-1
-14,1
-13,-3
-12,1
-11,1
-10,0
-10,2
-9,-2
-9,1
-9,1
-9,1
-8,3
-7,-2
-7,0
-6,-2
-7,-2
-6,1
-5,-2
-5,1
-5,0
-5,-1
-5,2
-6,-2
-6,1
-6,1
-5,-1
-5,1
-4,-2
-5,2
-6,2
-5,1
-5,2
