eog,emg
6,-3
5,-3
5,-2
7,5
10,11
12,17
16,18
19,14
21,6
20,-5
17,-15
11,-21
4,-22
0,-18
-2,-14
-1,-8
1,-3
4,2
4,6
3,6
2,7
2,7
1,6
1,5
2,4
2,4
3,2
5,1
7,1
8,1
9,1
10,-1
11,-2
12,0
12,0
12,0
12,0
12,0
10,0
9,-1
8,0
7,-1
6,-2
6,0
6,0
6,2
7,2
8,1
8,0
8,-1
8,0
9,0
9,-1
8,0
8,-1
8,0
8,1
8,1
7,1
5,0
4,1
3,0
2,0
4,1
5,0
5,-1
5,-1
6,0
7,1
7,-1
8,-2
9,-1
8,-2
7,-1
5,-2
4,-1
3,-1
3,-1
2,1
1,1
1,1
1,0
0,-1
0,0
0,0
-1,1
-1,2
1,2
2,2
2,0
2,0
2,1
2,1
4,2
6,0
7,-1
7,-1
8,-2
7,-1
7,-1
7,0
7,1
6,1
7,1
7,0
7,0
8,-1
10,-1
10,0
9,0
10,1
10,0
10,0
11,0
12,-1
12,0
11,0
11,-1
11,0
9,-2
8,0
6,0
3,-1
2,0
1,0
0,1
1,2
1,1
1,0
1,-2
2,-1
4,0
4,1
5,1
6,0
6,1
5,0
4,-1
2,-1
1,-2
1,-1
1,0
1,0
1,2
2,1
2,1
3,1
4,0
5,0
6,0
7,1
7,0
6,-1
6,0
5,0
4,0
2,0
1,-1
0,0
-1,0
-1,1
-1,0
-2,0
-1,1
0,0
0,0
1,0
2,0
3,1
3,-1
3,0
2,1
1,0
0,1
0,-1
0,-1
1,-1
2,0
1,-1
0,-2
-1,1
-2,1
-3,0
-2,0
0,-1
1,0
2,0
4,0
4,1
4,1
5,1
5,-1
4,-2
4,-1
3,-1
3,0
2,-1
1,-1
0,2
-1,2
-1,2
-1,2
-1,0
0,0
1,-1
2,1
3,1
4,0
3,0
1,-1
0,-1
0,-2
-1,-2
-1,-1
0,-1
-1,-1
-1,0
-1,1
-1,3
-1,2
1,2
2,2
2,1
3,0
3,-1
2,-2
2,-2
3,-1
3,-1
3,-2
4,-1
4,0
5,1
5,2
4,0
2,0
1,0
1,0
2,-1
1,-3
1,-2
0,-2
0,2
2,10
7,16
12,21
15,17
18,7
17,-4
14,-15
8,-21
2,-21
-4,-18
-7,-14
-8,-12
-8,-6
-7,1
-6,5
-6,7
-7,7
-6,8
-5,7
-5,5
-4,4
-4,2
-4,2
-4,1
-2,1
-1,0
-1,-1
0,1
-1,0
-2,-2
-3,-1
-3,-1
-2,1
-1,0
0,0
0,1
0,0
0,1
1,0
1,-1
3,0
4,0
4,0
3,0
3,-1
3,1
3,1
4,1
4,0
4,-1
5,0
5,-1
5,0
6,1
7,1
7,1
6,0
5,0
4,1
2,0
2,0
3,-2
2,-2
1,-1
0,-1
-1,0
-1,0
-1,0
-1,-1
-1,-2
-2,-1
-2,-2
-3,-1
-4,-1
-4,0
-4,1
-4,1
-4,2
-4,1
-5,0
-5,1
-5,1
-6,1
-6,0
-6,-2
-7,-1
-8,1
-7,1
-7,0
-7,0
-6,2
-5,0
-5,0
-4,-1
-3,0
-2,1
-3,-1
-2,0
-2,0
-2,0
-1,1
-1,0
-1,0
-2,1
-2,1
-3,0
-4,-2
-5,0
-5,0
-5,-1
-4,-1
-3,-1
-2,1
-1,1
1,1
2,2
2,1
1,-1
0,-2
