eog,emg
19,18
19,-63
19,-39
18,76
18,8
18,-18
18,41
19,7
20,-32
20,-3
21,26
22,-42
22,-25
21,63
21,-10
20,-34
20,43
21,22
21,-28
19,-12
17,16
16,-43
16,-25
15,68
15,-8
15,-35
14,48
13,33
13,-17
12,-15
12,4
13,-57
12,-30
11,68
9,-13
7,-36
7,53
7,48
9,4
9,-13
10,-18
11,-81
11,-40
11,78
11,14
11,-18
11,36
11,22
11,-13
11,-14
10,-2
10,-78
9,-37
8,91
6,9
4,-22
3,57
2,40
2,-7
2,-13
2,-8
2,-79
2,-42
2,72
2,10
2,-10
0,42
-1,7
-1,-41
-1,-18
-1,16
0,-58
0,-32
-1,77
-1,0
-2,-20
-2,52
0,20
2,-31
4,-10
5,20
6,-49
5,-30
3,68
2,-8
1,-32
1,48
2,21
1,-34
-1,-14
-1,19
0,-31
-1,-17
-3,47
-3,-28
-4,-33
-5,66
-5,51
-5,-22
-6,-21
-7,12
-7,-45
-7,-28
-8,51
-8,-29
-8,-35
-6,68
-4,62
-2,-2
-1,-24
-1,-14
-1,-66
-2,-37
-4,55
-6,-28
-9,-37
-11,72
-12,64
-12,1
-12,-19
-12,-7
-12,-63
-12,-33
-12,64
-11,-23
-11,-39
-10,60
-9,53
-8,0
-9,-18
-10,-12
-11,-73
-11,-41
-11,64
-10,-6
-11,-17
-12,65
-12,37
-12,-26
-12,-20
-11,8
-9,-58
-8,-35
-7,62
-6,2
-6,-1
-6,68
-5,26
-3,-39
-2,-24
-1,15
0,-52
-2,-38
-3,53
-2,-9
-2,-12
0,65
1,29
2,-39
3,-24
3,14
3,-42
0,-29
-4,43
-8,-26
-10,-26
-10,70
-10,45
-11,-32
-12,-23
-12,17
-13,-33
-14,-21
-15,48
-14,-26
-13,-29
-12,71
-11,57
-9,-21
-5,-32
0,8
5,-38
9,-17
11,61
12,-21
9,-30
2,60
-3,45
-6,-21
-8,-45
-10,-35
-10,-84
-10,-44
-10,58
-9,-21
-11,-20
-11,91
-10,76
-9,13
-9,-8
-8,-3
-7,-65
-6,-40
-5,59
-3,-20
-2,-31
-1,79
0,61
1,-18
1,-31
2,-12
2,-67
2,-35
0,57
-1,-2
-2,-7
-2,54
-1,19
0,-45
-1,-28
-3,11
-4,-59
-5,-41
-4,53
-2,5
0,18
0,83
1,28
1,-48
2,-24
4,26
6,-41
6,-34
7,49
8,-17
8,-18
8,70
6,33
5,-45
3,-29
3,17
3,-30
2,-21
2,39
2,-27
1,-21
-1,73
-2,41
-3,-43
-4,-35
-4,14
-3,-28
-2,-20
-2,42
-1,-29
0,-26
2,76
4,58
5,-22
6,-31
6,-1
6,-52
4,-30
1,52
-1,-24
-3,-25
-6,75
-7,57
-8,-11
-9,-22
-9,-5
-8,-61
-8,-36
-8,52
-7,-21
-6,-24
-5,72
-5,61
-4,-5
-3,-31
-2,-18
0,-74
1,-41
2,60
3,-12
2,-18
0,73
-2,42
-5,-33
-7,-25
-9,9
-9,-56
-9,-33
-8,58
-8,0
-9,2
-10,70
-9,20
-8,-55
-7,-31
-5,27
-2,-35
-1,-33
0,42
1,-13
1,-2
2,70
3,20
4,-57
4,-28
4,29
5,-26
5,-22
6,40
7,-23
6,-14
5,74
3,33
0,-52
-3,-31
-3,23
-1,-18
1,-10
1,37
0,-32
-2,-24
-3,71
-3,46
-1,-45
0,-33
2,20
3,-38
1,-28
0,40
0,-31
1,-22
2,76
3,58
4,-17
2,-34
1,-9
1,-61
2,-34
2,54
3,-16
2,-14
0,80
0,64
-1,-1
-2,-27
-3,-19
-3,-75
-4,-45
-5,53
-4,-17
-4,-20
-2,79
0,68
2,0
2,-31
2,-21
1,-77
0,-44
1,66
2,8
3,-5
3,62
3,37
4,-27
3,-32
3,-7
5,-74
5,-43
4,59
4,3
2,6
0,75
-1,40
-2,-29
-2,-27
-3,5
-4,-63
-6,-40
-7,54
-6,-8
-7,0
-7,78
-7,40
-8,-34
-8,-33
-7,0
-4,-57
-2,-35
1,43
6,-24
10,-7
15,98
21,73
24,-14
20,-37
12,-14
3,-64
-3,-45
-6,30
-8,-43
-9,-29
-13,83
-16,67
-18,-11
-18,-27
-16,6
-13,-48
-10,-26
-8,57
-6,-25
-4,-18
-1,84
3,66
7,-5
9,-35
10,-23
10,-79
10,-44
10,56
9,-21
5,-18
1,78
-3,66
-6,7
-9,-27
-13,-19
-14,-80
-16,-48
-18,59
-20,-23
-22,-19
-22,83
-19,53
-13,-18
-7,-28
-1,-2
6,-67
10,-41
13,60
16,4
17,8
18,71
19,31
19,-40
19,-34
18,11
16,-58
12,-39
8,52
5,-12
2,3
-2,81
-4,36
-5,-41
-6,-32
-6,15
-5,-45
-6,-32
-7,47
-9,-19
-11,-11
-12,72
-12,33
-10,-47
-9,-35
-7,14
-6,-36
-5,-23
-3,38
0,-33
2,-15
3,88
5,60
6,-29
6,-34
6,12
6,-43
4,-30
2,44
-1,-28
-4,-14
-8,86
-11,69
-13,-8
-16,-37
-17,-16
-19,-70
-21,-43
-23,43
-24,-36
-25,-26
-23,78
-20,61
-16,-8
-12,-28
-7,-11
-4,-73
-4,-41
-4,63
-4,-14
-5,-12
-7,85
-7,61
-7,-7
-8,-25
-8,-3
-8,-69
-9,-42
-10,60
-12,-9
-14,-5
-16,75
-16,32
-16,-45
-17,-37
-17,7
-15,-62
-11,-42
-7,53
-3,-6
-1,5
0,76
2,26
4,-53
5,-32
7,33
7,-31
5,-33
3,39
