eog,emg
-35,24
-35,73
-34,-86
-31,31
-30,14
-30,-68
-31,3
-31,-27
-29,50
-27,-6
-26,31
-26,85
-26,-85
-27,20
-28,-4
-28,-78
-30,0
-31,-27
-30,55
-27,-9
-24,30
-22,99
-21,-80
-21,25
-23,4
-23,-86
-25,-6
-26,-34
-26,47
-22,-5
-18,33
-16,124
-15,-30
-15,32
-17,-35
-18,-125
-16,-30
-14,-40
-13,43
-12,-12
-11,27
-10,106
-10,-47
-9,33
-7,-22
-6,-98
-6,7
-6,-13
-4,46
-2,-21
-3,28
-4,107
-3,-57
-1,28
0,-21
0,-104
0,3
-1,-9
-2,55
-3,-14
-1,19
4,97
7,-71
6,18
5,-2
3,-86
2,11
2,-14
4,43
7,-9
8,24
7,94
5,-74
4,24
4,4
7,-87
9,6
11,-17
10,46
8,-14
7,29
8,108
10,-81
10,10
10,-11
10,-88
11,22
11,-20
11,53
11,-1
12,-10
14,79
15,-60
15,31
14,5
13,-88
13,18
13,-13
13,46
12,-12
12,-8
15,80
20,-69
21,29
19,8
15,-92
14,20
13,-14
13,15
13,-35
15,-5
18,87
19,-33
19,61
19,32
19,-75
17,19
12,0
5,26
-4,-45
-8,-22
-5,76
3,-48
12,42
17,10
18,-99
17,1
18,-21
21,13
24,-30
26,-5
28,96
28,-13
28,76
29,41
29,-87
29,-3
30,-19
32,7
33,-55
33,-28
34,88
33,-21
31,70
31,45
30,-60
28,19
28,-46
31,-25
33,-71
33,-31
31,92
31,-31
33,72
35,53
35,-66
35,19
35,-50
35,-27
34,-50
32,-9
32,106
33,-29
32,62
30,49
29,-54
27,25
25,-67
23,-42
24,-56
25,0
26,118
27,-37
26,58
24,53
23,-83
24,3
26,-28
25,-5
22,-42
21,4
21,112
21,-40
20,43
20,31
19,-87
19,11
18,-26
17,-4
17,-41
18,-5
20,105
21,-36
20,59
19,41
20,-99
21,5
21,-23
22,2
21,-38
18,-21
17,101
17,-21
20,42
22,21
23,-82
24,27
25,-5
25,5
25,-46
23,-19
23,105
22,-19
21,43
19,11
17,-100
18,18
21,-11
24,2
25,-43
25,-19
25,94
25,-36
24,31
23,6
23,-73
24,60
24,5
23,-1
23,-52
24,-26
27,82
29,-54
27,32
24,26
24,-62
27,60
30,13
29,5
27,-60
24,-43
23,70
23,-55
24,36
24,29
23,-58
21,71
21,15
21,-4
21,-70
21,-40
23,78
24,-58
25,32
24,27
23,-53
24,80
25,15
23,-2
22,-68
23,-40
24,81
23,-69
22,26
21,34
21,-52
21,80
21,13
23,22
24,-43
23,-97
21,24
20,-59
20,49
20,58
18,-52
16,78
15,33
15,12
16,-64
18,-95
20,28
20,-49
20,66
21,69
24,-51
26,75
26,33
27,-6
26,-81
24,-82
25,38
27,-54
27,62
24,66
21,-56
20,67
20,23
23,-18
26,-82
27,-66
27,54
29,-43
30,62
30,66
29,-48
28,69
27,18
26,-14
25,-75
24,-72
24,50
23,-49
22,59
23,70
24,-51
26,59
27,12
26,-2
23,-55
22,-52
18,63
11,-52
2,55
-1,64
2,-57
10,51
16,-23
19,-44
20,-81
20,-66
20,62
19,-45
17,59
17,77
18,-27
20,80
23,2
24,-26
24,-72
25,-58
27,63
29,-55
31,46
31,51
31,-71
30,58
29,6
29,-7
29,-37
29,-42
29,69
28,-50
26,40
27,51
29,-71
30,59
29,15
30,-4
32,-44
33,-49
33,66
33,-57
31,25
30,37
29,-72
30,68
29,21
27,-3
25,-40
23,-43
23,66
23,-61
22,37
21,49
20,-86
20,55
20,16
20,6
19,-26
17,-46
15,85
13,-40
11,22
10,26
10,-109
10,48
11,16
11,5
9,-15
6,-44
4,75
2,-42
2,9
4,9
5,-93
5,67
6,34
7,21
6,-17
6,-40
5,73
4,-61
3,5
3,12
2,-99
3,76
3,46
3,17
3,-22
2,-43
2,53
2,-84
2,-5
3,13
2,-77
0,102
0,61
0,27
2,-18
3,-51
2,46
0,-88
0,-15
2,6
4,-83
4,102
3,73
4,34
4,-16
3,-45
2,50
1,-92
1,-22
0,-1
0,-90
0,107
-1,84
0,17
1,-46
1,-42
0,76
0,-63
-1,-8
-3,-3
-5,-90
-5,100
-4,66
-3,64
-2,8
1,-89
3,23
3,-103
1,-25
1,7
2,-104
2,101
0,81
-3,39
-4,-3
-5,-67
-4,31
-4,-74
-6,2
-7,23
-7,-91
-7,87
-7,65
-6,36
-7,-1
-9,-67
-9,25
-8,-79
-7,12
-7,33
-8,-102
-10,73
-12,59
-12,29
-9,-3
-7,-53
-6,44
-7,-75
-10,4
-11,27
-10,-101
-8,78
-6,59
-4,22
-2,-4
-3,-52
-4,47
-6,-70
-7,2
-6,24
-5,-105
-6,81
-7,67
-9,16
-10,-19
-10,-57
-9,56
-7,-65
-6,-6
-7,27
-9,-81
-8,77
-6,25
-5,2
-7,2
-8,-40
-8,62
-6,-64
-6,4
-6,36
-8,-94
-9,67
-10,26
-8,-6
-6,-4
-4,-40
-1,65
-2,-51
-5,13
-6,32
-6,-108
-9,63
-18,40
-27,8
-30,10
-26,-35
-18,59
-12,-69
-8,-13
-6,18
-4,-120
-4,50
-6,24
-6,-1
-4,30
-2,-4
-2,88
-2,-47
-2,2
-2,28
-2,-127
-3,33
-5,10
-6,-5
-7,32
-7,-6
-6,89
-7,-41
-7,4
-7,30
-7,-132
-6,23
-5,0
-5,-15
-6,33
-6,0
-6,125
-6,-7
-9,-23
-12,-7
-12,-159
-10,16
-8,13
-7,-22
-7,34
-9,13
-11,112
-12,-14
-12,-20
-13,-11
-14,-133
-15,40
-16,18
-16,-19
-15,32
-16,25
-16,120
-16,-22
-16,-25
-17,-9
-17,-139
-17,35
-15,21
-14,-27
-14,21
-15,13
-16,107
-16,-26
-16,-15
-17,8
-19,-133
-21,32
-21,16
-18,-28
-16,27
-14,7
-13,98
-13,-24
-15,-15
-16,13
-16,-123
-16,40
-18,21
-19,-33
-20,26
-21,16
-23,97
-25,-40
-25,-22
-24,16
-23,-126
-23,30
-23,7
-23,-22
-24,43
-24,-3
-24,92
-23,-17
-22,-5
-22,26
-21,-131
-18,27
-14,12
-12,-15
-14,46
-17,-22
-17,74
-17,-26
-16,-3
-16,42
-15,-129
-15,26
-16,11
-17,-39
-19,33
-20,-12
-21,78
-20,-24
-19,-2
-17,45
-16,-119
