eog,emg
26,3
28,-1
28,0
26,0
24,-1
23,2
22,-2
21,2
19,1
17,-2
15,2
14,-2
13,1
13,-1
13,-1
12,2
11,-3
10,1
10,0
8,-2
6,3
4,-1
4,2
3,1
3,-1
4,1
4,-3
4,1
5,1
5,-2
5,3
6,0
7,0
6,-2
5,-3
4,1
3,-3
2,2
1,1
0,-2
-1,3
-1,-1
0,1
0,1
1,-1
2,2
1,-3
2,2
4,1
6,-2
7,2
9,-1
11,1
9,0
6,-1
0,0
-6,-3
-10,2
-12,0
-13,-3
-12,1
-9,-2
-7,1
-6,1
-5,0
-4,2
-4,-3
-5,2
-5,1
-4,-2
-3,2
-2,-2
-2,1
-2,0
-2,-1
-1,3
0,-1
1,2
2,0
3,-4
3,1
5,-1
6,1
7,0
8,-1
9,2
8,-3
7,2
8,2
8,-1
8,2
9,-2
9,1
9,0
10,-1
12,2
13,-2
13,3
13,2
13,-2
11,2
11,-2
10,0
9,-1
9,-3
9,1
8,-3
7,2
8,2
8,-2
6,2
5,-1
3,1
1,0
0,-1
0,1
-2,-3
-4,2
-4,2
-4,-1
-5,3
-4,-1
-4,1
-4,0
-5,-2
-6,0
-6,-3
-7,2
-6,1
-7,-2
-7,2
-6,-2
-5,0
-6,0
-7,-1
-7,2
-5,-3
-3,2
-1,2
-1,-1
-1,3
-1,-1
1,1
0,1
0,0
0,2
-1,-5
-2,-1
-2,-1
-2,-2
-3,2
-2,-2
1,0
3,0
5,-1
5,3
3,-1
1,2
-1,1
-3,-2
-6,3
-8,0
-8,0
-8,0
-7,0
-6,2
-6,-2
-5,1
-2,-2
0,-4
2,1
3,-1
2,1
1,0
1,-1
0,3
-3,-2
-6,2
-7,2
-8,-2
-8,2
-7,-1
-6,1
-5,0
-3,-1
-2,2
-2,-2
-2,2
-1,2
1,-2
1,1
0,-2
-3,-1
-6,-1
-7,-2
-6,2
-4,-2
-3,2
-2,2
-1,-2
1,2
3,-1
4,0
3,0
2,-1
2,2
0,-1
-1,3
-1,1
-3,-2
-7,3
-10,-1
-11,0
-11,0
-10,-2
-9,1
-7,-3
-4,1
-1,0
0,-3
-1,2
-2,0
-3,1
-5,1
-6,-1
-7,2
-9,-2
-12,2
-13,1
-12,-3
-11,2
-7,-1
-5,0
-3,0
-2,-1
-1,2
-2,-2
-3,1
-3,0
-4,-3
-4,2
-4,-1
-5,-1
-8,-1
-11,-2
-11,2
-11,-1
-9,2
-6,1
-3,-3
0,2
3,-1
5,1
6,0
5,-1
3,2
-1,-3
-6,3
-9,3
-13,-2
-18,2
-19,-1
-18,0
-14,0
-10,-3
-5,0
-2,-3
0,1
1,1
1,-2
1,2
3,-1
5,1
5,1
3,-1
2,2
-1,-2
-3,2
-3,2
-2,-2
-1,2
1,-1
3,0
2,-1
2,-2
1,1
-2,-3
-5,1
-7,2
-9,-2
-13,3
-15,-1
-16,0
-15,1
-13,-1
-10,1
-8,-3
-6,2
-6,2
-6,-2
-7,2
-7,-1
-7,0
-6,1
-4,-1
-2,2
-3,-3
-4,1
-3,1
-2,-2
-1,2
2,-1
4,0
5,1
6,-2
5,1
3,-3
0,0
0,1
0,-1
-1,3
-2,0
-3,0
-5,0
-6,-1
-6,2
-5,-2
-4,1
-2,-1
-2,-4
-3,2
-3,-1
-4,1
-5,1
-6,0
-6,2
-7,-3
-8,1
-9,1
-11,-3
-14,2
-14,-1
-12,1
-11,1
-9,-1
-7,2
-6,-2
-6,1
-5,1
-5,-3
-7,1
-7,-1
-6,1
-5,1
-4,-1
-3,1
-3,-3
-4,1
-3,0
-3,-4
-2,2
-1,0
-1,1
-1,1
-1,0
0,3
1,-2
1,1
3,1
3,-3
3,3
4,0
5,0
6,0
7,-2
8,1
7,-3
6,0
5,1
5,-2
5,2
6,-1
5,0
3,0
2,-1
0,3
-1,-1
-1,1
-1,1
0,-3
-1,3
0,0
1,1
1,1
1,-1
2,2
2,-3
1,-1
0,-1
0,-4
-1,2
-1,0
0,0
0,0
2,-2
4,2
4,-1
5,2
5,1
5,-3
5,3
7,0
9,0
11,0
12,-2
14,2
13,-1
12,2
10,1
8,-5
6,1
6,0
6,1
4,0
3,-3
3,1
4,-2
5,2
6,1
6,-2
5,3
4,-1
4,0
4,0
5,-2
7,1
6,-2
4,2
3,2
1,-2
0,3
0,-2
-1,0
-1,0
-2,-3
-1,1
-1,-3
-1,1
-1,2
0,-1
0,3
2,-1
4,0
5,1
6,-1
6,2
4,-2
2,1
1,1
0,-3
0,2
0,-1
1,1
1,1
0,-1
0,1
-1,-4
-1,0
-1,1
-1,-3
0,3
3,0
6,0
9,0
10,-2
10,1
7,-2
3,1
-1,2
-5,-1
-8,3
-7,0
-3,0
0,1
3,-1
5,2
6,-2
6,0
7,0
7,-4
7,1
6,-1
6,0
5,1
4,-1
3,1
2,-2
2,2
3,2
4,-3
4,2
3,-1
2,0
0,1
-1,-1
-1,2
-2,-2
-2,1
-1,2
-2,-3
-3,0
-3,-2
-2,-1
-2,1
-1,-1
0,2
0,-1
0,2
1,1
1,-3
0,2
0,-2
0,0
0,2
2,0
3,2
4,-2
4,1
6,1
7,-3
9,2
9,-1
7,-1
4,0
2,-1
1,2
-1,-2
-3,1
-3,1
-3,-3
-2,2
-1,-1
-2,0
-3,1
-3,-1
-3,2
-4,-2
-5,1
-5,2
-5,-2
-5,3
-3,-1
-1,0
-1,1
-1,-2
-2,1
-4,-3
-6,-1
-6,0
-6,-4
-6,3
-6,1
-6,0
-9,1
-10,-1
-11,3
-11,-1
-11,0
-9,1
-9,-3
-9,2
-8,0
-7,0
