eog,emg
-1,2
-2,8
-2,1
-2,-3
-1,-4
-1,-4
0,1
0,4
-1,2
-2,-1
-3,-4
-3,-4
-2,-4
-3,1
-4,8
-4,7
-4,2
-3,-2
-2,-1
0,-2
2,-3
3,6
4,7
3,2
1,-2
-1,-2
-4,-2
-6,-5
-7,1
-7,6
-6,3
-5,-1
-3,-2
-2,-3
-1,-4
1,2
2,5
2,2
1,-1
0,-3
-2,1
-4,0
-4,-7
-4,-3
-3,6
-4,7
-4,3
-4,-1
-4,-3
-3,-1
-3,0
-5,-6
-7,-5
-8,6
-9,4
-11,-1
-12,-1
-12,-2
-11,-1
-9,-4
-7,-1
-6,7
-6,3
-7,-1
-7,-5
-6,-6
-5,3
-5,5
-6,2
-7,1
-8,-3
-9,-2
-9,1
-8,-2
-6,-6
-5,2
-3,9
-2,3
-2,1
-4,-2
-6,-3
-6,0
-6,-7
-5,-2
-5,8
-5,3
-7,0
-11,-2
-15,-1
-17,0
-16,-2
-13,-6
-9,-3
-5,5
-1,6
3,2
6,0
7,-5
7,-4
6,1
5,4
4,2
4,0
3,-3
1,-2
0,3
0,0
-1,-1
-1,-3
-1,-5
-1,4
0,7
3,-1
5,-1
8,2
9,1
9,-1
8,-6
6,-5
4,3
2,5
1,2
1,1
0,-1
0,-1
0,1
1,-2
2,-2
4,1
6,1
8,0
8,0
8,1
6,0
3,-1
1,0
-1,-1
-2,-1
-3,1
-3,1
-3,0
-3,1
-2,0
0,0
1,0
2,0
4,0
5,-1
6,0
7,1
7,-1
7,-1
6,0
4,1
1,1
-1,-1
-3,-1
-6,0
-9,1
-11,0
-10,0
-7,0
-2,-2
4,-1
7,-1
8,0
9,1
11,1
13,0
14,1
12,1
10,0
9,0
7,0
5,0
4,-1
3,0
2,0
2,0
3,-1
4,0
5,1
6,1
8,0
9,-1
10,-1
8,0
5,0
1,0
-2,1
-4,2
-4,1
-2,-1
-1,-1
-1,-1
-2,-1
-2,0
-3,0
-3,1
-4,1
-6,1
-9,1
-13,0
-15,1
-16,1
-17,0
-16,1
-15,0
-13,1
-10,0
-7,0
-5,0
-3,-1
-1,-1
0,-1
-1,-1
-2,0
-5,0
-8,1
-9,1
-9,0
-7,0
-4,-1
-2,0
0,0
1,-1
3,0
5,0
6,0
8,-1
10,0
10,1
9,0
7,-1
5,-1
1,0
-2,1
-6,0
-11,0
-15,0
-18,0
-18,1
-16,0
-13,0
-10,0
-5,-1
1,0
5,-1
8,-1
9,-1
9,0
7,1
4,-1
0,0
-4,1
-8,0
-10,1
-11,0
-11,0
-11,0
-11,0
-11,-1
-11,-1
-10,0
-9,0
-8,0
-6,1
-4,0
-2,1
0,-1
1,-1
2,0
2,0
0,0
-2,-1
-4,-1
-4,1
-4,1
-4,1
-3,0
-3,0
-2,1
-2,-1
-1,0
0,0
2,-1
4,0
4,1
4,1
5,1
6,0
8,1
10,1
12,0
12,0
11,-1
7,0
1,-1
-3,0
-6,0
-6,0
-5,-1
-3,-1
-1,0
0,0
2,-1
3,-1
4,0
3,0
1,0
1,1
0,1
-1,0
-2,0
-3,0
-3,-1
-3,0
-2,0
-1,0
1,-1
3,-2
4,0
4,1
2,1
-1,1
-3,1
-3,0
-2,-1
-1,0
-2,1
-4,1
-5,0
-6,-1
-4,0
-1,0
1,-1
3,0
5,0
6,-1
7,-1
7,0
6,0
7,-1
7,-1
7,0
6,0
5,1
4,0
3,0
3,0
3,0
3,0
3,-1
3,0
3,1
2,1
3,1
4,-1
5,-1
5,0
4,0
2,0
-1,-1
-6,1
-9,1
-12,-1
-12,0
-12,0
-11,1
-8,0
-3,-1
1,-1
4,0
7,0
9,0
10,0
10,1
8,1
6,1
4,0
4,0
3,0
2,-1
1,-1
1,0
2,0
5,0
7,-1
8,0
9,1
9,1
7,0
5,-1
4,0
4,0
6,0
8,0
9,0
9,1
7,1
5,0
2,1
1,0
1,0
1,0
2,-1
3,0
3,0
3,0
3,0
3,-1
3,0
3,-1
4,0
5,0
6,0
6,0
5,0
3,0
1,-1
0,-1
-1,1
-2,1
-1,2
0,0
1,0
2,0
2,0
1,0
0,0
1,-1
3,-1
5,-2
5,0
3,1
1,0
-1,1
-1,0
3,0
6,0
7,0
6,0
3,0
1,0
0,0
0,-1
-1,0
-3,0
-4,0
-4,0
-4,0
-4,0
-4,0
-3,0
-2,0
-1,0
0,1
0,0
-2,-1
-4,-1
-6,0
-8,1
-9,1
-9,1
-9,0
-8,-1
-6,0
-4,0
-2,0
0,-1
2,-1
4,0
6,0
6,1
6,1
6,0
4,1
2,1
1,1
-1,1
-1,0
-2,0
-1,0
0,0
1,-1
1,0
2,0
2,-1
4,-1
5,-1
4,0
2,1
1,0
1,0
3,-1
5,0
5,1
5,0
5,0
6,0
6,0
6,1
7,0
7,0
5,0
3,0
1,1
0,0
1,-1
2,0
3,0
5,0
6,0
6,1
5,0
4,-1
3,0
3,0
3,0
3,0
2,0
0,1
-1,0
-2,0
-2,0
-2,-1
-1,0
0,0
1,0
1,0
1,0
2,0
2,0
3,0
3,0
4,-1
4,0
4,0
1,0
-3,0
-6,0
-8,1
-7,0
-6,1
-5,1
-3,0
0,0
2,-1
3,-1
3,0
4,1
4,1
3,0
2,0
0,1
-1,0
-3,0
-3,-1
-3,0
-4,0
-4,0
-4,0
-3,0
-3,1
-4,0
-5,-1
-5,0
-5,0
-5,0
-5,0
-5,0
-4,1
-5,0
-5,0
-5,0
-5,0
-5,0
-4,-1
-2,0
-1,1
0,0
-1,-1
-1,-2
-2,0
-2,1
-2,0
-1,1
-1,0
-1,-1
0,-1
1,0
1,1
0,0
-1,0
-2,0
-3,0
-3,1
-3,1
-3,1
-2,1
-2,-1
-2,-1
-2,0
-3,0
-4,0
-4,-1
-4,0
-4,-1
-4,-1
-2,0
0,0
0,0
-1,0
-3,1
-4,1
-2,1
0,0
3,0
3,0
2,-1
0,-1
-3,0
-5,0
-7,0
-8,0
-8,-1
-8,0
-9,0
-10,0
-11,0
-12,0
-13,1
-12,0
-11,0
-11,0
-10,-1
-8,0
-6,-1
-4,-1
-4,0
-5,1
-7,1
-9,0
-10,0
-12,1
-12,0
-10,0
-8,0
-5,0
-2,0
-1,0
-1,1
-1,0
-1,0
-1,0
0,0
1,0
3,-1
4,-1
5,0
5,0
4,1
3,1
2,1
1,0
-1,-1
-2,0
-3,0
-4,0
-5,0
-5,0
-6,0
-6,0
-5,0
-5,0
-5,-1
-5,0
-5,0
-6,1
-7,1
-7,-1
-6,-1
-6,0
-6,1
-6,1
-6,0
-5,0
-4,-1
-2,0
0,0
2,0
4,1
5,0
5,0
4,0
2,-1
0,0
-1,-1
