eog,emg
10,-2
11,-1
10,2
8,1
7,-2
5,-2
4,-1
4,1
5,0
6,-1
8,0
8,1
6,1
4,1
0,0
-2,0
-3,0
-3,-1
-3,-1
-2,-1
-2,-2
-2,-1
-3,2
-4,3
-3,0
-1,-2
2,-1
4,2
4,3
3,1
2,-1
1,-1
0,0
-1,1
0,2
1,1
3,-1
4,-1
1,-1
-3,0
-7,1
-8,1
-8,-1
-7,-2
-5,0
-4,-1
-3,-1
-2,1
-2,0
-2,1
-3,1
-5,-1
-5,-1
-4,0
-2,0
-1,1
0,0
1,1
2,1
3,1
4,0
3,0
2,2
1,2
-1,1
-1,-1
1,-4
2,-3
1,-2
-1,-1
-4,-1
-7,0
-10,2
-10,2
-9,3
-7,1
-4,-2
0,-2
3,-2
5,0
5,1
3,1
0,1
-2,0
-3,-1
-2,1
0,1
2,0
4,-1
6,1
7,1
6,0
4,0
1,0
-1,0
-3,1
-3,1
-3,0
-2,-1
-2,2
-1,1
-1,-2
-3,0
-6,0
-7,-1
-7,-1
-6,-2
-3,0
0,1
4,0
8,0
10,0
10,0
8,0
5,0
0,1
-4,1
-5,2
-6,0
-6,-1
-6,1
-6,1
-8,1
-10,0
-13,0
-15,-2
-13,-2
-10,0
-5,0
-1,1
2,2
4,1
4,2
4,1
3,-1
2,-3
3,-4
4,-2
5,1
6,1
7,1
7,0
6,1
4,1
2,0
0,0
-3,-2
-4,-2
-4,0
-4,4
-3,6
-1,-2
-1,-7
-2,0
-1,4
1,-2
3,-3
5,0
7,3
8,-2
8,-4
8,10
9,9
10,0
10,-2
7,-4
3,-4
-1,-4
-3,-4
-4,1
-4,-1
-3,-5
-1,1
0,3
0,1
-1,0
-1,1
-2,0
-4,-1
-5,0
-6,1
-8,1
-8,3
-6,2
-3,-5
2,1
6,5
7,-3
7,-4
7,-2
7,1
7,4
6,-1
6,-3
6,2
4,2
-1,-2
-6,-2
-9,0
-11,2
-10,2
-6,-1
-2,-2
0,1
-1,3
-2,1
-2,0
-3,-1
-3,-2
-2,-2
0,0
2,0
3,0
4,1
7,1
11,1
14,1
15,1
14,2
13,2
13,-1
11,-3
9,0
8,0
6,-1
3,0
0,0
-2,-1
-3,-2
-4,0
-6,2
-8,2
-10,2
-11,2
-11,4
-11,1
-9,-4
-6,-3
-5,-4
-7,-1
-8,2
-6,-1
-4,-2
-4,0
-4,3
-7,5
-10,1
-11,-3
-10,-3
-8,-1
-7,0
-8,3
-10,5
-10,-1
-8,-6
-5,-4
-3,0
-4,2
-4,0
-3,-1
-3,0
-4,0
-5,-1
-4,0
-3,4
-5,2
-9,-3
-12,-2
-12,0
-10,2
-6,0
-3,-1
-2,1
-1,1
0,-2
-1,-2
-3,-1
-6,-1
-7,0
-8,3
-8,2
-11,-2
-14,-3
-16,-1
-18,2
-19,4
-18,-4
-17,-6
-15,1
-12,2
-8,3
-8,3
-8,2
-7,3
-5,-1
-4,-5
-5,-7
-5,-3
-6,2
-7,5
-6,5
-6,2
-8,2
-11,2
-15,-1
-17,-11
-17,-6
-16,7
-15,8
-16,1
-18,-10
-20,-9
-20,-1
-19,3
-16,5
-15,2
-13,3
-14,2
-13,0
-11,3
-8,-3
-5,-7
0,-1
3,2
4,2
2,-2
1,-2
-1,2
-3,2
-3,0
-3,-2
-1,-3
-1,0
0,4
1,6
1,4
0,-6
-2,-5
