eog,emg
-2,-1
-3,0
-1,1
1,3
1,4
-1,3
-2,0
-6,-3
-10,-5
-10,-4
-10,-1
-10,0
-10,1
-9,1
-9,1
-7,1
-4,1
-2,-1
-2,0
0,1
2,0
2,0
4,0
6,0
7,1
7,1
8,1
5,0
1,-1
0,-1
0,-1
-1,-1
-2,0
-2,0
-5,1
-5,1
-3,1
-1,2
0,1
0,-1
-1,-1
-3,-1
-5,-1
-5,-1
-6,-1
-6,0
-5,1
-6,1
-7,0
-5,-1
-4,-1
-3,0
0,1
3,0
3,0
1,0
-1,0
-4,0
-8,1
-8,1
-7,0
-6,0
-3,0
1,0
2,0
3,0
4,-1
3,-1
1,0
0,1
-2,0
-6,-2
-9,-2
-9,0
-10,1
-11,1
-11,0
-13,0
-14,1
-12,1
-9,1
-8,1
-7,0
-6,0
-7,-1
-6,-1
-3,-1
-3,-1
-2,0
1,1
5,1
8,2
11,1
14,0
13,0
10,-1
8,-1
3,-1
-2,-1
-5,0
-8,0
-13,1
-15,1
-15,0
-15,-1
-14,-1
-10,0
-9,0
-8,1
-6,1
-4,1
-4,1
-2,1
-1,1
-1,-1
0,-2
4,0
5,0
4,0
3,-2
0,-1
-3,0
-5,0
-5,0
-7,0
-9,0
-9,0
-10,0
-12,0
-12,1
-11,1
-9,1
-5,0
1,0
4,0
6,0
7,-1
5,-1
3,0
3,0
2,0
-2,0
-5,0
-6,0
-9,0
-8,1
-3,2
-1,-1
0,-1
3,-1
4,0
3,1
2,0
2,0
-1,0
-2,0
-2,1
-3,0
-4,-1
-2,-1
-1,-1
0,0
3,0
5,1
4,1
3,0
2,0
0,-1
-3,0
-4,1
-6,1
-10,1
-10,0
-8,0
-7,0
-6,-1
-4,0
-5,0
-6,0
-4,0
-1,0
2,2
7,3
7,3
-1,1
-10,-3
-16,-6
-19,-5
-14,0
-3,2
6,1
7,0
5,-1
0,0
-5,0
-5,0
1,2
5,1
5,1
3,1
-1,0
-4,1
0,0
6,0
7,-1
5,-2
1,-1
-6,-1
-8,1
-5,2
0,1
2,0
3,-1
2,-1
-2,-1
-5,-1
-6,0
-5,0
1,0
13,1
22,1
24,0
21,-2
17,-2
10,0
6,1
7,2
10,2
13,1
16,0
15,-1
12,1
9,1
7,0
3,-1
-1,-2
-5,-2
-9,-1
-12,0
-10,1
-7,1
-4,1
-1,1
1,1
-1,0
-2,-1
3,0
8,-1
11,-1
13,0
10,-1
3,0
-2,0
-3,0
-4,1
-3,1
-1,1
-2,-1
-3,-1
-1,0
0,1
0,1
2,0
2,0
0,0
-1,-1
-1,-1
-1,-1
-1,0
2,1
2,0
-1,0
-3,0
-4,0
-5,2
-3,1
0,1
0,0
-1,-1
-1,0
-2,0
-4,-1
-4,-1
-3,0
-3,1
-3,0
-2,1
-4,-1
-6,-1
-4,0
-2,0
1,1
4,0
8,0
7,0
7,0
10,2
12,2
13,0
15,-1
15,-2
12,-1
9,0
6,-1
1,-2
-2,-2
0,0
1,1
2,2
3,1
1,0
-2,0
-4,0
-4,0
-5,0
-5,0
-1,1
2,1
3,1
3,1
1,0
-4,-2
-8,-2
-7,-2
-5,0
2,1
11,1
15,0
14,0
12,2
8,2
3,-1
1,-3
1,-1
-1,1
-3,1
-6,-1
-11,-1
-13,0
-11,0
-9,0
-9,-1
-9,-1
-9,0
-10,0
-8,0
-3,1
0,1
1,0
3,0
2,0
1,1
2,1
4,1
4,-2
3,-2
4,-1
2,-1
0,0
0,0
0,0
-1,1
1,1
5,2
7,2
9,1
10,1
7,0
2,-1
-2,-4
-5,-4
-7,-1
-5,0
-2,0
-2,0
-1,0
2,1
2,1
3,0
4,1
4,1
3,1
5,1
8,1
11,1
13,0
15,-1
11,-1
6,-1
2,-1
-2,-1
-7,-1
-8,0
-6,0
-3,0
2,1
9,2
13,0
14,0
16,0
18,-1
19,-1
23,-1
25,1
24,1
23,-1
22,0
19,0
14,0
11,0
8,0
5,0
4,-1
3,0
1,0
0,0
2,0
0,0
-2,1
-1,0
-1,-1
-2,-1
-2,0
-3,1
-5,0
-7,0
-7,1
-7,1
-6,1
-3,0
-3,-1
-6,-1
-8,-1
-10,-1
-14,0
-18,0
-19,0
-21,-1
-22,0
-20,1
-18,0
-17,0
-16,0
-15,0
-16,1
-15,1
-11,1
-10,1
-9,0
-6,0
-3,0
-2,0
0,-1
1,0
0,0
0,0
1,0
0,-1
0,-1
0,0
-2,1
-4,1
-6,-2
-6,-1
-8,0
-7,0
-5,1
-5,0
-6,0
-6,0
-7,0
-7,1
-6,0
-4,-1
-5,0
-5,0
-3,0
-4,0
-4,0
-2,1
-1,0
-1,1
2,1
4,0
3,0
3,0
4,0
4,0
3,-1
4,-1
2,-1
-2,0
-4,-1
-4,0
-4,1
-3,0
0,0
0,0
0,-1
0,-1
-2,-1
-5,-1
-7,0
-7,2
-7,3
-7,1
-3,0
-2,0
-2,0
-2,1
-3,-1
-3,0
-1,1
3,1
6,1
8,0
10,0
9,-1
9,0
11,1
11,0
9,0
9,0
9,1
9,1
9,0
9,0
5,-1
1,-1
0,-1
-1,-1
-2,0
-1,0
1,1
0,1
0,-1
0,0
-2,1
-4,0
-4,0
-3,-1
-4,0
-4,0
-7,-1
-14,0
-21,0
-26,0
-31,0
-33,-1
-30,-1
-25,-1
-21,1
-17,1
-13,1
-13,2
-13,2
-12,0
-13,-3
-16,-5
-17,-4
-18,-2
-20,1
-19,2
-19,2
-20,2
-18,2
-12,2
-10,0
-8,0
-6,1
-6,0
-9,-2
-9,-2
-7,-1
-5,0
-1,1
4,0
6,0
6,0
8,0
9,0
10,0
12,0
14,0
14,-1
13,-1
12,-1
8,0
3,0
1,0
-1,0
-3,1
-4,0
-4,0
-5,1
-5,0
-3,0
-2,-1
-1,0
3,1
6,0
10,2
17,2
23,1
26,0
28,-1
29,-1
25,-1
18,-2
11,-2
4,-1
-3,0
-5,1
-6,0
-8,-1
-9,-1
-8,0
-8,0
-7,0
-2,0
2,0
4,1
6,1
6,1
3,-1
0,0
-2,1
-5,0
-6,0
-5,-1
-6,-1
-7,0
-5,0
-1,0
0,1
0,1
1,0
0,0
1,0
4,1
6,1
4,0
2,-1
1,0
-1,1
-1,1
1,0
1,-1
2,-1
5,-1
7,-1
7,0
8,0
7,1
4,1
2,1
3,1
3,0
2,0
4,0
3,0
0,-1
-1,0
-2,1
-3,1
-2,0
1,0
1,0
0,0
2,0
4,-1
3,0
4,0
4,1
2,0
0,0
0,0
-1,2
-2,1
-4,-2
-7,-2
-9,-1
-8,-1
-6,0
-6,0
-5,0
-1,1
0,1
1,1
3,0
2,-2
-1,-1
-3,-1
-3,0
-4,1
-4,1
-3,1
-4,-1
-5,-1
-2,0
-1,0
-1,0
-1,0
-1,1
-3,0
-3,0
-1,0
-2,-1
-2,0
0,0
2,1
2,1
3,0
5,0
5,-1
4,-2
5,0
5,0
4,-1
5,0
4,2
2,2
1,0
1,-1
0,-1
0,-1
1,0
1,0
2,1
4,1
6,0
6,1
9,1
10,-1
8,-2
8,-1
10,0
11,0
11,0
13,1
13,0
11,0
9,0
8,1
6,2
6,2
8,3
6,2
2,-1
-1,-4
-5,-6
-8,-4
-5,-1
1,2
6,2
8,0
10,0
7,0
4,0
1,1
-1,0
-2,1
0,1
3,1
