eog,emg
0,135
0,75
1,-52
1,2
1,-36
1,5
1,-55
1,-138
1,-75
1,-76
1,56
1,126
-1,29
-3,-15
-5,-77
-5,-34
-4,33
-4,63
-3,49
-4,-33
-5,59
-5,93
-5,6
-6,-58
-5,-139
-4,-104
-3,-44
-2,67
-2,106
-2,4
-2,47
0,18
0,-19
-1,47
-1,-20
-2,-1
-2,6
-2,43
-1,100
0,-48
1,-36
2,27
3,88
4,193
5,94
6,23
5,-41
4,-48
2,14
0,-53
0,-19
1,-25
2,-78
2,36
2,96
3,79
4,-9
5,-33
6,68
7,73
6,13
6,-159
5,-227
3,-59
3,26
3,23
4,-56
6,-47
8,-14
9,-146
9,-165
10,-219
9,-220
8,-48
7,57
6,187
4,125
3,43
3,114
3,68
3,157
3,162
3,64
4,105
4,50
4,73
4,64
3,-39
3,-58
2,-95
1,9
-1,49
-1,-51
-1,-62
0,-60
1,-2
1,26
1,13
2,-4
2,113
3,122
5,-308
6,-296
5,81
3,239
2,290
1,86
0,6
2,47
4,-162
6,-138
7,-5
6,-32
4,-23
2,-43
1,-24
0,-66
0,-7
0,89
-1,-156
-1,-434
0,-467
2,-206
3,-125
4,-217
5,-11
5,282
6,608
5,634
2,350
-2,316
-6,199
-11,-19
-14,25
-15,8
-14,-106
-12,-170
-10,-143
-7,-79
-5,-86
-2,-26
2,-41
5,-66
6,33
4,56
1,47
-4,-28
-8,-24
-12,28
-15,-17
-17,53
-16,-6
-14,-91
-12,5
-11,-40
-10,-80
-9,-129
-7,-126
-5,51
-5,288
-6,636
-7,300
-9,-506
-11,-650
-12,-340
-12,95
-12,196
-10,61
-9,138
-7,152
-5,157
-3,168
-2,132
-1,149
-1,149
-2,173
-4,81
-7,-79
-8,-141
-10,-224
-10,-194
-11,-143
-10,-154
-10,-133
-8,-168
-6,-98
-5,-26
-3,19
-2,45
-3,-49
-3,11
-4,35
-5,25
-7,53
-8,-38
-9,-35
-9,-53
-10,-23
-10,28
-10,-93
-10,-43
-10,-6
-9,1
-10,100
-10,22
-10,-1
-10,-1
-8,5
-7,86
-7,-2
-8,-14
-8,-13
-8,-65
-9,-4
-9,-2
-8,-16
-8,-40
-8,-21
-8,46
-8,27
-8,42
-7,-13
-6,-46
-5,33
-4,43
-2,41
0,-28
1,-54
1,-12
0,-50
-1,39
-1,11
0,-69
0,13
0,11
-1,60
-2,11
-3,-40
-3,17
-4,-32
-4,64
-2,57
-1,-42
-3,-28
-4,-63
-4,16
-5,38
-4,-2
-4,2
-4,-52
-3,39
-2,69
-1,-24
0,-6
1,-23
2,7
4,46
6,19
8,-4
8,-80
7,-34
6,22
5,34
5,72
6,-21
6,-87
7,-114
8,-60
9,8
8,-10
6,131
3,169
1,108
-2,72
-3,-87
-2,-103
-1,-115
0,-68
1,45
1,-44
1,-3
1,19
1,-10
1,83
0,14
0,-24
1,-27
1,-3
2,98
3,116
4,152
4,-18
4,-244
2,-146
1,-34
1,3
1,-36
2,-43
4,68
4,55
4,36
6,-7
6,-42
6,20
6,4
5,28
5,-12
7,-16
8,64
8,19
7,93
6,52
5,-41
4,18
4,13
6,62
6,-3
5,-69
4,-40
3,-96
3,14
4,25
5,-61
5,2
5,-13
