eog,emg
-21,-62
-26,82
-29,-11
-28,-27
-27,-36
-27,-29
-26,-2
-26,34
-26,135
-24,15
-20,40
-18,129
-20,31
-20,93
-21,-19
-23,-100
-24,39
-24,26
-26,4
-28,-50
-29,31
-29,52
-28,-59
-25,51
-25,-75
-28,-150
-30,9
-33,1
-35,17
-34,-53
-31,15
-30,89
-29,-32
-27,53
-26,-42
-26,-93
-25,54
-27,40
-30,67
-31,-4
-29,77
-29,105
-31,-48
-32,88
-37,-62
-42,-163
-43,21
-41,1
-39,12
-38,-92
-35,-20
-33,65
-34,-65
-33,69
-33,-30
-33,-78
-34,103
-38,83
-45,91
-49,-13
-48,69
-46,78
-42,-129
-36,15
-30,-78
-28,-111
-31,20
-37,-42
-45,72
-51,-8
-52,43
-49,76
-41,-154
-31,4
-25,-3
-24,-44
-23,-35
-23,-149
-28,13
-32,-24
-34,54
-35,109
-36,-97
-37,103
-39,141
-43,94
-42,-15
-39,-137
-39,174
-38,-8
-36,-110
-33,84
-29,-114
-26,-21
-28,48
-33,15
-37,-78
-39,-192
-41,86
-42,-16
-42,-51
-42,54
-44,-136
-43,66
-43,61
-43,-39
-42,-1
-42,-124
-45,31
-46,21
-43,61
-42,53
-42,-154
-42,117
-43,78
-43,-39
-42,20
-43,-123
-45,16
-44,14
-42,54
-42,7
-42,-196
-44,117
-49,49
-55,-96
-56,27
-54,-96
-52,-19
-49,9
-43,108
-39,80
-38,-145
-34,73
-32,18
-32,-46
-30,70
-26,-40
-24,46
-24,-5
-24,57
-28,91
-33,-137
-38,15
-43,-20
-47,-43
-47,73
-44,-22
-41,68
-37,-19
-32,32
-31,93
-31,-135
-29,-6
-28,-45
-30,-71
-34,57
-39,-6
-44,104
-45,19
-40,59
-34,112
-27,-135
-22,-24
-21,-66
-24,-106
-26,7
-27,-68
-26,30
-23,-68
-19,-26
-19,105
-20,-75
-18,23
-14,-17
-12,-49
-8,76
-4,27
-6,117
-8,2
-9,19
-11,138
-12,-39
-9,49
-9,-26
-12,-87
-15,52
-18,-3
-22,52
-23,-53
-20,-11
-18,83
-17,-107
-15,2
-14,-50
-15,-83
-14,56
-14,-8
-17,62
-18,-42
-17,4
-15,112
-11,-81
-7,19
-7,-44
-10,-87
-8,55
-5,-7
-4,56
-3,-68
0,-31
2,109
1,-79
2,5
2,-43
2,-102
2,10
2,-26
-1,87
-1,-34
3,-25
7,148
11,-4
12,56
12,-6
12,-68
13,70
15,24
16,63
17,-58
17,-37
12,89
6,-82
4,-22
3,-76
4,-133
8,-22
10,-33
10,80
13,-52
17,-66
19,137
17,-15
14,-33
10,-9
7,-27
6,17
7,28
8,135
10,-17
12,-21
12,157
13,21
16,38
18,-16
20,-75
22,65
24,41
22,54
21,-23
20,1
18,70
18,-64
20,35
22,-55
24,-134
27,49
29,17
30,33
33,-41
37,-93
37,-89
36,-407
36,-390
33,21
27,229
23,231
19,238
13,324
11,230
11,167
12,95
15,-47
21,68
24,-130
25,-242
28,6
31,-45
31,-48
30,-65
29,-7
24,77
21,-71
23,22
26,-77
27,-165
30,29
33,-1
32,39
31,-16
33,12
34,129
35,-26
39,21
40,-60
37,-132
34,27
32,13
29,78
28,6
29,36
30,151
32,15
34,119
35,-11
33,-137
33,57
33,-33
32,-81
34,-179
35,-112
34,96
35,-36
36,20
36,-28
35,-113
37,-2
36,-28
33,56
30,-68
32,-57
34,185
36,62
38,62
38,8
35,-78
32,23
29,10
26,83
26,-12
30,-20
32,118
33,-19
36,33
36,-30
35,-129
36,10
37,-22
38,-42
40,-197
41,-141
40,173
39,142
38,159
34,68
29,-37
28,71
29,12
27,6
24,-97
22,-78
20,65
21,-78
23,-37
24,-51
26,-95
30,24
33,29
32,94
29,-16
29,-19
29,129
28,14
30,53
30,-11
28,-71
28,100
29,54
30,24
30,-42
28,-19
25,70
23,-32
24,81
25,-23
24,-140
26,64
27,3
27,-44
28,-90
29,-38
27,78
25,-72
25,-6
22,-53
19,-138
20,-1
22,-5
22,77
23,-21
24,-40
23,138
21,3
20,19
21,-6
23,-83
25,30
27,13
27,65
25,-19
23,-31
21,118
21,4
25,47
29,-17
31,-99
32,80
32,38
31,30
30,-26
29,-32
26,85
26,-38
27,30
27,-19
28,-126
31,57
33,36
31,15
29,-27
29,-14
29,63
31,-75
32,4
32,-32
31,-93
31,103
32,53
30,32
31,-42
31,-38
29,75
26,-73
24,48
20,1
15,-110
14,95
15,-10
15,-16
16,-24
18,-26
19,107
19,-58
20,17
20,-2
18,-107
16,58
15,-31
14,-28
16,-91
18,-75
18,124
18,-22
21,18
23,-2
23,-73
23,76
23,44
22,63
21,-21
21,-14
23,108
26,-41
29,9
28,-29
25,-114
25,67
24,53
21,65
20,7
21,0
20,99
21,-55
25,39
28,-37
27,-169
25,32
23,-24
21,8
20,-23
19,-29
18,103
17,-74
17,-18
16,-41
17,-154
20,-24
23,-38
25,38
26,-71
25,-92
21,168
16,11
15,-66
14,-13
14,-23
17,84
20,110
22,159
26,44
29,17
27,124
22,-14
16,41
10,-31
6,-133
7,56
10,12
14,-1
19,-27
21,-9
19,79
17,-67
18,11
19,-48
20,-139
22,59
21,10
18,11
20,-26
23,-15
26,112
26,-34
25,23
23,-17
19,-106
16,92
12,51
9,58
8,50
8,41
8,59
9,-173
12,-125
15,-132
16,-204
18,-50
20,-23
19,78
18,-12
17,-31
14,187
13,63
16,42
20,17
23,-74
27,47
27,51
23,86
21,-2
20,-27
16,105
14,-37
16,-14
19,-54
19,-146
17,43
14,77
13,139
15,103
18,13
19,23
21,-140
22,-84
21,-104
17,-192
15,-20
13,19
11,77
13,-5
17,-49
19,109
19,-9
18,-17
18,-5
19,-81
21,4
23,23
23,92
23,24
20,30
16,172
16,40
24,63
29,-22
28,-144
26,26
22,-1
21,-24
24,-86
27,-78
27,84
26,-16
27,6
29,-20
27,-113
25,17
24,20
22,48
20,-22
20,-30
21,140
23,26
25,0
25,-39
26,-126
28,17
30,45
29,62
29,-14
29,-40
27,92
27,-32
27,-55
28,-51
29,-89
32,75
35,96
37,72
39,16
41,25
41,125
40,45
39,67
37,-93
33,-239
29,-30
26,-6
24,1
23,-39
25,-38
27,107
29,0
34,2
36,-39
37,-147
38,-10
35,27
32,69
30,7
28,-14
26,143
25,37
25,18
26,-22
26,-112
28,50
33,42
38,4
42,-48
44,-61
40,74
34,-45
29,-78
26,-41
25,-102
25,-18
24,46
23,92
25,4
28,-20
29,125
29,19
30,-23
30,-5
30,-46
31,82
32,90
29,44
27,10
27,14
26,68
26,-14
27,25
26,-67
26,-152
29,78
30,42
26,-48
25,-46
26,-25
26,73
25,-11
26,3
26,-58
24,-137
22,71
18,60
16,15
19,6
22,-1
21,92
19,13
17,45
15,-43
12,-143
9,92
6,54
5,-25
7,-34
8,-40
7,59
5,-46
4,-27
1,-64
-1,-148
-1,50
1,61
4,49
8,20
8,12
5,129
3,24
1,49
-2,-48
-2,-178
1,47
4,24
4,-14
7,-36
11,-53
13,83
11,-26
8,-5
4,-33
0,-137
-1,56
-2,54
-3,32
-1,-23
0,-49
-2,107
-5,15
-9,46
-15,15
-17,-93
-15,105
-11,61
-10,23
-10,42
-10,13
-11,58
-9,-71
-9,10
-14,-49
-19,-158
-20,100
-17,29
-17,-26
-16,-6
-16,-23
-17,64
-18,-81
-18,11
-18,-12
-16,-97
-11,197
-9,88
-9,17
-9,63
-9,34
-10,91
-9,-151
-7,-56
-7,34
-8,-123
-8,-20
-9,-108
-10,6
-9,53
-10,-33
-17,72
-22,-156
-23,-59
-23,28
-22,-126
-20,26
-18,-66
-19,10
-20,115
-22,79
-24,179
-21,-70
-16,27
-12,193
-9,-8
-8,-66
-10,-140
-15,68
-18,13
-18,-125
-16,119
-14,-119
-14,-73
-16,104
-17,-63
-14,-4
-12,-120
-12,-17
-14,52
-15,-40
-16,65
-14,-118
-11,48
-12,121
-17,-91
-21,49
-24,-80
-24,-6
-21,88
-20,-32
-22,25
-23,-133
-20,50
-19,32
-19,-215
-17,61
-13,-81
-10,-119
-9,118
-12,81
-15,54
-16,-82
-14,63
-12,73
-13,-30
-13,180
-16,43
-19,46
-19,83
-19,-7
-17,66
-15,-162
-13,-70
-14,28
-18,-108
-20,48
-19,-43
-15,21
-10,73
-7,-6
-8,118
-12,-110
-16,-8
-19,138
-19,-66
-15,-21
-12,-102
-13,28
-13,62
-13,-52
-14,86
-15,-127
-15,-11
-17,107
-20,-112
-20,3
-17,-91
-15,-12
-12,91
-11,-11
-12,58
-15,-115
-18,25
-20,47
-20,-161
-20,71
-20,-27
-19,-8
-15,115
-11,20
-13,69
-17,-109
-20,5
-21,70
-20,-97
-20,56
-23,-69
-28,-37
-28,67
-25,-13
-23,54
-21,-125
-19,-43
-19,-3
-18,-149
-17,66
-16,13
-16,-8
-16,-9
-13,-70
-13,117
-13,-25
-10,-22
-9,57
-11,-55
-13,93
-16,62
-22,47
-26,34
-28,-1
-26,156
-21,18
-18,15
-17,-13
-20,-142
-23,79
-24,30
-21,-11
-14,-3
-10,-49
-13,80
-19,-64
-25,-16
-29,4
-29,-135
-25,74
-21,20
-22,-19
-24,-15
-26,-72
-25,94
-23,-47
-22,-40
-24,7
-26,-112
-26,87
-24,57
-20,2
-15,-31
-12,-74
-15,122
-16,-6
-17,-19
-21,7
-25,-148
-26,13
-26,25
-25,21
-22,1
-18,-37
-17,149
-20,16
-23,-11
-27,16
-29,-94
-25,97
-23,62
-23,1
-24,-11
-26,-58
-29,85
-28,-45
-25,-41
-24,-9
-24,-124
-22,87
-17,79
-13,37
-13,49
-16,-14
-22,85
-25,-27
-24,1
-22,-26
-19,-163
-18,74
-24,38
-35,-4
-41,50
-36,0
-25,93
-14,-42
-9,-16
-13,-33
-21,-200
-25,12
-24,-10
-22,-54
-16,-52
-13,-88
-16,100
-19,-44
-20,-62
-21,47
-20,-34
-17,119
-15,90
-16,48
-20,48
-24,1
-27,130
-26,-6
-21,-13
-18,-31
-16,-202
-14,-37
-16,-41
-19,-12
-21,30
-25,15
-29,178
-30,34
-29,25
-29,9
-30,-140
-29,98
-31,50
-35,-28
-36,25
-30,-31
-22,73
-12,-42
-8,-23
-13,-21
-24,-153
-30,84
-30,38
-24,-32
-15,19
-9,-26
-9,95
-13,-20
-18,-19
-24,-30
-28,-163
-25,65
-18,49
-12,16
-8,49
-9,-16
-15,90
-22,-40
-27,0
