eog,emg
3,2
-2,3
-9,-1
-11,3
-8,3
-5,1
-8,-1
-9,-2
-8,-1
-10,0
-12,2
-15,1
-20,2
-21,2
-20,-7
-21,-8
-24,-5
-24,-4
-22,5
-19,8
-19,1
-28,-3
-37,-6
-39,-10
-34,-4
-26,6
-21,8
-21,6
-23,-1
-24,2
-19,9
-11,3
-11,-6
-19,-6
-24,-3
-22,0
-15,4
-10,7
-10,6
-15,-2
-18,-6
-18,-3
-15,0
-12,-1
-18,-2
-26,-1
-27,3
-24,3
-26,-2
-29,-2
-30,1
-32,3
-36,-1
-33,-3
-27,-2
-26,-2
-28,0
-31,-3
-38,-5
-44,1
-41,5
-36,1
-39,-1
-45,0
-52,3
-56,7
-57,1
-54,-2
-52,3
-55,-1
-61,-6
-67,-5
-71,-5
-70,2
-66,9
-63,5
-61,0
-59,-1
-55,-4
-52,-7
-56,-6
-64,3
-65,11
-62,6
-65,0
-71,-5
-72,-5
-71,-3
-73,-4
-74,3
-73,5
-76,-4
-85,1
-88,9
-82,5
-76,-3
-73,-6
-71,-4
-72,-2
-76,-3
-76,0
-71,4
-69,2
-75,-1
-80,2
-78,5
-74,1
-75,-4
-78,0
-74,3
-68,-1
-65,1
-65,2
-72,-2
-79,-4
-79,-3
-74,-3
-73,-4
-75,-2
-77,7
-77,11
-77,2
-76,-7
-76,-7
-75,1
-75,3
-77,1
-80,5
-79,1
-75,-4
-69,-2
-68,-5
-72,-6
-72,2
-69,7
-69,9
-69,5
-66,-2
-64,-7
-63,-3
-61,0
-63,-1
-62,4
-53,1
-49,-3
-52,5
-58,7
-63,4
-63,-2
-58,-9
-54,-6
-56,-1
-59,3
-57,3
-57,-5
-57,-8
-53,-5
-52,-4
-58,-4
-65,0
-67,7
-65,11
-60,11
-54,1
-51,-4
-49,1
-42,2
-35,-1
-38,-4
-46,-8
-45,-2
-35,7
-29,2
-29,0
-27,1
-23,4
-21,11
-25,13
-25,19
-22,12
-26,-7
-34,-22
-40,-33
-43,-30
-44,-20
-40,-5
-33,9
-29,14
-24,13
-21,6
-28,5
-35,11
-33,6
-26,0
-23,0
-21,-2
-18,3
