eog,emg
-4,9
-2,20
1,-2
3,-24
-5,-15
-15,-10
-17,-1
-10,10
-3,-3
-1,1
-6,16
-12,12
-16,12
-15,-2
-11,-23
-9,-13
-9,6
-10,-2
-5,-12
0,-3
-4,5
-12,14
-13,17
-8,7
-2,7
-1,11
-4,-12
-9,-17
-11,-9
-10,-28
-6,-18
-2,10
-1,13
-4,13
-10,14
-15,10
-17,-1
-14,-3
-7,-1
-6,-3
-9,-14
-9,-26
-9,3
-7,27
-8,9
-13,-3
-18,-3
-18,1
-13,10
-10,11
-15,3
-21,-10
-20,-16
-15,-16
-6,-2
0,9
1,-9
-2,-6
-5,4
-4,6
2,17
-6,7
-19,2
-20,7
-14,6
-13,2
-17,-4
-16,-6
-9,-16
-3,-12
-4,-1
-4,0
-4,-2
-7,6
-15,18
-19,3
-13,-10
-2,-8
-2,-7
-16,10
-28,8
-28,-5
-23,2
-20,-11
-20,-10
-16,12
-7,25
1,22
-1,-20
-10,-44
-17,-26
-15,16
-9,44
-9,14
-17,-23
-19,-13
-11,17
-4,3
2,-27
-3,-9
-14,9
-21,5
-21,14
-17,17
-12,17
-6,9
-2,-13
2,-14
2,-37
-11,-54
-22,-10
-23,31
-19,31
-14,18
-8,1
-5,-9
-8,-12
-13,-3
-11,40
-6,58
-7,-3
-9,-61
-4,-51
2,-7
-6,36
-15,33
-15,-1
-12,-8
-12,-15
-11,-9
-10,7
-12,-3
-20,10
-26,17
-24,-4
-16,-9
-17,-1
-23,20
-21,4
-17,-42
-15,-33
-18,-1
-19,13
-16,21
-13,23
-13,7
-15,-9
-11,-2
-10,0
-17,-1
-20,0
-19,0
-25,3
-30,-7
-26,2
-20,13
-19,-3
-17,-7
-16,1
-15,5
-13,-5
-9,-20
-2,-7
-2,8
-13,6
-24,2
-27,14
-23,16
-14,-19
-6,-22
-7,8
-12,11
-14,-5
-15,-15
-14,9
-13,42
-14,19
-13,-26
-12,-21
-11,-9
-6,-23
-4,-18
-10,-1
-17,21
-20,52
-24,42
-27,-19
-22,-56
-16,-34
-15,-3
-13,22
-8,10
-4,-20
-5,-1
-11,19
-17,32
-17,33
-20,-2
-24,-21
-25,-24
-19,-24
-14,-15
-17,3
-23,15
-28,12
-27,9
-21,13
-20,9
-23,14
-23,-3
-20,-49
-18,-30
-18,12
-22,11
-25,6
-24,6
-16,9
-8,10
-11,-14
-18,-21
-17,12
-11,17
-8,-4
-11,5
-15,16
-20,-7
-22,-14
-19,-2
-16,-1
-17,-5
-18,-1
-13,15
-10,11
-14,-1
-22,-7
-24,-8
-19,-3
-16,-11
-17,-7
-18,26
-18,16
-20,-20
-20,-14
-18,8
-17,20
-18,14
-20,6
-24,-2
-29,-16
-28,-15
-22,-6
-21,-3
-27,-11
-32,-10
-29,2
-19,8
-14,27
-19,17
-24,-8
-25,6
-32,1
-41,-11
-41,-22
-32,-25
-22,7
-18,15
-23,1
-31,8
-35,18
-32,-8
-25,-19
-23,16
-29,6
-30,0
-25,23
-21,17
-23,-5
-25,-29
-21,-26
-16,-5
-11,1
-11,-12
-13,1
-12,23
-9,-3
-9,-1
-12,15
-20,5
-24,1
-21,-11
-14,-34
-9,-7
-8,24
-11,9
-9,22
-5,11
-8,-17
-16,-19
-20,-22
-20,-10
-16,1
-7,7
3,19
7,24
7,5
5,0
1,-7
-2,-14
-4,12
-9,-2
-16,-23
-23,-11
-24,-4
-18,13
-7,7
4,-1
6,16
0,4
-2,-13
2,-7
0,12
-2,5
-1,-2
-3,28
-10,1
-14,-59
-12,-32
-11,31
-10,32
-6,14
-2,5
2,-14
7,-2
6,10
-4,5
-16,1
-22,-27
-20,-31
-9,7
1,17
4,7
0,9
-4,-7
-6,-13
-8,10
-7,3
0,-11
6,-2
8,6
4,8
-4,2
-7,-3
-3,-1
0,-11
0,-11
2,7
7,22
7,26
5,7
6,-11
3,-22
0,-27
3,-13
9,4
8,15
5,21
7,16
8,8
8,-2
3,-31
