eog,emg
-2,-11
-3,8
-3,6
-2,8
0,11
0,0
-1,-5
-1,-15
-1,-26
-2,-2
-2,28
-3,19
-6,9
-8,-4
-9,-29
-11,-1
-13,18
-14,-2
-15,-1
-15,-2
-12,-10
-8,4
-6,2
-7,9
-8,26
-8,-13
-8,-21
-7,2
-5,-6
-5,-5
-5,-1
-3,6
-2,11
-3,0
-2,-17
0,-5
4,9
7,-6
8,3
7,20
6,3
5,-16
5,-13
5,-2
5,15
5,23
8,9
10,-6
11,-24
9,-31
10,3
12,17
12,5
12,14
12,8
10,-6
6,-9
2,23
-2,49
-5,10
-6,-32
-5,-41
-4,-22
0,-9
3,-11
5,9
7,9
7,-5
6,-1
7,-8
8,-7
6,5
2,17
0,19
2,-2
3,0
5,10
7,-4
7,-14
6,-15
7,11
9,21
10,-4
9,-3
8,5
8,-8
9,-7
10,6
11,6
13,1
15,-5
15,-2
15,8
18,-1
21,-9
20,5
18,1
16,-7
16,9
17,11
18,2
19,-7
20,-10
19,-6
17,-14
13,-3
11,24
10,23
11,-7
13,-17
16,8
17,10
16,-1
14,-2
14,-13
15,-14
16,1
16,12
15,10
13,6
14,3
17,-6
19,-11
18,-14
16,-12
13,7
13,0
14,-4
12,25
8,21
6,-3
5,-28
2,-31
-3,1
-7,18
-9,11
-12,1
-13,-2
-12,-5
-13,-8
-14,10
-14,13
-13,-7
-13,1
-15,13
-16,-7
-16,-20
-15,-2
-14,17
-14,23
-15,-1
-16,-17
-18,0
-17,5
-14,2
-13,2
-12,-5
-11,-19
-12,-8
-13,14
-13,10
-9,6
-6,7
-2,-4
-1,-10
-1,1
0,0
2,-11
4,-5
3,8
0,14
-2,7
-4,-2
-4,-8
-3,-1
-5,3
-7,-12
-6,-10
-7,1
-8,12
-5,18
-2,-5
-3,-13
-6,7
-8,14
-10,-5
-13,-20
-18,-5
-22,4
-26,-7
-27,6
-24,17
-21,8
-18,4
-15,-18
-14,-26
-14,5
-13,14
-11,11
-10,6
-7,-6
-5,-5
-5,2
-6,2
-7,3
-10,6
-14,-11
-16,-16
-18,-1
-20,7
-20,16
-21,5
-21,-19
-22,-12
-25,7
-28,11
-29,14
-28,8
-28,-10
-28,-19
-29,-5
-29,-1
-30,4
-28,26
-26,9
-27,-6
-28,-11
-28,-17
-26,-5
-24,-11
-20,-5
-16,29
-11,33
-6,6
-2,-17
0,-24
1,-14
3,6
4,11
4,-2
4,5
2,16
-3,-5
-7,-20
-11,-18
-13,3
-11,11
-9,-5
-9,2
-11,13
-13,29
-13,30
-13,8
-12,6
-13,-16
-16,-35
-17,-32
-15,-22
-13,3
-12,3
-11,-4
-10,-3
-9,4
-10,7
-10,-8
-10,2
-10,21
-9,-2
-8,-12
-8,11
-6,15
-3,14
-2,6
-4,-21
-6,-26
-6,-2
-5,20
-4,25
-3,11
0,-13
3,-13
5,2
4,-14
4,-18
6,16
6,22
7,2
9,2
9,-7
11,-23
13,-10
15,2
14,12
11,28
8,9
8,-9
11,-8
13,-32
14,-24
15,25
16,28
15,8
12,-1
11,-5
13,-14
15,-25
16,4
17,30
15,19
14,1
16,-18
18,-14
18,-7
18,2
17,27
15,22
14,-11
14,-16
13,-8
12,-24
12,-19
10,16
8,24
8,8
9,-5
10,3
11,4
13,-21
15,-26
16,5
17,38
17,25
16,-10
16,-17
18,-17
19,-12
20,4
22,19
22,23
19,0
16,-19
17,-15
18,-7
21,6
25,0
28,3
27,21
26,9
24,2
19,-11
16,-18
13,-3
9,-12
9,0
9,21
8,9
7,2
7,-3
5,-7
4,-10
6,-2
7,14
7,16
8,-2
9,-26
9,-8
7,19
5,4
4,-1
3,5
5,-11
7,-15
8,8
9,16
9,-1
9,-10
10,1
11,12
12,-2
13,-18
12,3
8,3
2,-10
1,19
2,28
2,-1
2,-21
3,-23
3,-6
3,-4
3,-2
0,21
-4,25
-8,-2
-11,-18
-12,-1
-10,-3
-8,0
-8,4
-8,-20
-5,11
0,26
2,-1
2,-3
2,-11
4,2
4,8
5,-20
6,-11
6,17
9,9
10,-4
11,7
11,16
10,-1
7,-20
5,-24
4,-13
4,20
2,29
1,14
0,-2
-1,-25
-1,-29
0,-11
-2,-2
-4,20
-3,36
-2,3
-3,-17
-3,-8
-2,4
-4,9
-7,-4
-7,-16
-6,-2
-7,5
-9,6
-12,13
-16,7
-16,1
-16,-14
-16,-22
-15,-3
-12,7
-9,10
-5,24
0,28
1,16
-1,-3
-4,-3
-6,-6
-8,-27
-10,-23
-10,-22
-9,-10
-6,5
-2,-11
2,-12
5,6
7,18
9,5
12,4
15,9
16,-1
14,3
13,-4
15,3
16,6
15,-6
14,14
14,13
13,-12
14,-22
14,-17
14,7
14,24
14,20
12,12
8,-11
5,-38
2,-31
2,7
4,32
4,30
2,9
-2,-24
-3,-26
-3,3
0,-1
3,0
5,22
4,4
3,-6
4,2
5,2
5,-3
5,-21
3,-25
0,14
-2,50
-4,14
-6,-8
-7,-3
-7,-39
-6,-35
-6,20
-7,40
-9,23
-10,-11
-9,-32
-10,-10
-13,14
-16,3
-17,6
-16,9
-17,-26
-17,-11
-17,20
-17,2
-17,-3
-17,-11
-18,-13
-17,15
-17,16
-17,5
-19,-8
-23,-21
-26,-11
-29,2
-29,32
-29,27
-31,-12
-32,-19
-30,-21
-32,-13
-34,16
-36,30
-37,17
-38,-2
-37,-21
-38,-30
-39,-2
-38,18
-37,12
-37,17
-36,2
-33,-19
-31,-8
-30,-2
-29,5
-29,13
-31,2
-31,-12
-30,-19
-30,-1
-29,20
-29,21
-31,11
-34,-20
-37,-29
-37,1
-35,19
-33,11
-32,-2
-34,-4
-36,-12
-35,-16
-34,5
-34,25
-33,18
-32,-15
-32,-26
-31,-1
-30,20
-31,21
-33,-7
-33,-17
-33,-17
-31,-19
-28,12
-25,26
-24,15
-22,8
-20,-15
-20,-23
-20,0
-19,18
-17,8
-17,-10
-17,1
-17,-3
-18,-23
-18,-1
-19,16
-20,3
-19,4
-17,-4
-16,-13
-14,-2
-12,0
-11,11
-10,27
-8,5
-6,-18
-5,-9
-5,-6
-6,-6
-8,6
-10,11
-8,16
-7,1
-8,-15
-9,-2
-8,-3
-8,0
-9,3
-8,-12
-6,-12
-2,-3
3,9
5,19
6,6
9,-5
12,-7
11,-3
10,4
11,-4
11,-3
10,-1
10,-1
12,5
14,13
17,14
20,-12
20,-20
21,-2
23,-3
24,5
25,13
28,15
28,18
27,-10
28,-9
29,17
29,13
28,3
28,-6
28,-30
27,-48
29,-26
33,-4
36,3
38,26
36,23
32,11
31,-1
33,-26
35,-5
35,8
36,-5
33,22
30,26
29,4
30,-10
29,-18
29,-8
29,6
28,3
28,-7
30,-2
32,9
31,12
31,10
31,-2
32,-10
34,-15
36,-16
36,13
33,23
32,15
30,4
28,-20
27,-27
26,-12
23,11
22,24
22,16
22,-8
22,-26
24,-23
26,8
25,34
24,19
23,0
21,-13
20,-24
19,-7
18,6
17,11
18,23
17,-1
15,-28
14,-7
12,15
10,10
10,2
11,-4
11,-21
10,-13
11,4
13,3
14,16
12,9
12,-13
13,4
14,2
14,-16
15,5
16,8
19,2
19,3
19,-3
21,7
23,0
24,-17
24,-9
25,8
23,8
20,-4
20,-1
20,10
19,3
18,-4
18,-11
16,0
15,7
15,-14
14,-5
10,16
7,14
7,-3
7,-10
8,5
10,-6
11,-13
11,11
11,26
11,16
10,-18
11,-27
12,-12
14,8
16,24
15,4
12,-2
11,3
11,-13
11,-9
10,-2
10,0
9,6
7,-6
5,-9
4,11
2,6
3,-1
4,12
1,-6
-1,-27
1,1
2,23
1,-5
0,-6
-1,17
-2,8
-2,-6
-2,-17
-3,-4
-2,18
1,2
5,-11
6,4
7,17
9,4
11,-19
12,-25
12,-6
10,23
10,30
12,7
14,-16
14,-30
14,-30
13,5
11,39
7,35
5,-3
3,-29
2,-17
3,-9
3,-20
2,-6
2,30
4,40
5,18
4,-12
3,-41
2,-26
4,16
7,24
8,17
7,9
6,-6
5,-21
3,-17
3,-3
1,9
-5,18
-10,2
-10,-9
-8,-6
-8,-11
-11,9
-14,5
-16,-10
-18,8
-19,7
-19,-1
-18,-15
-16,-10
-15,26
-14,29
-13,17
-13,2
-15,-7
-15,0
-13,-5
-12,-13
-12,-25
-12,-24
-10,-8
-9,-9
-8,2
-9,13
-11,0
-13,-4
-14,1
-15,4
-16,8
-16,13
-18,13
-20,6
-22,-2
-23,-12
-24,-14
-23,-13
-20,4
-18,28
-17,17
-18,-10
-20,-21
-23,-2
-22,21
-21,4
-21,-13
-21,-10
-19,-7
-19,7
-20,21
-21,18
-21,-5
-20,-24
-18,-22
-18,-8
-20,22
-22,27
-21,6
-19,-5
-16,-18
-10,-25
-6,-11
-4,17
-4,32
-5,9
-6,-25
-2,-27
0,5
-3,31
-7,15
-7,-2
-5,-22
-5,-27
-5,7
-5,17
-5,8
-6,-6
-7,-10
-7,3
-7,-2
-7,-3
-8,5
-9,8
-9,3
-7,-11
-4,-7
-4,-4
-5,5
-6,24
-6,0
-5,-16
-7,-1
-9,2
-11,11
-11,4
-12,-22
-12,-14
-13,8
-14,12
-15,3
-15,3
-16,0
-16,-11
-13,2
-11,4
-14,-6
-17,0
-20,1
-22,1
-22,3
-21,0
-21,-10
-22,1
-24,17
-25,5
-27,0
-27,-14
-27,-16
-29,14
-32,6
-32,-1
-32,6
-33,-8
-33,-8
-32,-5
-33,5
-33,8
-30,-2
-29,11
-29,4
-30,-13
-32,-14
-34,6
-35,28
-36,1
-36,-18
-35,-13
-33,-13
-33,14
-33,29
-30,23
-27,-3
-24,-43
-21,-35
-21,1
-22,25
-21,45
-20,17
-19,-21
-19,-27
-16,-26
-15,1
-14,30
-10,25
-9,5
-10,-13
-11,-17
-9,-20
-10,-18
-11,21
-12,46
-13,14
-12,-25
-11,-27
-11,-15
-14,-2
-16,11
-19,20
-22,15
-22,-13
-20,-15
-19,9
-21,4
-22,-12
-21,-5
-21,8
-20,2
-19,-2
-18,8
-17,1
-15,-12
-13,-13
-13,0
-15,19
-15,17
-15,6
-12,-17
-10,-26
-10,-6
-12,5
-12,28
-13,26
-16,-13
-17,-17
-15,-11
-12,-8
-8,3
-5,1
-8,7
-10,28
-10,27
-9,-7
-10,-18
-9,13
-8,9
-10,-7
-11,2
-10,-12
-10,-28
-11,-38
-12,-19
-10,18
-10,7
-12,-8
-13,-2
-12,5
-11,10
-10,10
-9,21
-6,18
-4,-20
-5,-25
-7,15
-7,23
-7,-1
-9,-11
-10,-7
-9,3
-9,-4
-9,-11
-10,17
-10,12
-12,-21
-12,-8
-13,3
-14,4
-15,10
-15,5
-13,9
-11,-8
-10,-20
-10,3
-10,18
-8,7
-6,-17
-5,-2
-4,8
-3,-20
-2,-17
0,11
2,36
4,24
6,-21
8,-22
9,-17
9,-12
10,24
11,31
11,20
11,-16
11,-46
13,-13
14,13
14,20
12,19
9,-7
9,-15
9,0
9,-4
9,-14
10,6
11,16
9,7
8,2
10,-5
12,-12
14,-18
15,-11
17,17
19,25
20,12
19,4
18,-14
20,-26
23,-32
24,5
26,45
26,28
26,13
27,-15
25,-24
22,-8
21,-23
23,-15
24,13
22,30
20,26
18,3
16,-10
15,-17
14,-18
13,-12
12,8
12,28
11,4
10,-10
11,-3
13,-7
13,6
13,8
12,-1
12,4
12,-5
14,-16
16,-3
15,9
12,11
10,13
9,-5
7,-24
6,-5
4,12
4,15
5,4
7,-27
10,-11
14,28
15,16
15,-20
15,-13
16,21
17,7
18,-8
21,5
24,0
24,-6
23,-22
22,-16
21,25
21,16
20,-3
18,3
17,-11
16,-7
16,8
14,3
11,-2
7,-12
4,-4
2,12
2,21
0,9
-1,-13
-1,-6
-2,-15
-2,-18
0,11
2,19
2,26
0,3
0,-25
1,-6
-1,9
-1,-4
1,-9
1,-2
1,-10
0,-7
-2,7
-3,8
-1,9
0,-10
0,-19
2,7
4,16
3,4
3,4
3,-1
2,-4
3,2
6,-3
8,-7
8,-7
8,3
8,8
8,11
10,15
13,2
13,-10
13,-17
13,-22
12,-6
12,29
11,55
11,41
10,-1
10,-32
10,-48
8,-39
6,-12
6,0
7,10
8,5
9,-11
8,-11
6,-10
6,1
9,29
11,29
12,0
13,-10
14,-1
15,-6
18,4
20,15
18,6
15,-1
14,-2
15,-2
15,-4
14,-2
13,-12
11,-9
10,12
10,1
9,2
8,11
8,-1
6,0
6,-9
6,-3
5,11
4,4
5,-5
6,-29
5,-9
4,31
4,9
2,-2
0,1
1,-3
2,-1
2,-13
2,0
2,8
1,-4
1,-5
2,1
1,11
0,5
0,8
0,13
0,-3
2,-23
2,-18
0,0
-2,4
-3,14
-4,19
-5,6
-6,-8
-6,-15
-5,-17
-4,1
-5,12
-5,-3
-3,-2
1,-3
4,-5
7,1
9,8
9,12
9,2
10,-12
13,-19
14,-2
13,20
11,17
7,1
4,-16
5,-18
7,-1
6,5
4,3
2,9
0,6
0,3
0,-3
1,-9
4,-13
7,-7
9,4
9,11
11,20
14,10
13,-3
12,-12
14,-13
16,-6
18,-8
20,6
21,19
20,10
22,-7
23,-18
21,-5
20,11
21,6
21,1
18,-2
16,-4
11,3
7,1
6,-7
5,-4
4,0
4,-7
6,3
7,25
6,24
4,-4
3,-39
2,-25
2,14
3,18
4,13
5,13
7,4
8,-16
9,-31
12,-18
14,9
16,21
16,22
14,3
13,-16
13,-11
11,-5
8,3
8,8
11,0
14,1
14,-1
13,-9
11,-4
9,12
9,18
8,-3
8,-14
10,1
12,3
14,-10
16,-7
19,15
20,18
