eog,emg
-19,-8
-15,-6
-15,1
-16,7
-16,6
-15,-9
-15,-5
-13,6
-12,6
-16,10
-16,-4
-11,-14
-7,-5
-8,4
-11,4
-15,2
-20,10
-23,5
-24,-3
-24,-5
-24,-12
-22,4
-22,5
-24,-5
-24,10
-21,5
-18,-9
-15,-6
-14,-7
-16,-4
-17,8
-10,11
1,7
7,-3
3,-6
-3,3
-9,0
-14,-8
-16,-5
-16,2
-16,8
-18,1
-16,1
-11,4
-10,-9
-16,-15
-17,-8
-15,9
-13,14
-13,8
-10,12
-6,6
-4,-9
-3,-13
-3,-4
-3,-2
-4,-5
-10,-6
-17,-1
-19,9
-15,9
-8,-2
-5,-6
-4,-1
-3,2
-2,8
-3,3
-5,-7
-7,-6
-5,-8
0,2
5,10
11,11
13,5
10,-9
7,-5
7,-2
4,-5
-1,1
-4,5
-2,-4
3,-5
5,8
6,8
7,8
6,-2
5,-12
6,-6
9,-6
13,4
17,10
19,-1
21,0
21,11
21,5
20,-9
19,-10
19,-9
17,-2
15,6
13,10
10,10
8,-10
11,-18
17,-5
24,5
27,10
26,15
25,13
23,-4
20,-17
16,-11
15,-1
15,5
15,7
13,7
10,4
8,2
9,-2
12,-11
14,-12
16,-4
17,3
15,5
14,5
15,3
16,-5
17,-9
17,-5
16,8
17,12
19,-3
19,-8
20,0
22,1
23,1
22,1
22,2
22,-2
23,1
25,3
27,-5
29,-3
30,1
27,-3
24,5
25,5
28,7
29,7
27,-14
22,-18
19,-3
19,10
19,19
19,9
18,-13
18,-15
21,8
25,12
28,-15
28,-23
24,1
20,14
17,13
16,1
17,-6
20,17
24,12
28,-29
31,-24
32,-1
29,11
27,31
26,12
25,-13
22,-3
19,11
17,-12
19,-44
20,-8
19,24
18,34
17,30
17,-7
17,-10
18,-13
19,-28
15,-1
8,14
6,-2
10,-7
10,-5
7,10
6,10
7,1
6,0
5,-11
6,-9
9,8
13,6
15,-6
15,-4
11,-3
7,-8
5,5
7,4
8,-1
7,11
7,1
7,-16
5,-3
4,14
4,8
5,-1
7,-5
11,-10
12,1
10,14
8,3
8,-6
7,-7
5,-1
4,9
3,-3
5,-4
9,18
13,7
16,-22
17,-16
13,7
7,18
2,7
-1,-6
-1,-4
3,-2
7,7
10,-3
13,-24
15,-1
16,33
16,10
14,-31
15,-15
18,17
20,18
21,-18
21,-19
19,17
18,10
18,8
19,17
17,1
13,-19
11,-15
12,7
14,11
14,-7
12,-3
7,-3
5,-15
7,-7
13,8
19,25
20,-8
18,-24
18,5
19,9
22,15
27,4
26,-9
22,-1
18,-7
16,9
17,17
19,6
19,2
18,-20
16,-21
15,0
15,1
16,4
16,13
18,8
19,1
17,-7
13,-11
11,-1
11,1
14,-1
19,10
23,12
24,-4
23,-23
20,-24
19,-4
20,20
21,15
20,-7
19,-4
19,7
20,7
19,10
16,11
14,2
16,-13
18,-20
16,-13
14,5
13,8
12,-1
13,12
14,4
14,-14
12,-5
7,-3
2,-2
1,11
3,9
4,-1
5,1
4,4
4,-1
0,-3
-7,-2
-8,13
-1,34
6,8
7,-43
4,-42
-3,-6
-10,9
-11,19
-3,8
8,-17
13,-9
8,-3
1,0
-2,14
-2,17
1,4
3,-8
2,6
1,11
2,-6
3,-9
3,-11
3,-2
-1,12
-5,-4
-7,2
-9,33
-9,4
-5,-33
1,-9
5,5
5,5
-2,4
-8,-9
-10,2
-9,9
-7,-5
-4,-7
-1,-4
2,0
0,-4
-7,-3
-13,6
-14,7
-11,8
-6,8
-3,-2
-2,-11
-4,-6
-5,13
-5,7
0,-22
4,-19
-1,5
-7,13
-10,11
-9,10
-6,-4
-3,-8
-5,-4
-7,3
-9,16
-12,0
-17,-6
-17,0
-13,-13
-10,-7
-9,10
-10,7
-11,-5
-9,-14
-6,-10
-6,0
-11,4
-15,12
-15,14
-16,1
-16,-4
-11,5
-8,-5
-8,-14
-9,0
-11,9
-16,8
-20,-3
-21,-6
-20,18
-17,7
-14,-35
-11,-28
-10,9
-10,26
-13,10
-22,-4
-32,7
-33,10
-20,-8
-5,-9
6,0
11,-8
11,-4
10,9
10,8
6,-3
-1,-8
-8,1
-13,3
-15,-8
-14,-4
-13,6
-13,10
-13,11
-12,-8
-11,-11
-13,0
-17,0
-20,3
-18,0
-15,-1
-13,7
-13,3
-14,-3
-12,6
-7,-11
-5,-30
-4,-1
-4,34
-4,13
-6,-30
-9,-13
-12,12
-16,14
-18,18
-14,3
-9,-8
-8,-10
-11,-9
-11,8
-5,10
-1,0
0,4
2,-6
2,-15
3,-12
3,-6
1,8
-6,9
-14,5
-16,-2
-11,-10
-6,-8
-7,2
-12,3
-17,1
-16,14
-7,8
1,-11
4,-5
4,9
2,7
-1,-6
-3,-14
-3,-4
-2,6
-1,11
-1,8
-3,-13
-8,-20
-10,-9
-8,3
-4,19
-1,20
2,20
6,6
8,-24
7,-8
6,9
6,12
4,7
0,-15
-2,-3
-1,14
5,7
12,2
13,5
6,-21
-2,-46
-2,-15
6,9
11,6
10,8
7,3
9,0
11,-1
11,-6
10,6
9,19
12,-7
16,-20
19,3
17,9
14,9
10,15
7,7
6,-12
6,-13
5,-6
4,4
9,10
19,-3
20,5
13,11
7,-12
9,-5
18,7
27,-3
30,-1
24,-2
16,7
10,8
5,-18
2,-14
-2,3
-4,0
-5,1
-4,8
0,16
5,6
8,-11
9,-2
9,11
12,2
19,-2
26,14
29,4
26,-27
19,-25
12,-6
8,12
1,17
-4,4
-3,1
4,-2
7,-9
5,0
1,7
0,-1
0,-3
1,9
1,12
4,-6
12,-11
17,-2
18,-2
17,-1
12,3
6,9
4,13
8,-7
14,-20
16,-4
16,11
18,12
18,-2
15,-12
12,6
9,10
7,-8
4,-9
-1,-3
-2,1
5,4
14,-3
17,0
14,12
10,4
4,-11
-1,-6
-2,6
3,10
10,9
12,-9
12,-20
10,2
4,1
-4,-7
-6,7
-3,12
0,15
-1,16
-2,7
-1,-9
1,-28
2,-14
3,4
5,5
3,-2
-5,-11
-11,-1
-13,6
-11,3
-7,10
-4,12
-4,2
-2,-10
1,-10
1,-7
-6,-5
-13,2
-15,-8
-11,-9
-8,7
-7,7
-10,11
-12,5
-11,5
-7,6
-1,-4
7,-10
12,-12
8,26
0,17
-9,-22
-12,-3
-9,3
-5,19
-1,17
2,-26
5,-14
9,8
11,-13
7,9
-3,23
-7,-30
-4,-45
1,-24
5,-5
8,27
11,26
11,-2
9,3
6,8
4,-3
5,16
6,8
5,-28
2,-8
0,18
0,19
5,0
11,-21
11,-6
5,10
3,7
6,9
11,8
13,0
14,-8
13,-13
14,-6
17,-2
16,-5
8,3
0,6
-5,3
-6,2
-4,0
0,-5
4,-11
9,-7
11,23
10,-14
8,-33
8,31
10,-3
12,-10
15,6
22,23
23,60
15,-17
5,-35
4,15
7,31
8,21
8,-2
12,11
15,2
16,-27
14,-30
11,-15
11,9
12,-11
11,-34
11,-15
12,-4
10,3
6,3
5,7
6,13
4,-10
0,-19
-1,2
5,21
12,20
16,-4
17,-9
13,1
9,-7
9,2
7,9
4,-5
3,-2
5,3
11,-2
14,6
12,10
9,5
8,-5
10,-10
11,2
12,-1
11,-6
8,-5
2,-5
-4,7
-8,9
-6,1
0,-1
7,5
10,9
