eog,emg
26,142
27,262
27,179
27,43
28,291
28,115
26,-23
27,56
29,-39
28,113
27,-124
27,-187
26,118
26,-64
26,-107
22,-43
18,22
16,-44
16,-117
14,165
13,-100
13,-179
13,174
15,-33
19,-90
20,-75
18,-62
16,43
13,-89
8,-73
7,-94
8,-1
9,-16
7,-126
5,206
4,48
4,-66
6,184
7,71
5,92
3,-38
3,10
4,273
7,32
13,-64
15,40
13,91
9,-75
7,-115
5,220
6,-109
8,-259
9,179
9,-11
8,-179
8,-89
8,-59
11,-22
14,-60
14,55
12,-18
9,-20
2,97
-4,-37
-7,49
-9,-49
-10,-120
-7,85
-1,-12
5,-17
7,-25
4,19
-5,88
-11,-39
-11,93
-6,-7
2,-82
10,88
11,-16
5,38
-1,-21
-6,-35
-9,112
-10,-33
-8,23
-5,10
-3,-39
0,29
1,-61
-3,40
-8,-42
-9,-63
-10,97
-8,-50
-5,11
-3,-5
-3,-56
-3,60
-7,-12
-12,61
-12,-31
-8,-65
-7,85
-8,-51
-9,10
-9,-74
-10,-128
-9,104
-7,-12
-7,-34
-6,-16
-4,15
-4,53
-6,-66
-6,94
-6,-128
-6,-223
-5,191
-4,4
-4,-184
-4,-32
-4,90
-6,-62
-10,-112
-11,279
-12,-50
-14,-263
-13,122
-11,-79
-10,-171
-10,-58
-10,36
-10,69
-7,-42
-4,174
-6,157
-12,86
-17,171
-20,22
-20,65
-16,12
-11,0
-8,50
-8,-122
-9,28
-14,40
-20,-37
-22,-4
-23,-133
-21,-52
-17,-136
-11,-163
-9,44
-11,-28
-14,58
-18,177
-21,151
-22,105
-20,4
-19,74
-17,4
-15,-1
-16,56
-18,-84
-18,55
-17,49
-16,-40
-16,12
-16,-93
-15,14
-13,68
-10,114
-10,124
-12,-14
-15,219
-16,83
-16,-109
-13,61
-14,-100
-18,-92
-18,-61
-15,-10
-11,84
-6,-87
-4,53
-7,39
-13,-70
-15,4
-13,-70
-12,46
-9,-124
-8,-200
-13,4
-19,-120
-21,14
-19,-141
-17,-452
-16,-373
-18,-322
-23,-9
-28,75
-29,89
-24,291
-17,145
-13,155
-18,237
-27,164
-31,34
-29,-64
-26,71
-21,-72
-16,-116
-18,115
-25,-71
-31,-109
-35,129
-34,131
-28,-9
-24,-32
-24,88
-25,3
-26,-23
-27,96
-27,-40
-25,-53
-27,80
-30,50
-32,-55
-33,-67
-35,12
-34,-98
-32,-114
-31,55
-30,-71
-28,-156
-28,89
-29,141
-27,-78
-25,-4
-25,166
-27,-28
-29,-49
-32,136
-32,16
-28,-55
-27,85
-27,81
-26,-51
-25,-20
-27,99
-29,75
-32,56
-35,18
-37,-18
-36,87
-36,36
-37,-34
-35,90
-35,22
-38,-124
-36,-69
-33,-17
-34,-64
-37,-11
-36,131
-35,27
-35,-41
-36,59
-37,-65
-39,-121
-39,-28
-39,-8
-38,-42
-36,-58
-33,56
-32,69
-34,21
-36,32
-40,-51
-43,-40
-44,21
-43,35
-42,7
-43,-21
-46,101
-53,64
-57,0
-56,91
-53,-44
-50,-121
-47,-31
-43,-11
-41,-44
-38,-101
-35,-2
-36,43
-39,7
-42,45
-45,-27
-49,-37
-48,6
-44,17
-40,18
-37,-61
-35,-5
-34,39
-35,-10
-36,-4
-38,-26
-39,-9
-38,-40
-35,-33
-35,40
-36,-20
-36,19
-37,74
-37,29
-35,9
-33,-26
-35,9
-37,10
-39,10
-42,29
-43,-6
-41,94
-40,68
-39,9
-38,112
-37,-23
-36,-124
-35,-30
-32,20
-30,2
-30,-5
-31,155
-32,64
-33,-3
-31,213
-28,-11
-29,-229
-30,-198
-31,-195
-34,-111
-34,-87
-29,71
-25,112
-23,28
-22,106
-23,-14
-27,-56
-31,-6
-34,-12
-35,6
-31,-159
-24,-162
-20,-14
-17,-61
-16,-193
-19,-92
-25,115
-28,-44
-29,-26
-31,239
-32,60
-34,-36
-36,167
-38,133
-38,-27
-37,2
-34,84
-27,-11
-20,-10
-18,70
-20,-54
-22,-65
-23,45
-23,24
-21,-51
-20,-45
-21,23
-19,-13
-18,1
-19,57
-20,-32
-20,-13
-20,80
-22,71
-20,42
-17,-4
-17,-14
-16,-3
-15,-4
-16,-40
-17,-123
-15,-82
-11,24
-9,10
-6,-85
-5,-50
-7,66
-10,22
-12,24
-15,61
-16,-64
-17,-62
-19,96
-19,76
-16,-87
-14,-49
-13,74
-10,5
-8,16
-8,69
-8,-1
-7,48
-10,94
-13,56
-14,22
-15,-67
-16,-69
-13,5
-8,22
-7,-40
-7,-80
-8,1
-12,48
-15,17
-15,-44
-14,-74
-14,-32
-12,-37
-10,9
-9,43
-8,-61
-7,-56
-5,77
-5,118
-4,24
-5,-25
-7,13
-5,32
-4,56
-6,0
-9,-62
-10,-9
-13,22
-17,38
-19,25
-20,-38
-19,-34
-13,15
-5,38
0,-25
3,-79
8,-24
10,23
10,33
10,-7
8,-44
6,-13
7,-13
10,17
11,25
10,-74
7,-86
0,25
-6,35
-8,-77
-10,-16
-14,87
-15,30
-15,63
-13,71
-9,-7
-7,42
-7,61
-6,48
-1,40
3,-57
4,-62
6,39
9,50
12,-57
14,-62
15,28
11,-3
8,6
8,37
6,-61
0,-49
-6,67
-9,52
-10,-88
-9,-169
-5,-81
-2,52
1,140
4,116
5,-22
2,-79
1,-60
-1,-3
-7,33
-11,54
-11,129
-8,50
0,57
11,220
15,5
10,-76
4,342
1,288
2,-163
8,7
13,308
10,-148
3,-248
-2,208
-5,-184
-4,-424
2,-1
10,-24
14,-188
13,-129
9,49
2,-32
-5,-107
-8,116
-9,-66
-7,-142
-2,19
3,-15
4,44
5,12
7,144
8,178
10,56
14,239
14,21
11,-137
7,-16
4,-121
1,-126
0,-204
-1,-77
-3,41
-6,-69
-7,80
-8,-4
-10,-57
-10,37
-8,-4
-7,92
-6,50
-3,161
-2,172
-3,-20
-5,54
-8,-194
-2,-338
13,-358
22,-397
21,-88
17,-264
8,-326
-2,249
-7,452
-6,485
-5,457
-8,362
-11,553
-9,589
-5,327
-1,-76
4,-123
4,92
3,-198
4,-451
6,-43
7,214
10,-436
13,-418
14,341
18,-181
22,-525
19,194
12,53
6,-383
1,40
-2,194
-1,-198
3,-91
9,163
15,-59
20,-122
19,95
17,39
20,-91
23,10
26,43
31,-40
33,4
28,49
24,-15
27,-27
29,-18
23,-23
18,18
18,-49
20,-58
22,65
21,-12
17,-70
15,30
14,43
13,-123
13,-99
13,174
16,-85
22,-197
27,189
30,20
31,-132
32,90
29,176
24,26
22,-59
22,145
21,63
20,-19
21,54
21,-88
21,-28
18,4
16,0
12,33
7,-78
11,37
15,95
13,55
12,-9
17,-122
22,6
21,-15
17,-50
13,-41
10,-126
13,72
20,89
22,32
17,60
14,-25
15,97
20,11
27,-66
29,70
22,-62
16,-50
14,34
8,13
1,-14
3,-115
9,-39
11,-8
12,-7
13,-39
13,-108
11,112
9,52
10,-31
18,110
26,-25
30,-17
29,21
29,28
32,25
37,-97
38,43
33,-19
27,-83
19,80
12,-70
11,-76
12,12
16,33
22,-45
25,-120
25,177
21,59
12,-78
10,120
13,-65
16,-65
20,58
22,80
17,-18
11,-142
14,158
19,-4
21,-187
24,96
28,-49
30,-90
32,27
32,74
27,-39
24,-140
24,207
20,30
12,-152
6,120
9,-11
19,-21
28,38
27,74
23,54
23,-88
29,150
33,110
36,-13
37,18
36,-131
39,20
39,-17
39,-75
41,-73
42,-213
44,40
43,-107
41,-224
43,67
40,-40
31,-25
28,33
31,117
31,169
24,4
19,165
22,76
26,-5
31,181
41,93
47,140
41,43
28,2
21,43
27,-173
36,-17
36,-18
31,-95
25,-8
19,-104
13,43
12,-20
17,-48
20,57
16,-111
12,33
14,-9
17,-104
15,-3
10,-146
9,-79
10,-94
14,-61
19,62
21,-71
24,75
26,71
25,34
27,192
27,143
22,236
19,141
19,110
20,169
18,-113
19,-20
21,21
19,-86
17,-93
19,-180
19,21
13,-52
9,-101
13,8
22,-182
27,-15
27,-32
27,-139
27,21
23,-126
19,-98
18,-88
17,-78
17,54
17,-87
18,-13
16,-3
16,-54
16,13
12,2
9,167
11,32
20,-17
29,270
36,152
33,86
19,86
15,3
25,30
29,1
21,32
15,-109
11,-103
8,105
10,13
14,30
13,-16
6,-97
0,-10
-5,-26
-10,10
-14,-129
-19,-136
-24,118
-23,1
-15,-92
-9,14
-9,38
-12,20
-18,41
-22,127
-22,-13
-20,-56
-18,120
-16,35
-12,-6
-11,23
-17,-8
-25,76
-31,80
-29,80
-22,118
-13,105
-8,-14
-3,-150
1,-65
0,-116
-5,-157
-6,-71
-6,-120
-8,-29
-6,-45
1,-4
6,180
8,70
9,44
10,16
13,-66
17,11
14,22
5,37
1,-74
5,-124
9,37
8,-58
7,-133
10,-4
11,28
12,34
11,115
8,169
3,80
-1,81
0,139
3,87
3,116
2,-51
-1,-149
-5,102
-10,26
-12,-139
-2,-90
10,-22
9,-16
2,-94
-1,-34
2,-82
8,-97
12,75
11,45
6,15
6,-57
10,-66
13,81
15,16
16,-6
12,-8
4,-41
0,19
2,10
5,19
10,-69
15,-73
12,85
2,-5
-6,-92
-8,-29
-10,-45
-9,-97
-6,17
-3,117
