eog,emg
7,14
5,0
5,-12
8,4
9,1
7,2
3,11
2,-6
11,-12
19,0
16,11
8,11
0,-9
-8,-14
-9,3
-3,4
2,3
8,14
13,14
12,-9
8,-23
1,-12
-8,4
-17,10
-15,5
-4,-6
7,-9
8,-4
0,-1
-8,6
-14,16
-19,9
-20,-1
-15,-1
-11,-11
-9,-14
-7,-3
-6,6
-10,12
-13,13
-13,0
-8,-8
-2,-7
-2,-11
-7,-9
-11,10
-9,16
-5,6
-3,-4
-7,-11
-14,-4
-19,7
-19,4
-18,2
-14,4
-7,-11
-4,-10
-7,12
-13,15
-18,6
-21,-14
-21,-25
-18,-15
-13,2
-8,24
-4,22
0,1
4,-21
4,-10
-1,13
-5,1
-5,-3
-1,10
3,1
2,-12
-3,-7
-7,-5
-7,3
-4,10
-3,5
-1,9
2,-1
2,-15
0,-5
-2,5
-2,-1
-2,7
-1,16
1,-13
2,-21
3,-8
3,9
4,31
6,5
9,-10
10,-4
8,-19
4,-24
-2,-12
-5,34
-2,22
0,-31
2,-2
7,32
10,28
9,-17
6,-51
8,-3
15,29
21,1
22,-12
20,6
19,8
17,-12
16,-13
20,-2
23,-4
23,4
21,14
20,15
18,10
17,-1
20,9
21,18
20,-7
21,-16
21,-6
18,0
15,4
12,-12
11,-7
12,17
12,5
9,-7
7,0
7,2
10,1
15,-11
18,-11
16,11
11,13
5,-5
0,-10
-1,2
1,10
3,4
4,-3
4,-2
3,0
3,-4
1,5
-1,3
1,-8
4,-5
4,-3
2,-4
2,4
4,0
7,-3
11,7
13,0
11,-4
6,3
7,-3
12,-10
14,-8
8,-2
0,2
-5,16
-7,17
-10,7
-13,6
-14,-1
-13,-10
-10,-11
-6,-4
-5,2
-6,7
-7,-1
-8,-13
-8,-5
-8,4
-8,12
-10,12
-7,0
0,-3
6,-9
9,-11
10,0
7,6
2,5
-3,1
-5,-7
-6,-3
-8,7
-8,-1
-5,-8
-1,13
1,26
5,10
6,-8
5,-24
6,-19
7,1
9,14
11,18
14,-2
17,-13
20,-11
20,0
17,7
14,4
11,21
10,11
10,-22
13,-22
17,-1
20,11
19,7
16,-10
12,-7
10,5
10,-1
10,-1
8,2
6,-5
4,-1
3,15
6,2
12,-14
15,0
17,6
17,7
16,-2
13,-22
11,-9
10,14
8,15
6,9
6,0
6,-16
7,-14
9,1
8,-3
8,-2
7,16
5,11
3,2
3,11
3,15
1,16
0,-13
1,-35
2,-17
1,-6
-2,-7
-3,-8
-3,3
0,16
3,14
3,8
5,3
11,3
16,3
17,-6
19,-1
19,0
12,-3
2,2
-3,-4
-3,-1
4,-1
13,-14
17,-9
18,6
17,16
14,12
7,2
-3,1
-10,-6
-11,-17
-5,-24
4,-6
7,16
1,13
-4,18
-1,12
4,-4
6,-3
5,-14
5,-16
10,2
12,11
9,17
6,17
5,3
7,-10
7,-14
3,-20
0,-8
0,8
1,4
3,11
1,10
-2,9
-4,3
-6,-17
-5,-17
-4,-4
-6,4
-15,10
-22,5
-23,-4
-18,-2
-9,2
-2,6
-4,7
-11,-9
-10,-10
-4,4
-5,-6
-8,-13
-10,6
-15,22
-20,16
-23,-13
-26,-23
-29,8
-30,17
-32,-6
-37,-15
-38,-7
-33,7
-22,5
-10,0
-2,1
-5,-8
-15,-5
-25,11
-29,22
-30,9
-26,-20
-16,-26
-9,-4
-13,11
-20,3
-18,5
-10,10
-9,8
-16,5
-25,-8
-36,-14
-47,-8
-48,-2
-35,1
-19,3
-13,8
-17,12
-28,9
-40,0
-50,-16
-54,-17
-50,-3
-40,5
-26,8
-17,-5
-15,-8
-13,9
-11,6
-17,-2
-29,-3
-33,4
-27,14
-21,14
-22,6
-29,-9
-36,-15
-37,-4
-31,-9
-21,-16
-13,0
-15,12
-29,13
-45,0
-42,-19
-19,-3
-2,20
-2,11
-7,6
-12,4
-21,-9
-33,-4
-41,-5
-36,-17
-22,1
-10,18
-6,16
-10,-2
-12,-18
-13,-7
-16,10
-19,4
-24,-7
-34,3
-43,6
-36,-6
-16,-12
0,-7
6,5
4,4
-4,4
-7,3
-4,-4
-7,-5
-11,-4
-7,21
3,30
9,-6
15,-25
20,-18
19,-4
10,7
2,3
0,0
5,5
14,11
20,-2
18,-20
16,-9
17,0
21,11
25,23
24,-1
15,-12
7,-2
6,-4
5,1
1,3
3,-1
10,5
10,6
5,1
0,0
3,-3
13,-11
18,-7
13,4
7,-4
11,-7
21,6
24,5
15,2
7,-2
4,6
3,14
2,-4
-2,-13
-3,2
6,4
22,-7
33,-4
38,-5
37,1
35,6
33,2
32,6
29,1
26,3
24,-3
26,-17
29,-8
34,3
40,9
43,17
42,4
40,-15
37,-5
34,-1
33,-6
30,-1
24,-9
16,-9
13,9
20,10
32,4
32,17
25,14
23,-10
31,-9
37,-6
34,-6
25,3
16,-11
11,-7
9,21
13,15
25,-7
39,-3
44,13
38,-1
29,-20
25,-15
24,0
27,8
31,0
33,8
32,14
29,-1
27,-20
23,-17
18,11
11,9
8,-8
12,-2
22,13
35,13
45,0
48,-5
39,-4
22,-3
15,-5
26,9
38,13
40,-6
35,-9
32,-6
29,-5
25,-2
23,1
26,11
26,9
21,-3
19,3
19,5
18,-9
14,-17
10,-5
7,20
9,19
13,-4
10,-18
8,-11
10,6
11,8
2,0
-9,-4
-11,-12
1,-5
13,10
12,2
3,-7
-2,-4
-4,13
-10,22
-8,-5
2,-15
11,-1
9,-5
1,-6
-8,-1
-14,4
-13,14
-6,5
-3,-2
-8,0
-16,-6
-23,1
-25,-3
-24,-13
-22,0
-20,5
-19,10
-14,15
-4,-5
2,-14
0,-10
-7,-4
-13,25
-18,14
-22,-16
-27,-11
-30,-9
-21,3
-7,12
-1,3
-3,7
-10,-1
-18,-19
-24,-11
-28,8
-29,11
-21,2
-12,-1
-14,-4
-26,-10
-35,4
-31,10
-22,1
-14,-8
-8,-20
-4,4
-4,36
-8,31
-12,1
-17,-37
-19,-29
-20,-7
-22,8
-22,22
-22,9
-25,5
-27,6
-27,2
-27,11
-25,-9
-25,-32
