eog,emg
2,-2
3,3
3,5
2,5
3,1
9,-5
17,-11
21,-20
19,-22
14,-15
8,-4
2,10
-2,18
-4,21
-5,21
-6,16
-4,10
1,3
4,-1
6,-4
8,-6
10,-6
9,-7
7,-6
6,-4
7,-4
7,-2
7,-2
5,0
4,0
3,-1
2,1
3,0
2,1
2,1
4,0
9,0
13,-1
15,1
17,0
19,-1
22,0
25,-1
28,-1
33,1
37,1
40,2
41,0
43,-1
44,0
44,-1
44,0
43,0
42,0
41,1
42,1
42,1
41,0
40,0
40,-1
38,0
37,0
38,-1
40,0
41,-1
41,-1
42,0
44,-2
47,1
49,2
51,1
54,2
56,0
57,1
57,0
57,-1
59,0
59,-1
59,2
60,2
62,0
63,0
63,-1
63,0
63,1
63,0
61,0
61,0
64,0
68,-2
69,-3
70,0
70,0
70,-1
71,-1
73,-2
75,0
75,1
74,2
74,1
73,0
71,0
69,0
69,2
70,3
70,0
69,0
66,-1
64,0
63,0
64,0
62,0
60,0
57,0
54,-1
52,0
50,0
48,-1
47,1
48,0
48,-1
46,1
45,1
43,2
42,1
39,-1
38,0
38,0
38,0
37,-2
36,-3
34,1
33,1
30,0
27,0
27,1
29,1
29,-1
27,-1
25,-1
23,-1
21,0
18,0
16,1
16,2
17,0
17,0
15,-1
13,1
12,2
12,0
9,-1
8,-2
7,0
5,1
2,1
0,2
-2,0
-4,-1
-5,-1
-6,0
-4,2
-4,1
-6,-1
-8,-2
-11,-1
-14,1
-16,0
-19,-1
-20,-2
-18,-4
-18,-1
-18,-1
-18,0
-18,-1
-19,-3
-21,-1
-23,-1
-23,1
-24,2
-25,2
-26,4
-28,2
-30,2
-30,3
-30,0
-30,-1
-31,-2
-32,1
-32,2
-32,-1
-34,0
-35,-1
-35,0
-33,-1
-32,-1
-32,4
-32,5
-31,3
-26,-2
-19,-9
-13,-12
-11,-20
-14,-20
-19,-10
-24,2
-27,13
-28,19
-27,21
-26,19
-25,13
-25,8
-24,2
-22,-2
-22,-4
-23,-6
-24,-5
-22,-7
-21,-6
-20,-3
-19,-3
-19,-1
-18,-1
-17,-1
-16,-1
-15,-1
-12,2
-10,1
-10,1
-10,2
-9,-1
-8,-1
-7,-2
-7,-1
-8,1
-9,0
-8,1
-5,0
-4,1
-5,0
-6,-1
-7,0
-9,0
-11,0
-11,0
-12,0
-12,1
-11,1
-10,2
-10,1
-11,-2
-12,0
-12,-1
-12,0
-13,1
-14,0
-16,0
-16,-2
-16,-1
-15,0
-15,0
-16,1
-15,0
-14,-1
-15,-1
-16,-1
-15,1
-14,2
-14,2
-14,0
-15,-2
-15,0
-15,0
-15,0
-16,1
-14,-1
-10,-1
-7,-1
-5,0
-3,1
-3,-1
-4,0
-3,0
0,0
4,1
5,0
4,0
4,1
5,2
5,1
5,-1
7,0
10,-1
12,-1
11,-1
9,-1
8,0
6,0
4,1
3,1
3,0
5,1
6,1
6,1
5,1
5,-1
4,0
3,-1
3,-1
5,0
6,-1
7,1
6,0
6,-2
5,-1
4,-1
4,2
5,2
7,1
7,1
7,-1
5,0
3,0
1,1
-2,0
-1,-2
0,0
1,2
0,3
0,2
0,-1
-2,1
-5,0
-6,-2
-5,-1
-3,-1
-2,1
-2,-1
-1,-1
0,0
1,0
1,0
4,-1
8,0
9,1
10,0
10,0
10,-1
11,-1
12,-1
11,-1
11,1
12,1
13,1
13,2
14,0
16,-1
16,-3
16,-2
18,-1
20,-3
21,0
21,0
20,1
20,2
19,1
19,1
20,-1
21,0
23,-1
22,-1
21,2
20,2
18,2
16,2
15,-1
14,1
16,1
17,0
17,0
17,-1
17,0
16,0
14,-1
11,0
9,1
8,1
8,0
9,1
9,0
9,-3
8,-1
8,1
7,4
6,4
6,1
9,0
17,-5
24,-12
27,-19
24,-20
18,-11
12,0
7,10
6,17
5,18
4,19
3,14
6,10
10,5
11,-2
11,-4
9,-6
9,-6
8,-6
7,-6
7,-4
9,-3
12,-1
13,-1
13,-2
12,1
12,1
12,1
13,1
12,-1
12,0
13,0
16,1
17,1
16,-1
15,0
14,0
12,1
9,1
7,0
6,0
5,-1
3,0
3,0
3,0
1,1
0,1
0,0
-1,0
-1,0
-1,0
0,-1
1,0
0,0
-1,-1
-3,0
-4,1
-4,1
-5,-1
-7,-2
-8,0
-8,0
-9,1
-9,1
-9,-1
-11,0
-12,-1
-12,-1
-13,1
-15,0
-16,1
-15,0
-16,0
-17,-1
-18,-1
-21,1
-23,0
-25,0
-28,0
-30,0
-31,1
-30,-1
-29,-1
-29,-1
-29,-1
-30,1
-30,1
-30,1
-29,1
-27,-1
-25,-1
-25,-2
-25,-1
-24,0
-24,0
-25,0
-26,0
-26,0
-26,1
-25,0
-22,-1
-20,-2
-19,0
-19,1
-19,-1
-20,1
-21,2
-22,1
-21,2
-20,1
-20,0
-21,-1
-22,-1
-22,0
-24,0
-27,1
-30,0
-35,1
-38,2
-39,1
-39,1
-38,-2
-38,-2
-37,-1
-37,-1
-38,1
-39,0
-40,-1
-37,0
-34,0
-32,0
-31,-1
-30,-1
-30,0
-29,0
-28,1
-28,-2
-26,-2
-24,0
-21,0
-20,2
-19,1
-18,2
-18,0
-19,-2
-20,0
-22,1
-22,1
-21,0
-21,-1
-21,0
-22,0
-23,0
-24,1
-26,0
-28,1
-30,0
-28,-2
-26,-1
-25,-1
-25,1
-25,0
-25,-2
-25,0
-25,0
-25,1
-26,0
-25,-2
-24,-1
-24,-1
-23,0
-23,-1
-22,0
-23,1
-23,-1
-20,0
-15,0
-12,0
-10,1
-8,0
-6,1
-5,2
-5,3
-5,3
-4,0
-1,0
2,0
3,1
4,1
5,-1
5,0
3,-1
2,0
3,-1
3,-2
2,0
0,-1
-2,2
-4,5
-4,4
-4,3
-2,-1
3,-6
11,-13
15,-21
12,-19
8,-10
5,1
3,13
1,19
0,20
2,17
5,15
9,10
12,3
15,-1
17,-5
18,-7
17,-6
15,-6
15,-3
15,-3
14,-2
13,-3
12,-4
12,0
13,0
12,-1
10,0
10,1
12,2
12,1
12,0
12,-1
12,-2
12,0
12,-1
13,-1
15,1
16,0
16,1
16,0
16,1
17,2
16,-1
14,0
15,0
15,0
15,1
14,0
13,0
11,-1
9,-1
10,1
11,0
11,0
10,-1
9,0
8,1
6,-1
3,0
-1,0
-1,0
-1,0
0,0
1,1
2,0
2,0
2,2
1,2
0,2
-3,0
-5,0
-4,1
-4,-2
-5,-1
-7,-1
-8,-2
-8,0
-8,0
-10,0
-10,-1
-9,0
-9,1
-10,0
-11,1
-14,0
-15,-2
-12,0
-10,0
-8,-1
-7,-2
-6,-1
-4,1
-5,1
-4,2
-1,0
3,0
4,1
5,-2
6,0
9,0
11,-1
12,0
14,-1
17,2
18,3
18,1
16,1
15,0
12,-1
11,-2
11,0
12,1
11,-1
10,1
11,1
10,0
9,1
10,-1
11,-2
15,0
17,1
18,2
18,1
20,0
20,-2
20,0
23,0
26,-1
26,0
25,-1
23,0
21,1
20,-1
20,2
20,2
19,0
19,1
18,-1
18,-1
17,-1
16,-1
17,0
19,0
20,2
20,1
19,0
20,0
21,-2
21,-1
21,0
22,1
22,1
22,-2
24,-1
26,-1
27,0
26,2
25,2
24,1
21,-2
20,-1
19,1
18,0
17,1
16,1
16,0
14,2
13,0
13,-1
14,0
14,0
13,1
11,0
10,0
8,1
10,0
11,-1
13,-2
13,-1
14,-2
13,-2
14,-1
17,0
20,2
20,0
19,-1
18,1
17,2
15,5
12,5
11,3
14,1
19,-5
22,-11
23,-19
20,-23
12,-17
5,-5
1,10
-3,20
-5,22
-6,21
-6,16
-6,11
-5,4
-1,-2
3,-4
5,-7
6,-7
8,-5
10,-4
11,-5
10,-6
11,-3
12,-2
12,-1
11,1
9,1
9,1
11,-1
12,0
12,2
12,0
10,1
9,1
7,0
6,0
7,0
8,0
7,-1
5,0
3,1
1,-1
1,0
2,0
1,0
1,2
1,0
2,0
4,-2
6,-3
6,0
6,0
6,1
5,0
