eog,emg
-10,3
-11,4
-16,-1
-8,-5
-7,-4
-15,-4
-11,-4
-3,-5
-7,1
-5,2
6,-2
3,2
-3,2
4,2
3,1
-6,0
-2,1
6,-2
-1,3
-1,3
7,-4
2,0
-5,1
2,1
2,1
-7,-1
-5,-1
0,-3
-9,3
-11,3
-4,-2
-10,0
-16,-1
-8,0
-7,-2
-17,-4
-14,1
-9,-1
-18,1
-22,-1
-16,-4
-20,2
-24,1
-16,-1
-16,-1
-24,2
-20,5
-14,-2
-20,0
-17,0
-5,-2
-7,5
-12,3
-5,1
-4,3
-11,2
-5,2
3,-5
-5,-3
-7,0
2,-2
-2,2
-7,0
1,0
2,1
-6,0
-3,0
3,-3
-4,1
-4,1
5,-4
1,1
-6,1
0,0
-3,2
-15,1
-13,0
-6,-3
-11,2
-11,3
-3,-1
-8,2
-13,2
-4,2
0,-2
-6,-2
-2,1
3,-2
-6,1
-8,-2
0,-7
-4,0
-10,1
-3,1
-1,0
-10,-1
-8,2
-2,-1
-11,1
-14,1
-6,-2
-8,3
-11,3
-2,2
-1,1
-9,1
-3,2
6,-1
1,2
2,2
12,-3
10,0
5,-2
13,-3
16,-1
10,0
14,1
18,-4
8,0
7,1
17,-3
16,0
10,-1
17,0
17,0
8,0
10,-1
14,-4
5,2
2,3
10,-2
5,2
-2,0
6,0
8,0
0,0
5,2
14,-2
6,3
3,3
12,-2
8,2
3,1
12,1
13,0
5,-1
8,2
15,-1
8,2
7,0
16,-4
10,1
2,-1
10,-3
10,-3
0,-1
3,4
9,0
1,-1
-4,-2
2,-4
-4,2
-9,1
-2,-1
-1,-2
-11,0
-10,3
-5,-2
-16,2
-21,3
-13,-1
-14,4
-20,0
-15,-2
-15,1
-23,1
-18,1
-12,-4
-21,1
-25,3
-19,-1
-25,2
-32,-1
-26,-1
-26,0
-36,-1
-35,0
-31,-3
-39,2
-41,1
-35,-4
-41,-1
-48,1
-41,1
-41,-1
-51,0
-49,1
-42,-3
-49,1
-53,0
-45,-2
-49,2
-55,0
-46,0
-44,-1
-52,2
-47,7
-38,0
-43,1
-43,-2
-34,-4
-37,2
-43,0
-36,0
-33,1
-41,0
-38,1
-30,-4
-35,0
-36,1
-25,-4
-27,2
-34,0
-26,-1
-21,0
-25,1
-20,4
-13,0
-20,3
-22,2
-12,-2
-13,-1
-15,-2
-4,0
0,0
-8,0
-6,-1
1,-4
-5,0
-7,0
3,-1
1,4
-3,2
7,0
10,-1
1,0
3,2
9,-2
2,2
1,2
9,-3
5,-1
-1,-1
8,1
12,1
5,0
10,2
20,-2
15,2
13,1
22,-3
19,2
12,1
18,-1
20,-1
13,0
16,4
22,-1
15,0
13,0
23,-3
20,3
12,3
19,2
22,2
15,3
19,2
25,-5
16,-4
13,-4
22,-5
21,-1
17,-3
25,-3
28,-1
21,3
24,3
31,-1
25,4
24,4
34,-1
32,1
25,-1
31,2
34,2
29,-1
33,0
42,-3
37,3
36,3
43,-3
38,1
31,0
37,0
40,0
31,-1
33,1
40,-2
35,1
34,-1
43,-4
39,1
33,1
41,1
43,-1
35,0
37,2
43,-2
35,0
30,-2
36,-5
31,1
24,2
31,2
34,0
26,1
32,4
42,-3
37,-1
35,0
43,-2
39,2
31,1
35,-1
34,-1
22,0
20,0
23,-5
13,-1
7,2
13,-1
9,1
2,-1
8,0
10,1
2,1
7,3
17,-2
12,2
9,3
17,-1
15,2
8,1
15,1
17,0
7,-2
5,-3
8,-5
-1,2
-5,1
3,-2
2,1
-2,2
8,2
14,-1
7,-1
13,3
23,0
18,3
16,1
25,-3
22,1
14,-1
17,-2
16,-2
6,-1
7,1
12,-4
4,0
1,1
9,-1
5,3
-2,-1
5,-1
9,2
2,3
3,4
9,-2
0,1
-5,1
3,-4
0,0
-7,0
-1,1
2,1
-6,-1
-4,-1
2,-4
-7,1
-11,3
-2,0
-4,2
-9,-1
-2,0
3,1
-4,1
-2,1
5,-3
0,3
-1,3
7,-3
4,1
-3,0
2,-1
3,-3
-4,-2
-1,1
6,-3
-2,1
-5,1
4,-3
4,1
-1,2
6,3
8,1
-1,1
1,2
10,-3
4,0
1,0
9,-3
8,1
2,-1
6,-1
5,-1
-5,0
-3,3
4,-1
-1,0
-2,-1
8,-2
7,3
2,1
9,-1
13,-2
6,3
9,4
16,-4
9,-1
6,2
14,-1
12,1
5,-3
10,-2
10,0
-1,0
0,0
7,-3
1,2
-2,4
8,0
5,0
-2,-2
6,2
10,1
1,-1
1,1
8,-1
1,3
-2,0
8,-5
7,1
1,2
8,0
10,-1
2,-1
4,1
12,-2
7,2
5,2
15,-2
13,1
6,0
12,0
14,-2
3,-3
3,1
9,-1
1,2
-5,-1
-2,-5
-8,1
-17,2
-13,1
-12,-2
-21,-1
-18,1
-12,-4
-21,0
-25,2
-17,1
-19,5
-27,0
-21,-2
-17,-2
-23,1
-20,3
-12,-2
-16,2
-16,3
-6,0
-9,1
-17,-2
-9,-1
-2,0
-7,2
-4,1
1,-4
-8,-2
-11,-1
-2,-3
-4,-1
-11,0
-6,2
-4,1
-14,1
-13,-1
-7,-4
-13,5
-16,3
-6,-2
-7,0
-15,0
-11,1
-9,-3
-18,-3
-16,1
-7,-1
-12,3
-14,1
-4,-2
-5,2
-11,1
-5,1
-3,-1
-12,0
-10,3
-4,-3
-13,0
-20,-1
-14,-2
-17,6
-24,4
-21,-1
-23,-3
-35,-3
-35,-2
-31,-7
-41,-3
-47,-1
-39,-2
-41,2
-50,2
-44,3
-40,1
