eog,emg
-19,-7
-17,-3
-20,2
-27,5
-38,11
-49,15
-53,3
-51,-2
-49,-1
-45,-9
-39,-12
-34,-10
-31,-5
-31,3
-31,4
-31,-1
-26,-2
-21,-1
-20,1
-22,5
-23,5
-25,2
-25,-1
-22,-2
-20,0
-22,4
-25,5
-25,-2
-22,-8
-19,-4
-19,3
-22,3
-23,-3
-22,-3
-22,5
-22,5
-20,2
-20,0
-21,-5
-23,-3
-22,-1
-20,-2
-18,0
-17,0
-20,1
-24,5
-25,0
-22,-3
-20,1
-21,3
-23,4
-25,0
-24,-5
-21,-4
-19,-1
-20,-1
-22,1
-23,5
-24,4
-22,0
-19,0
-21,0
-24,1
-23,-2
-19,-6
-18,0
-20,3
-23,1
-24,0
-21,-1
-19,2
-20,0
-22,-1
-23,-1
-22,0
-21,3
-20,-1
-20,-3
-22,-1
-24,-2
-24,1
-24,3
-24,3
-23,-3
-22,-4
-25,0
-26,-3
-24,0
-22,0
-21,1
-21,5
-21,1
-21,0
-19,-2
-16,-5
-14,-2
-14,5
-17,12
-19,2
-18,-8
-14,-3
-12,-1
-13,1
-13,-2
-14,-4
-16,1
-15,-2
-14,0
-15,4
-16,0
-14,0
-14,0
-16,0
-14,1
-13,0
-12,-1
-11,-4
-10,-2
-12,3
-15,3
-14,2
-13,1
-13,0
-12,0
-11,2
-13,4
-14,0
-13,-4
-12,-7
-12,-2
-14,6
-17,3
-18,-3
-15,-4
-13,-2
-14,3
-15,2
-16,-1
-17,-2
-17,0
-16,4
-18,3
-19,0
-18,-3
-17,-5
-16,1
-13,1
-9,-3
-9,-1
-14,3
-20,8
-27,8
-33,8
-33,2
-29,-6
-21,-9
-15,-12
-11,-6
-9,-5
-4,-8
3,-3
6,1
7,2
7,6
5,3
6,-2
9,2
13,5
12,4
11,5
11,1
11,-4
12,-2
13,1
12,3
10,2
9,0
9,0
8,-2
7,0
7,1
7,-3
7,-3
8,-3
9,-1
10,2
12,0
13,1
11,2
8,3
7,6
7,2
11,-7
14,-5
14,2
10,3
9,-1
11,-2
13,0
12,2
12,2
10,1
8,3
7,4
7,-2
6,-2
5,-2
3,0
1,5
0,2
0,-1
-1,-2
