eog,emg
-19,0
-18,-2
-19,0
-22,1
-24,-2
-24,-2
-24,-2
-25,0
-24,2
-22,0
-21,-1
-19,-1
-15,0
-13,0
-12,-2
-10,1
-9,1
-9,1
-10,2
-9,0
-11,-1
-12,0
-14,0
-17,-1
-19,-1
-16,1
-11,1
-8,1
-7,-1
-9,-2
-11,-1
-10,0
-9,2
-8,2
-6,0
-4,0
-2,-1
1,-1
5,-1
9,0
10,0
9,1
8,2
6,-2
3,-2
1,1
-1,0
-5,2
-7,2
-7,1
-7,0
-7,-3
-7,-3
-8,0
-10,0
-9,3
-9,2
-9,1
-8,-1
-8,-2
-7,0
-5,-4
-2,-2
0,2
-1,-1
1,0
3,2
6,6
10,6
12,0
10,0
7,-2
6,-2
6,1
8,0
11,-1
12,-5
12,-3
14,3
14,3
12,0
12,2
10,3
6,3
5,3
10,-4
15,-5
15,-8
16,-6
16,9
14,5
13,-6
17,-4
18,-7
14,2
8,10
8,4
12,0
14,1
12,7
8,3
7,-5
8,-5
12,-6
20,-2
32,1
46,-2
51,-7
43,-13
37,-7
39,5
41,5
43,5
44,1
39,0
36,7
39,8
39,9
37,5
37,-1
35,0
27,-3
21,-5
23,-2
24,0
23,6
25,1
29,-2
29,-2
24,-2
23,7
23,5
23,-5
19,-7
9,0
8,4
15,-2
20,-10
18,-8
14,4
10,6
9,3
10,3
11,1
16,-2
19,-5
14,3
9,13
7,0
12,-14
17,-9
15,3
7,11
-7,-1
-13,-14
-2,-8
11,3
13,9
6,3
4,-2
5,-2
-3,-2
-11,-1
-11,-1
-4,4
-4,6
-17,-2
-21,-3
-8,-1
1,-1
5,-4
10,-4
10,2
4,1
-10,-6
-20,1
-14,7
0,7
5,8
-6,3
-21,2
-27,-4
-26,-10
-16,0
0,5
11,5
6,13
-6,12
-11,8
-6,10
3,6
6,2
2,7
-4,4
-16,-5
-19,-2
-5,-4
5,-10
2,-10
-3,-7
-7,5
-6,4
-10,-10
-12,-16
6,-10
16,-9
-6,-18
-33,-19
-38,-5
-34,6
-40,9
-55,8
-64,0
-63,-3
-56,-2
-56,-3
-60,5
-67,20
-75,19
-75,3
-67,-3
-61,2
-64,3
-71,-2
-72,2
-69,8
-72,3
-74,3
-77,-1
-82,-5
-82,5
-78,8
-80,20
-89,33
-94,20
-92,14
-89,12
-85,11
-79,7
-75,-4
-80,-1
-85,8
-78,10
-65,-2
-60,-17
-61,-17
-58,-13
-52,-10
-50,-4
-52,-1
-57,5
-59,1
-62,-6
-70,-8
-82,-8
-94,4
-96,10
-72,11
-36,14
-16,0
-25,-18
-53,-26
-89,-27
-109,-20
-85,-8
-32,2
-15,6
-38,1
-47,-3
-36,4
-35,4
-43,4
-52,1
-57,-14
-61,-22
-68,-14
-72,-2
-66,-5
-62,-20
-68,-23
-82,-13
-109,-14
-130,-5
-111,11
-60,6
-17,-2
-9,-10
-24,-14
-36,-18
-37,-22
-39,-7
-51,7
-65,2
-72,-6
-73,-4
-69,6
-63,6
-57,5
-54,16
-59,9
-72,-7
-76,-15
-63,-12
-46,21
-36,44
-35,23
-40,15
-50,19
-69,19
-81,26
-67,13
-41,9
-24,28
-21,20
-24,-1
-27,3
-35,-3
-36,-7
-26,22
-26,25
-39,17
-53,5
-55,-29
-56,-29
-65,-5
-64,10
-54,5
-57,12
-73,27
-85,2
-106,0
-127,-8
-118,-45
-86,-57
-63,-43
-62,33
-84,44
-113,-49
-124,-51
-119,30
-119,65
-128,11
-142,-33
-159,-28
-174,-14
-170,-5
-147,-23
-132,-17
-131,1
-133,-9
-137,-3
-146,-1
-155,8
-160,41
-160,8
-150,-54
-137,-32
-129,12
-127,-34
-124,-19
-122,96
-117,58
-104,-39
-95,-76
-90,-16
-81,66
-69,-24
-62,-76
-56,53
-50,79
-55,-54
-57,-49
-47,47
-42,42
-38,9
-24,-31
-8,-53
-1,-21
-8,-7
-15,-7
2,13
41,11
64,3
56,-7
33,-36
1,-26
-18,23
-8,33
21,4
47,14
53,-4
50,-38
58,10
66,27
61,-7
65,2
82,8
78,12
