eog,emg
96,7
94,-1
98,-9
94,2
97,8
107,5
107,6
99,-11
97,-19
92,-7
86,10
93,-1
100,-25
92,1
86,2
93,-10
98,-1
95,-9
92,13
88,6
80,2
76,28
78,10
75,-15
69,-14
68,8
65,12
61,8
69,5
80,-29
77,-14
69,24
61,28
48,28
39,-4
48,-15
57,12
59,14
55,10
44,-20
33,-45
33,-1
38,19
30,-15
22,-29
22,-19
18,29
20,51
29,2
21,-9
4,-1
1,-33
0,-25
-13,1
-19,-8
-15,0
-19,9
-28,18
-30,-3
-37,-14
-48,22
-45,-1
-32,-23
-28,8
-32,22
-34,15
-37,-9
-38,-15
-34,-1
-38,6
-50,1
-51,-1
-48,12
-55,7
-52,3
-42,8
-48,-5
-60,-1
-57,11
-54,-9
-58,-26
-60,-8
-61,20
-65,17
-66,2
-65,-1
-74,1
-83,-1
-78,-11
-72,-10
-72,-5
-70,-9
-68,-14
-71,1
-74,10
-74,-1
-80,-11
-84,-14
-76,11
-78,18
-90,1
-90,-3
-82,-1
-86,4
-89,-5
-86,-10
-94,-3
-105,1
-101,3
-100,-1
-110,-4
-110,-1
-99,1
-95,9
-95,13
-94,0
-102,-2
-112,1
-109,-3
-103,1
-102,2
-98,-10
-96,-7
-103,7
-105,6
-95,7
-90,5
-93,-6
-92,-13
-92,-12
-96,8
-91,29
-85,17
-91,3
-94,-2
-87,-7
-88,-7
-90,-11
-81,-15
-78,-3
-87,14
-85,-2
-79,-26
-83,-10
-86,19
-77,10
-73,10
-76,5
-74,-2
-72,14
-78,-1
-75,-5
-67,2
-68,-3
-64,3
-54,1
-58,-6
-70,-9
-69,-7
-66,-2
-70,2
-66,6
-59,6
-64,-4
-68,-8
-58,11
-54,14
-58,-5
-55,-6
-54,-6
-61,-4
-64,-4
-63,-15
-65,12
-62,25
-52,-7
-51,-12
-58,5
-57,14
-59,7
-65,-5
-62,-10
-56,-4
-59,5
-58,3
-53,-4
-56,-2
-62,-6
-58,-9
-55,4
-64,10
-71,-2
-69,-3
-68,9
-63,5
-55,-1
-58,-2
-66,-4
-63,0
-62,-9
-69,-8
-69,8
-65,-2
-70,-9
-69,12
-60,19
-60,2
-65,-3
-60,-5
-57,1
-63,3
-59,-8
-51,0
-59,6
-64,-6
-59,-8
-63,4
-66,8
-54,3
-48,2
-50,-5
-44,-14
-43,-4
-55,8
-59,-2
-51,-6
-48,11
-46,20
-36,9
-30,-5
-34,-6
-33,0
-32,-5
-42,-15
-48,-13
-42,2
-39,4
-39,2
-32,-1
-29,-15
-33,1
-32,19
-31,4
-37,4
-36,-8
-25,-6
-22,21
-24,3
-20,-13
-20,-8
-27,-6
-25,-9
-19,-10
-17,13
-9,33
-2,17
-9,-16
-18,-26
-13,8
-6,28
-5,9
-1,-29
1,-44
-3,-3
-1,23
13,7
23,-1
34,5
48,19
48,14
40,-13
49,-12
64,8
63,9
60,-21
65,-57
63,-41
63,-11
71,-13
75,-23
78,3
88,50
94,30
86,-11
81,3
88,34
85,44
73,38
70,8
68,-1
62,39
58,36
51,-4
42,-25
38,-36
35,-14
26,17
19,-5
25,-9
26,5
17,-20
15,-25
20,-11
20,-9
20,1
26,-6
24,-18
18,-2
17,5
16,9
19,16
32,-3
37,-3
30,21
30,3
39,-20
39,-9
33,-14
36,-8
39,14
36,15
38,15
41,12
43,-2
53,-11
64,0
59,-7
54,-16
63,4
69,7
68,1
73,-11
76,-22
70,7
70,25
76,2
75,-28
70,-21
79,36
87,47
83,7
85,-14
87,-5
75,28
69,21
77,-19
79,-28
76,-29
88,-34
101,-12
105,23
117,23
129,-12
129,-18
130,3
139,14
144,32
161,40
195,13
210,-11
200,-21
195,-26
195,-19
195,-9
205,4
214,6
202,-5
184,-9
178,-10
176,-4
173,7
174,13
172,22
160,19
156,5
165,4
161,7
150,6
153,4
159,-2
159,-2
166,6
173,0
158,-15
143,-12
150,-3
152,6
145,12
142,10
134,-4
119,-9
117,-3
119,-2
113,7
111,4
120,0
125,5
124,-5
126,-10
125,-6
114,-7
106,-10
102,-17
92,-9
86,13
86,11
82,7
81,4
95,-8
111,-5
118,5
125,9
125,10
115,9
110,3
114,4
113,-6
104,-15
99,-4
92,-7
78,-14
74,-12
74,-3
73,4
76,-3
72,-18
49,-16
31,17
35,20
44,9
51,15
66,-4
74,-3
62,15
52,9
52,10
45,5
34,-12
36,-22
37,-12
31,1
34,8
38,4
27,-32
14,-44
6,-1
-9,35
-23,10
-10,-64
16,-94
31,-20
39,115
29,139
-2,68
-26,28
-27,-38
-22,-20
-17,33
-8,-21
-7,-36
-13,-33
-13,-36
-19,6
-36,4
-41,-25
-39,-22
-56,-34
-71,-38
-48,3
-18,31
-14,5
-16,-18
-21,39
-38,102
-48,81
-43,11
-42,-36
-44,-55
-41,-44
-47,-10
-58,6
-54,8
-50,-1
-66,-1
-74,13
-69,5
-72,-17
-79,-5
-76,2
-76,-11
-80,-1
-74,4
-70,4
-77,10
-79,3
-73,-7
-80,-4
-87,2
-85,-2
-91,-7
-100,0
-93,4
-85,3
-89,-1
-89,-3
-82,5
-79,4
-77,-5
-77,-1
-92,5
-106,2
-104,0
-104,0
-109,3
-104,0
-93,-14
-92,-12
-90,2
-81,4
-84,-2
-96,-3
-90,-2
-79,-6
-87,-1
-91,12
-83,4
-74,-1
-73,2
-87,5
-113,4
-130,-19
-120,-17
-101,22
-89,24
-75,2
-74,-4
-99,-6
-120,-2
-120,2
-114,2
-112,6
-104,0
-99,-7
-107,-4
-113,-1
-112,-4
-115,3
-115,5
-104,-12
-100,-11
-110,-2
-114,-2
-115,5
-126,8
-127,3
-114,5
-109,3
-111,6
-103,4
-98,-5
-105,5
-105,1
-103,-19
-109,-9
-110,11
-102,24
-100,17
-101,-5
-97,-14
-91,-19
-84,-11
-83,7
-94,5
-106,-6
-104,-2
-95,12
-94,12
-90,-1
-81,-7
-84,2
-93,5
-89,-14
-77,-13
-73,6
-73,7
-69,-10
-69,-8
-70,14
-67,-4
-73,-14
-84,14
-82,17
-73,6
-71,-7
-79,-43
-84,-43
-86,16
-76,60
-60,50
-64,-10
-78,-54
-73,-13
-63,55
-63,45
-53,-52
-43,-99
-57,-11
-72,106
-62,101
-48,33
-46,11
-52,4
-59,-23
-65,-79
-59,-82
-42,-36
-36,-34
-37,-26
-34,15
-35,30
-36,21
-29,-7
-26,-42
-28,-21
-20,27
-15,42
-34,33
-48,21
-37,12
-30,13
-41,6
-48,1
-45,0
-40,-19
-31,-41
-27,-29
-34,-21
-41,-3
-42,54
-47,32
-54,-17
-42,-2
-33,-28
-46,-23
-51,49
-43,20
-48,-13
-59,-29
-49,-73
-40,10
-54,35
-62,-41
-57,-22
-50,12
-39,47
-37,47
-53,-5
-68,-26
-65,-16
-62,5
-64,27
-57,23
-52,-8
-59,-3
-58,19
-49,19
-54,-5
-65,-30
-61,-1
-54,27
-53,-1
-55,-33
-61,-8
-69,53
-67,44
-62,-7
-67,-12
-71,-13
-64,-17
-62,-16
-69,-13
-67,3
-60,1
-58,-13
-57,-7
-58,33
-66,50
-67,5
-63,-28
-73,-31
-93,-13
-103,7
-105,0
-113,4
-114,-9
-105,-15
-105,1
-110,12
-108,22
-109,7
-113,-7
-107,-12
-104,-8
-107,20
-100,17
-98,-3
-113,-6
-126,-11
-124,-5
-121,-1
-119,-5
-111,1
-111,4
-121,7
-121,5
-114,-8
-117,5
-120,12
-116,-13
-115,-9
-115,12
-105,16
-93,13
-92,6
-91,7
-84,4
-96,-19
-114,-27
-109,9
-99,29
-105,11
-113,5
-125,-7
-137,-9
-122,-4
-97,-20
-94,-3
-97,6
-91,0
-92,9
-100,-1
-98,-7
-91,-8
-92,-7
-92,7
-88,6
-90,-5
-83,6
-74,16
-82,8
-92,-9
-84,-16
-73,10
-75,27
-76,18
-68,6
-65,-2
-63,4
-56,-3
-56,-17
-64,-25
-62,-29
-54,-1
-52,27
-46,12
-39,-8
-43,-11
-46,-7
-38,2
-34,5
-37,10
-29,9
-15,0
-14,-5
-19,-18
-14,-19
-9,3
-3,14
5,4
3,-10
0,-12
8,-20
17,-3
15,35
20,34
33,25
36,3
37,-13
46,-1
47,-14
41,-24
43,-8
47,-3
48,-8
57,-2
71,22
71,34
66,-3
72,-26
82,-12
83,3
83,6
80,-8
74,7
80,15
87,-15
78,-4
69,20
77,11
82,-13
79,-22
88,-7
95,-12
87,-1
86,12
91,-28
90,-18
86,-11
87,-22
83,12
82,-2
92,-24
96,-10
85,17
84,50
92,36
85,12
75,28
79,29
78,9
69,-6
69,-15
70,14
66,19
68,-6
71,9
65,5
57,-23
56,-27
53,-24
52,-29
64,-2
73,19
63,-12
52,-22
49,-8
41,4
36,21
41,12
41,-3
38,4
45,-8
49,-21
44,-1
49,8
60,-3
58,-6
53,5
58,13
59,7
57,1
64,0
76,-24
75,-24
72,12
75,17
74,13
74,-2
79,-11
78,6
72,-4
71,-13
73,4
72,21
73,6
77,-18
81,-10
81,-1
80,-14
73,-22
69,-1
77,14
85,3
82,3
85,34
93,46
92,16
93,-42
97,-74
91,-24
76,12
70,12
74,51
75,42
72,10
70,7
59,-65
49,-45
52,65
61,47
64,9
63,-38
56,-34
44,23
41,-7
45,-10
40,14
33,-14
38,-71
40,-35
36,87
38,74
41,-6
37,-26
36,-2
38,36
33,-4
26,-18
29,36
33,26
28,-29
26,-58
24,-23
18,24
16,37
18,9
16,-14
12,-19
12,-21
6,5
-2,5
1,-5
6,13
3,11
3,-16
7,-25
7,-14
6,14
7,28
2,2
-4,-5
0,-6
3,-9
0,7
2,-5
7,-30
6,-2
5,21
10,-15
5,-12
-2,20
3,21
8,14
3,-13
-2,-15
-1,-9
-7,-25
-12,-17
-10,12
-12,28
-15,17
-10,-4
-8,-23
-14,-25
-12,9
0,38
2,22
-1,3
2,-10
0,-27
-6,-19
-6,-1
-6,5
-11,14
-10,6
-8,-9
-13,2
-15,-12
-7,-32
-3,0
-3,34
5,31
9,11
2,-6
0,-9
2,2
-7,8
-23,-8
-26,-13
-26,-2
-26,-12
-21,-12
-18,5
-19,9
-12,11
-1,-1
1,-6
2,-10
9,-31
11,-12
10,39
7,41
-2,10
-15,6
-22,-1
-21,-20
-24,-27
-25,-9
-15,11
-6,3
-4,-12
-1,17
-4,37
-13,3
-13,-6
-8,2
-8,13
-6,13
1,-7
4,-12
9,3
20,0
18,-17
2,-12
1,-31
9,-9
6,36
2,2
6,-9
3,-10
-5,-38
-3,-9
0,31
-3,25
-3,17
-5,0
-16,-23
-19,-3
-3,14
1,-2
-14,-2
-24,-10
-26,-23
-23,-4
-9,8
3,12
-1,27
-7,11
-2,-23
1,-11
2,20
4,24
-3,7
-15,-6
-13,-5
-5,-14
-14,-14
-25,22
-23,39
-21,-1
-21,-30
-13,-29
-9,-25
-14,3
-13,9
-7,2
-10,19
-10,2
-6,-18
-12,2
-20,8
-17,1
-16,4
-18,-1
-14,-3
-10,9
-14,16
-16,13
-11,-4
-12,-15
-16,-8
-9,-4
0,-1
-2,-9
3,-8
15,9
12,8
6,-10
9,-25
8,-11
3,23
2,21
-2,-5
-9,-9
-3,-2
5,-4
-4,-2
-7,7
9,16
21,17
25,1
33,1
35,3
27,0
29,1
36,-10
31,-10
22,-4
23,-6
22,10
24,20
34,2
40,-4
39,4
44,-5
49,-12
45,-13
47,-10
59,4
60,2
50,-10
46,-5
44,3
36,8
37,13
44,8
45,-1
48,-7
55,-6
54,0
52,11
61,9
67,-5
58,-6
53,-5
53,-8
46,7
44,9
55,1
57,5
52,-1
53,-9
51,-3
49,4
60,3
66,-7
54,-14
43,0
50,19
62,20
69,9
72,-16
61,-15
46,14
50,4
68,-10
76,-2
77,-2
77,-6
63,-9
44,-6
42,6
41,8
32,-3
37,-4
54,-8
60,-6
58,12
48,13
32,-3
38,-3
56,14
57,17
40,-6
29,-21
33,-9
37,11
38,8
42,-8
43,-4
37,0
32,-1
25,4
24,4
36,-1
43,-6
31,-5
15,-1
11,3
9,5
4,4
2,-2
4,0
6,7
12,1
18,3
8,3
-1,-5
-2,-6
-12,-4
-19,6
-7,-2
2,-19
-5,-5
-10,9
-13,7
-22,2
-22,-8
-12,-1
-13,11
-17,-1
-6,-2
3,3
-6,1
-12,7
-9,4
-13,2
-16,5
-14,-5
-18,-14
-25,0
-21,7
-19,-5
-24,-5
-18,-5
-5,-1
-5,12
-12,7
-14,-6
-19,-6
-22,0
-19,5
-18,1
-25,-3
-24,-2
-19,-4
-23,7
-19,8
-5,-2
-4,1
-12,1
-10,2
-9,1
-14,-5
-14,-9
-12,0
-18,13
-21,7
-17,-4
-18,-6
-23,-9
-21,-7
-23,1
-29,9
-25,6
-20,-2
-23,-2
-23,1
-18,-1
-19,-2
-23,2
-18,-1
-15,-9
-25,-4
-29,-1
-23,-8
-29,1
-33,9
-24,5
-19,1
-21,0
-16,5
