eog,emg
-6,-3
-4,-1
-3,1
-2,-2
-3,0
-4,7
-6,5
-10,-2
-11,-4
-9,-3
-7,-3
-6,-1
-4,4
-2,6
-2,1
-2,-3
-3,-3
-7,-2
-10,-3
-9,-1
-8,2
-8,3
-10,3
-14,0
-18,3
-21,3
-22,-2
-21,0
-20,0
-19,0
-18,1
-18,-3
-16,-3
-15,-1
-15,-3
-13,-2
-10,-1
-9,-1
-12,3
-14,6
-17,0
-18,-3
-17,-4
-14,-5
-11,-1
-9,2
-11,3
-16,7
-19,7
-20,2
-20,0
-19,-2
-19,-3
-20,-2
-20,1
-19,-1
-19,-4
-21,-1
-23,2
-23,3
-25,2
-26,-4
-23,-4
-19,1
-16,-1
-12,-1
-9,2
-10,5
-9,-2
-5,-6
-2,-2
-1,3
0,2
-2,-3
-6,-1
-11,2
-17,2
-23,0
-25,2
-27,7
-31,6
-33,0
-31,-3
-27,-2
-22,1
-18,0
-18,-4
-18,-3
-16,-2
-12,-3
-9,-6
-5,-5
-2,0
-3,-1
-8,0
-11,4
-11,3
-10,4
-10,4
-12,0
-16,-2
-20,-1
-21,3
-21,5
-21,3
-21,-1
-20,-2
-18,-2
-18,-3
-18,0
-15,3
-11,2
-8,-1
-6,-3
-3,-3
-2,-5
-1,-3
0,2
0,5
0,9
-2,7
-4,0
-5,-9
-5,-16
-8,-20
-11,-24
-14,-14
-18,3
-21,13
-24,22
-25,23
-22,22
-19,21
-16,12
-11,4
-6,-3
-4,-10
-5,-11
-4,-9
-4,-7
-6,-3
-10,-1
-12,-3
-10,-4
-7,-4
-6,-4
-6,-5
-10,-1
-15,6
-17,6
-13,0
-7,-5
-3,-3
1,-1
8,0
13,1
13,2
12,3
14,0
15,1
12,2
8,3
6,2
6,-2
6,-1
5,0
2,-1
-2,-1
-3,-1
-2,1
-2,3
-4,3
-4,0
2,-4
11,-6
19,-4
23,-3
22,-3
21,0
21,3
19,2
16,0
14,1
14,2
16,3
13,2
7,2
5,2
8,1
14,1
17,-1
17,-1
15,1
16,0
20,2
23,1
23,-2
24,-1
26,-4
27,-4
26,4
24,6
22,4
19,-2
16,-7
17,-3
20,-1
23,-2
24,0
23,2
18,3
14,2
15,1
19,1
21,2
21,-1
21,0
20,1
20,-1
21,1
22,-1
25,-3
28,-2
28,-4
26,-3
26,1
26,2
22,5
18,2
17,-4
18,-4
18,-1
17,1
13,0
13,2
20,2
30,0
37,-2
39,0
40,2
41,-1
39,-1
36,1
33,4
30,5
29,-2
31,-3
33,0
31,0
26,0
21,-1
19,-1
21,-4
25,-4
29,1
32,3
34,4
35,2
35,-2
35,-1
33,3
33,4
32,-1
29,-6
27,-3
26,2
26,2
26,1
28,0
30,2
30,-1
31,-5
30,-3
27,-2
27,-1
28,0
27,4
28,7
30,4
29,-1
23,-3
20,-1
21,4
19,3
18,-2
20,-3
23,-3
23,-4
23,-4
23,-2
23,-2
24,4
27,5
29,2
28,4
26,-2
25,-7
23,-3
22,0
24,3
25,3
24,1
22,1
21,0
20,2
20,2
18,2
14,1
11,-1
14,1
19,1
21,-4
20,-4
19,0
21,1
23,0
22,1
19,0
18,0
20,-1
20,-1
19,1
19,3
19,6
20,9
20,4
19,-4
19,-15
20,-22
17,-22
11,-19
6,-7
3,8
1,17
-2,25
-2,25
4,19
11,13
17,4
23,-1
27,-6
28,-10
27,-5
24,0
20,-1
17,-5
15,-6
12,-2
12,2
12,-1
9,-5
3,-1
0,1
-3,0
-5,1
-2,-3
4,-5
9,-1
13,0
15,2
15,3
13,1
13,0
15,-2
17,1
16,3
13,3
8,1
5,-1
3,-1
1,-1
0,-1
-1,1
-2,-1
-3,-1
-5,0
-6,-1
-6,-1
-7,-2
-9,1
-8,5
-5,2
-3,-2
-2,-5
-1,-3
2,3
4,3
0,0
-5,-1
-4,-1
-1,0
0,2
-4,3
-9,2
-14,0
-15,1
-16,3
-21,2
-24,-2
-25,-2
-28,1
-27,2
-24,0
-23,0
-24,-1
-27,-5
-29,-5
-30,0
-28,1
-26,1
-25,1
-25,2
-28,0
-31,-3
-32,-1
-28,2
-27,0
-29,-2
-32,1
-35,3
