eog,emg
-4,8
-2,5
-3,8
-3,3
-1,-7
-3,1
-5,-8
-4,2
-3,5
-4,-8
-2,3
-2,-2
-5,4
-5,4
-5,-9
-8,-1
-9,-6
-5,6
-4,8
-6,-5
-4,7
-2,0
-3,2
-2,5
-1,-4
-3,0
-4,-7
-1,3
0,5
-3,-5
-4,4
-5,-3
-7,1
-7,3
-6,-2
-8,5
-9,-7
-7,-1
-7,2
-8,-6
-6,3
-7,-4
-13,0
-14,0
-13,-5
-13,4
-12,-5
-9,4
-11,6
-13,-5
-11,3
-10,-6
-12,1
-12,5
-11,-2
-12,5
-13,-7
-11,1
-12,4
-13,-5
-11,9
-10,-1
-11,-2
-11,3
-10,-1
-10,7
-10,-5
-7,2
-8,4
-12,-5
-9,3
-6,-6
-7,0
-8,2
-8,-5
-9,3
-9,-7
-5,0
-4,3
-5,-2
-4,8
-5,-4
-7,-4
-5,1
-4,3
-5,11
-4,-5
-1,-1
-2,2
-5,-6
-4,4
-4,-7
-6,-4
-5,2
-5,-2
-6,7
-6,-3
-2,4
-1,3
-2,-6
-1,7
0,1
-1,1
0,-2
3,-3
4,9
4,-5
5,0
4,0
4,-10
6,7
8,0
6,-1
5,2
5,-3
3,3
1,-6
2,1
1,1
1,-7
5,8
8,2
6,4
5,1
5,-8
2,4
2,-1
5,2
4,-2
2,-9
3,5
4,1
2,1
3,-1
5,-2
5,9
6,-4
9,1
9,-2
7,-7
8,10
7,-1
4,-3
2,0
3,-3
2,8
3,-2
5,1
4,1
1,-8
3,-1
5,-6
5,4
7,5
8,-3
6,6
4,-5
6,2
4,2
4,-10
10,5
13,3
11,6
10,5
11,-3
8,-1
6,-11
7,1
8,2
8,-5
10,7
10,-3
7,0
6,1
6,-4
3,4
3,-5
6,5
7,6
6,-6
9,3
10,-3
7,5
7,5
9,-5
8,2
8,-9
11,-3
10,3
7,-3
7,6
7,-1
5,1
7,2
11,-2
10,7
9,-4
11,0
12,-1
11,-9
13,8
14,6
14,14
15,20
18,13
17,11
16,-11
17,-13
13,-17
5,-28
3,-13
4,-17
2,-11
1,0
4,3
5,11
7,-3
10,8
8,14
5,6
7,12
9,-4
8,-3
8,2
9,-2
7,9
6,-4
7,-1
6,3
1,-2
2,8
4,-6
4,-4
6,3
7,-1
5,6
4,-4
6,-1
5,-1
3,-5
7,9
10,0
9,1
8,-1
9,-4
8,7
6,-5
8,3
9,7
6,-5
8,2
9,-8
7,-5
6,2
8,0
7,8
7,-2
9,3
9,1
8,-8
12,5
14,0
12,1
13,-1
14,-6
10,5
8,-2
9,2
8,-2
7,-11
11,7
13,0
12,-4
11,-3
11,-4
9,10
9,0
10,1
8,1
6,-6
9,8
11,1
8,-1
7,1
8,-1
6,4
5,-6
5,2
5,1
5,-5
10,9
13,1
11,1
9,1
8,-7
6,4
6,-2
9,4
8,3
6,-9
9,4
11,-1
9,-1
7,-3
7,-7
6,6
7,-3
11,4
12,7
10,-2
11,6
11,-6
9,-4
10,1
11,-5
10,3
9,-4
13,4
12,7
8,-5
8,1
9,-7
7,2
6,5
6,-3
5,6
7,-4
12,3
12,3
8,-8
7,5
8,-1
7,1
7,2
7,-4
4,2
4,-8
8,4
9,9
6,-4
7,3
7,-5
5,-1
5,1
6,-2
4,6
2,-7
5,2
5,7
4,-6
7,2
9,-7
6,-5
5,3
6,2
7,8
7,-3
9,2
8,5
6,-4
7,4
7,-6
6,-3
7,2
8,-1
6,7
4,-6
7,-3
9,4
9,-1
10,9
7,-4
4,-3
8,2
12,-3
7,3
3,-7
3,1
1,3
-2,-3
0,7
1,-5
-1,-1
-1,2
0,-3
-2,5
-4,-6
-1,2
1,2
2,-7
4,8
4,0
1,2
0,1
3,-5
6,8
9,-3
12,0
9,0
4,-9
4,8
4,-2
2,-7
3,-2
6,-2
5,9
4,0
3,2
-1,0
-6,-7
-4,9
0,2
0,1
2,-4
3,-11
-1,6
-4,0
-2,3
0,2
1,-6
5,5
7,-4
6,-2
6,-1
7,-2
5,10
5,-2
6,4
4,0
2,-12
4,1
6,-3
6,4
7,13
9,18
9,31
11,16
15,7
13,-10
6,-34
3,-24
2,-27
-1,-19
-1,-13
-2,-14
-4,4
-5,3
-2,13
-1,13
-2,3
2,15
7,5
8,4
7,5
6,-1
4,8
3,-4
5,2
4,4
3,-7
4,2
5,-2
3,2
3,-1
5,-9
3,-1
0,-7
2,5
4,7
6,-4
9,6
10,-2
8,2
8,3
7,-7
5,1
5,-3
9,5
10,8
8,-3
8,3
8,-5
6,-1
7,3
8,-1
6,5
4,-5
7,3
10,3
11,-9
13,1
13,-7
10,1
9,7
8,-3
4,1
2,-8
2,0
0,4
-3,-6
-2,2
-1,-5
-5,-1
-6,3
-3,-2
-3,5
-3,-9
-1,0
-1,2
-3,-6
-3,9
-4,2
-7,3
-8,4
-8,-1
-11,5
-13,-8
-11,1
-12,7
-13,-2
-7,8
-3,-4
-5,-4
-7,0
-6,-1
-8,9
-11,-5
-13,1
-16,7
-20,1
-21,10
-23,-2
-26,-3
-26,-2
-26,-5
-32,2
-39,-12
-44,-5
-52,1
-60,-2
-62,9
-61,-7
-62,-4
-59,5
-57,-2
-59,1
-58,-10
-52,-5
-43,-1
-31,-7
-18,5
-11,1
-7,1
-2,-2
3,-3
1,12
-1,3
1,5
1,2
0,-6
4,8
6,0
4,0
5,-1
7,-5
6,10
3,1
4,-1
5,-4
4,-8
3,10
1,1
-2,-4
-1,-1
4,3
6,13
6,-5
8,-4
7,-2
6,-7
10,8
12,-1
9,1
8,3
10,-4
11,5
12,-3
14,1
13,0
10,-8
10,7
8,2
4,3
1,0
0,-7
-3,3
-5,-6
-4,3
-7,2
-12,-13
-14,2
-15,1
-19,4
-19,1
-19,-7
-22,4
-23,-2
-21,5
-22,2
-24,-8
-21,6
-19,2
-21,5
-22,1
-21,-9
-23,-1
-25,-7
-24,5
-24,5
-25,-7
-22,6
-22,0
-25,0
-26,0
-25,-5
-26,5
-27,-1
-26,5
-28,0
-30,-9
-28,5
-28,-1
-30,3
-31,4
-32,-5
-35,0
-35,-11
-30,3
-27,7
-29,-6
-29,2
-29,-4
-30,4
-28,8
-26,-3
-29,1
-31,-7
-27,2
-24,7
-24,-1
-22,4
-21,-6
-24,-2
-26,0
-26,-2
-26,11
-23,3
-17,19
-14,24
-13,9
-10,8
-10,-18
-16,-26
-21,-26
-24,-27
-27,-12
-28,-16
-25,-2
-22,6
-20,3
-16,20
-14,6
-16,3
-16,6
-14,2
-15,12
-16,0
-13,0
-10,5
-11,0
-11,7
-11,-6
-12,-6
-9,-1
-6,-3
-7,5
-7,-7
-5,2
-6,5
-7,-6
-4,5
-1,-4
-2,-2
-2,1
0,-2
-2,8
-5,-3
-4,0
-4,4
-4,-1
0,8
1,-4
-2,-3
-3,1
-2,-2
-3,7
-4,-4
-1,1
-1,0
-4,-8
-3,4
-3,-2
-5,4
-5,2
-2,-7
-3,3
-4,-7
-3,1
-2,1
-5,-7
-5,8
-4,-1
-7,-3
-8,-1
-9,-5
-9,4
-6,-5
-2,1
-3,2
-6,-6
-5,8
-3,3
-3,5
-1,0
1,-7
0,4
-1,-2
0,7
0,1
-1,-10
2,7
3,3
-1,3
-3,-3
-3,-8
-3,6
-1,-2
3,3
5,1
4,-9
4,7
3,1
-2,2
-3,1
-1,-7
0,3
-1,-2
0,4
0,2
-1,-8
-1,4
-1,0
-3,4
-4,2
-3,-9
-3,-1
-3,-5
0,7
-1,8
-3,-6
-1,2
-1,-6
-3,-1
-2,3
-1,-1
-4,6
-3,-6
1,2
2,4
1,-7
3,3
4,0
2,4
1,2
2,-7
1,2
2,-5
5,4
4,7
1,-5
2,3
5,-5
4,1
6,5
