eog,emg
-1,-1
-1,-1
-1,-2
0,2
0,6
-2,-1
-2,1
-2,-2
-4,-8
-5,1
-5,4
-7,2
-8,-2
-7,0
-8,4
-11,-4
-11,-4
-11,-2
-11,2
-10,4
-8,-2
-8,1
-8,2
-8,4
-8,1
-8,-6
-7,-1
-5,-3
-5,-3
-3,4
-1,3
0,4
1,-2
3,-3
5,0
5,-4
6,0
7,-4
6,0
7,9
7,2
7,-1
6,-6
5,0
3,7
1,-2
1,1
1,1
1,0
1,0
3,-7
4,-5
3,-3
3,5
0,7
-4,0
-6,4
-6,-1
-6,-3
-6,3
-4,3
-2,5
-2,-1
0,-4
0,-2
-1,-4
-2,1
-3,2
-5,3
-6,0
-6,-4
-6,3
-5,-2
-4,-2
-3,3
-3,-1
-1,2
0,-1
0,-1
0,0
2,-7
2,-1
3,6
4,8
4,3
2,-6
2,0
2,-7
2,-10
2,5
2,6
0,6
-3,3
-5,-1
-7,-2
-9,-7
-9,1
-8,1
-9,-6
-8,1
-7,4
-8,4
-8,0
-8,1
-8,3
-9,-3
-7,-4
-4,-3
-4,2
-2,1
0,-2
0,5
0,1
2,1
3,-2
2,-9
2,2
2,3
1,1
1,3
4,-1
5,0
6,-4
10,2
12,3
13,-2
12,4
11,-5
9,-6
8,1
8,-2
8,6
7,1
9,0
10,4
9,-4
9,2
10,0
10,-3
10,0
10,-6
7,1
4,6
3,6
2,5
1,-4
2,-1
4,-1
4,-3
5,0
6,-6
7,0
8,3
9,2
11,4
11,-3
12,2
12,0
12,-6
12,-5
14,0
14,4
13,-1
14,3
14,5
13,0
13,3
13,-3
12,-6
13,0
14,0
14,3
13,-2
14,0
14,0
14,-4
16,5
17,3
17,1
17,0
18,-5
17,1
17,-1
18,-2
18,0
17,-2
16,6
16,4
14,-1
12,1
12,-2
12,-4
11,-9
11,2
9,12
6,5
5,2
4,-4
2,-6
1,-2
1,-3
-1,1
-3,2
-3,5
-3,3
-5,-6
-5,1
-5,-2
-5,-2
-5,4
-4,-1
-6,-1
-8,-3
-7,-3
-6,1
-5,-4
-2,0
0,3
-1,3
-3,4
-4,0
-5,3
-5,2
-3,1
-2,-2
-2,-5
0,5
1,4
0,-2
0,-2
1,-3
1,2
-1,-6
-1,-6
-3,6
-5,3
-4,2
-4,-2
-4,-3
-4,-1
-2,-3
-2,6
-2,5
-2,1
-1,-4
-1,-9
1,4
1,-1
0,-5
-1,6
0,6
-1,2
-3,-3
-3,-3
-2,-1
-3,-2
-4,3
-5,-1
-8,-5
-9,1
-9,2
-10,4
-10,0
-10,0
-11,2
-13,-7
-12,-4
-9,-2
-9,2
-8,5
-8,0
-9,5
-8,2
-7,-3
-7,-3
-9,-2
-9,8
-9,3
-10,-2
-11,1
-11,-8
-14,-4
-15,3
-14,3
-15,5
-16,-3
-15,-2
-14,0
-14,-4
-14,2
-13,2
-12,0
-11,-5
-8,0
-6,3
-5,-3
-2,4
0,4
0,-2
0,-2
1,-8
1,-1
2,5
3,6
3,4
2,-7
1,-6
0,3
-2,4
-4,2
-4,-2
-5,-3
-6,-7
-6,3
-6,11
-7,-1
-6,2
-5,1
-4,-5
-3,-1
