eog,emg
-10,-4
-22,-4
-29,12
-30,11
-25,4
-17,2
-12,-17
-10,-7
-10,19
-12,15
-14,-2
-12,-13
-10,-10
-10,-15
-9,-4
-7,21
-6,8
-7,-6
-8,-13
-7,-8
-8,19
-8,13
-8,-13
-5,-15
-2,-1
0,14
-3,16
-6,2
-9,-9
-11,-9
-11,-2
-8,-3
-4,-2
-2,6
0,-1
0,-1
1,3
4,5
8,8
12,4
11,-3
10,-11
8,-9
6,-7
3,2
0,14
-5,8
-9,-5
-8,-12
-8,-1
-10,10
-14,3
-18,0
-22,-4
-26,-5
-30,0
-36,4
-40,9
-41,4
-40,-5
-42,-6
-44,-3
-48,-1
-52,7
-56,6
-61,-3
-65,-2
-66,-5
-65,-8
-66,-2
-71,6
-75,3
-74,-2
-74,-1
-77,5
-78,5
-78,-6
-79,-5
-78,3
-76,-1
-74,-1
-74,6
-75,7
-77,-10
-79,-14
-79,-2
-79,6
-77,15
-75,8
-75,-6
-79,-12
-84,-11
-88,6
-91,12
-94,-4
-96,-8
-99,4
-102,-2
-104,-4
-103,10
-102,14
-100,8
-98,-3
-101,-19
-106,-8
-107,2
-105,-7
-106,9
-107,13
-106,-9
-106,-11
-106,-6
-106,-2
-107,12
-108,6
-108,2
-110,12
-114,-7
-116,-16
-117,3
-117,11
-116,6
-116,-2
-117,-5
-115,-6
-114,-5
-116,1
-121,5
-122,3
-121,3
-121,-4
-122,-12
-121,-5
-119,-1
-117,10
-114,24
-109,4
-107,-10
-105,-11
-101,-17
-96,-10
-92,3
-90,17
-89,18
-87,9
-84,0
-82,-12
-81,-17
-78,-4
-73,15
-72,11
-73,-3
-74,-9
-74,-19
-69,1
-59,19
-50,4
-47,2
-50,-11
-61,-16
-77,1
-85,-1
-81,6
-73,20
-67,13
-61,1
-54,-1
-48,-5
-45,-9
-46,-4
-45,-3
-41,-8
-36,2
-32,9
-30,2
-28,-8
-30,-4
-32,12
-30,8
-28,-1
-29,-5
-31,-14
-31,-9
-29,3
-26,13
-21,13
-18,3
-16,-6
-12,-5
-9,-3
-5,-1
-4,2
-2,-2
0,0
2,4
4,-1
6,-5
8,-6
13,-3
