eog,emg
10,1
10,-1
11,2
10,0
8,1
8,0
10,-3
12,-1
13,-2
13,0
13,-1
13,-1
11,1
9,-3
9,-2
10,-1
11,2
11,3
11,0
11,1
11,-1
12,1
13,5
13,1
13,-1
14,-2
17,0
19,4
20,1
19,2
16,1
14,0
15,0
18,-3
21,3
24,2
26,-2
26,-1
26,-3
23,-2
17,-7
8,-11
-1,-5
-5,0
-2,7
1,7
3,6
5,5
7,2
10,5
12,1
14,-1
15,0
15,-1
17,3
18,0
15,-2
12,-3
11,-6
12,0
15,2
18,0
17,-1
13,0
11,6
11,2
12,-4
15,-4
16,-1
15,4
13,3
12,3
10,-3
8,-15
7,-6
6,6
6,7
5,2
6,-1
8,8
9,8
10,1
13,-2
12,-6
7,-5
5,-6
4,-4
4,2
6,0
10,2
12,3
12,0
11,1
7,0
2,-2
-1,-5
0,-1
5,3
7,2
6,4
6,-2
5,-3
3,1
1,-1
1,5
2,4
3,-1
4,-1
5,-4
3,-2
2,0
3,0
4,2
3,-2
3,0
3,1
3,-2
3,2
5,-1
5,0
4,2
5,1
5,1
2,-4
-2,-2
-2,0
2,3
6,6
6,-1
2,-5
0,-4
0,0
0,1
-2,0
-1,6
1,4
1,1
3,-1
3,-7
-1,-2
-4,0
-2,1
0,4
-1,-2
-4,-4
-8,-3
-9,-1
-6,3
-3,4
-3,6
-4,2
-6,-1
-6,-1
-3,-5
-1,-1
0,1
1,1
3,1
3,-1
1,2
1,-1
1,-4
-5,-6
-18,-7
-29,2
-32,1
-31,0
-25,6
-18,3
-13,5
-11,6
-7,3
-4,2
-3,-2
-5,3
-8,0
-9,-4
-8,-1
-8,-1
-10,1
-13,-5
-14,-2
-12,9
-11,3
-12,-1
-13,-6
-13,-8
-9,-3
-7,0
-5,6
-3,6
-3,1
-5,-3
-5,-5
-5,0
-7,-1
-9,-1
-7,4
-5,0
-4,0
-4,0
-6,-2
-7,1
-5,-2
-1,0
-1,0
-3,-1
-6,0
-6,0
-5,4
-5,2
-6,-2
-7,-1
-8,-2
-7,0
-5,0
-5,1
-6,3
-6,-1
-6,-1
-5,0
-6,1
-9,1
-13,-8
-14,-6
-11,2
-8,6
-6,3
-4,-2
-2,7
-3,7
-6,0
-10,-3
-10,-5
-7,6
-4,7
-4,-2
-5,1
-6,0
-5,-4
-4,-7
-6,-6
-9,1
-10,2
-11,4
-11,-4
-11,0
-9,16
-7,4
-5,-9
-5,-12
-5,-11
-4,-3
-6,-6
-5,-2
-2,6
-1,4
-3,5
-5,7
-7,5
-11,0
-14,-3
-13,1
-12,-1
-11,0
-9,3
-8,5
-7,3
-7,-2
-4,-1
-2,-1
-1,-3
-2,-1
-1,-2
0,0
2,-2
5,-1
9,2
12,0
13,-1
10,-7
2,-8
-9,-4
-19,-5
-23,1
-20,5
-14,6
-9,11
-5,9
-3,6
-1,1
3,-4
8,-1
10,-4
8,-5
5,-4
2,-2
3,0
4,-3
3,-1
1,2
-1,-2
-1,-2
-1,1
-2,4
-3,6
-5,6
-8,4
-8,-5
-8,-10
-9,-12
-8,-9
-5,-3
-3,0
-1,4
2,-3
4,-6
3,0
0,1
1,3
6,6
6,10
3,12
-2,3
-4,1
-5,2
-5,0
-3,-3
-1,3
0,12
4,6
8,1
7,0
5,-5
6,0
8,3
9,8
8,5
7,-9
6,-4
7,10
11,17
16,10
17,-1
17,0
18,-1
18,-6
19,-3
22,-2
23,-4
23,2
23,8
28,1
35,-5
40,2
42,3
41,-2
39,-5
38,-10
39,-9
41,3
39,8
35,5
33,-3
32,-9
36,-10
42,-7
47,-9
49,-5
47,9
45,3
46,-6
49,-10
55,-6
61,13
66,17
67,10
66,0
64,-6
62,3
60,0
61,-2
65,-1
67,-15
67,-7
68,14
70,14
71,0
69,-6
69,2
71,4
73,-1
77,-4
79,-9
79,0
80,-2
83,-8
86,9
91,-9
98,-19
100,8
94,9
83,12
76,9
74,-5
77,-9
83,-7
90,0
96,2
104,12
111,12
118,0
126,-14
126,-26
121,-7
123,26
134,21
144,-14
147,-15
146,-4
142,-3
142,-12
147,-30
150,-9
147,16
147,2
151,-9
156,8
159,19
157,27
153,14
156,-6
161,49
162,48
157,-69
155,-43
159,64
161,5
161,7
161,-14
158,-108
154,-3
156,0
156,-51
154,15
157,6
159,20
157,18
159,-69
165,-55
164,55
157,76
153,-10
155,-48
156,4
158,9
161,-7
160,12
155,0
149,9
146,24
145,12
150,26
155,32
152,6
139,-15
127,-8
134,26
152,55
164,24
161,-33
154,-23
150,1
142,-6
135,-8
138,-10
149,-3
156,4
151,-10
141,-11
138,2
145,9
157,13
159,4
153,-3
149,-4
148,7
152,16
155,1
152,-5
148,0
149,2
155,11
157,3
151,-12
141,-9
136,-5
139,3
141,0
137,-8
130,-6
122,-11
114,8
108,12
108,-21
110,5
112,38
114,25
108,2
98,-85
87,-93
84,7
89,11
92,4
90,14
85,-14
78,7
70,17
67,1
69,19
66,17
57,1
47,-2
33,-12
19,-5
11,16
12,29
18,19
22,11
21,19
12,-11
-3,-23
-14,-13
-19,-16
-22,21
-23,37
-20,-10
-20,-37
-23,-25
-30,-7
-35,10
-36,10
-34,-16
-33,-17
-38,10
-44,6
-48,6
-47,9
-43,-14
-39,-7
-40,6
-43,-4
-45,-5
-45,6
-45,2
-41,-4
-39,8
-44,10
-48,-1
-46,4
-47,2
-53,-9
-59,-10
-64,6
-66,17
-63,3
-59,-7
-61,-10
-64,-9
-65,5
-68,14
-71,10
-72,-10
-73,-21
-77,-10
-82,-4
-84,7
-85,14
-86,7
-86,4
-88,-10
-93,-8
-95,13
-93,0
-89,-11
-85,2
-86,9
-94,5
-99,-4
-100,-8
-106,-5
-112,6
-107,15
-102,3
-106,-7
-115,-12
-120,-9
-118,7
-118,14
-121,8
-123,-6
-123,-14
-127,-1
-130,11
-127,7
-128,-4
-130,-6
-130,2
-131,0
-135,-4
-137,-2
-137,-2
-137,0
-138,-13
-137,-12
-135,8
-134,12
-131,12
-127,-1
-127,-4
-129,2
-134,-5
-142,-9
-148,-13
-145,-1
-140,16
-141,12
-140,0
-122,3
-90,10
-48,-4
-1,-18
49,-9
100,4
146,0
180,-8
203,-1
230,-8
261,-12
280,-12
285,-12
289,21
294,26
298,-11
305,-17
318,-5
335,20
346,58
357,37
375,-33
397,-37
425,16
456,30
492,28
529,55
560,-11
582,-141
605,-126
632,17
659,119
682,37
701,-95
722,-74
745,13
768,16
786,-12
800,33
814,52
825,-26
831,-63
837,-6
850,36
860,45
858,6
864,-34
884,-4
902,36
914,35
921,-4
924,-21
930,-4
940,12
946,23
951,19
957,3
958,-9
955,7
954,27
958,3
964,-18
969,-12
970,4
966,37
959,25
953,-21
948,-25
944,-23
939,2
931,24
925,-9
922,-18
915,17
901,26
886,-9
876,-21
872,-12
864,20
846,37
820,-5
798,-9
775,-2
753,-19
729,1
699,17
673,12
654,2
635,-21
612,-15
587,7
564,18
540,13
516,-23
497,-18
478,-7
453,-6
435,35
427,26
415,-11
389,-2
356,-8
321,-15
288,11
261,-10
244,-14
232,15
218,-10
201,7
179,33
156,-16
133,-35
109,-13
93,1
82,15
67,22
53,22
42,-11
19,-22
-16,58
-42,32
-60,-69
-77,-60
-92,-15
-106,30
-127,3
-146,-43
-152,5
-154,53
-166,60
-192,11
-225,-87
-248,-56
-252,99
-259,61
-277,-66
-299,-56
-322,-14
-338,58
-346,-8
-357,-82
-373,54
-385,53
-394,-39
-405,7
-413,39
-414,-5
-421,-31
-437,-41
-454,12
-467,71
-481,19
-493,-4
-504,-20
-513,-40
-517,12
-519,-41
-530,-37
-539,89
-545,60
-562,2
-579,-53
-586,-69
-592,30
-604,39
-611,-23
-612,-22
-618,10
-624,-2
-627,-4
-637,29
-649,35
-654,29
-657,-10
-662,-54
-666,-48
-671,18
-678,44
-688,7
-696,23
-699,16
-702,-5
-709,-21
-720,-39
-725,-5
-721,5
-722,-3
-730,13
-736,-4
-741,-30
-742,-6
-733,35
-731,27
-741,-24
-747,-29
-743,1
-736,8
-728,8
-723,2
-725,3
-731,-3
-736,-9
-743,-1
-750,2
-740,2
-718,-5
-710,-2
-714,13
-710,17
-702,15
-708,4
-719,-15
-719,-15
-714,1
-709,4
-697,5
-687,11
-686,-13
-687,-16
-687,19
-691,15
-691,2
-680,-8
-669,-20
-665,-5
-665,-6
-660,-1
-645,7
-636,-3
-640,-1
-641,5
-637,-4
-630,-13
-625,-6
-623,2
-615,4
-603,6
-597,4
-595,1
-592,0
-592,0
-590,13
-582,6
-570,-24
-565,-11
-564,6
-562,6
-552,10
-543,-5
-544,-10
-545,-2
-544,-4
-552,-3
-562,0
-558,-3
-547,-10
-539,3
-525,9
-516,-1
-521,9
-526,12
-522,5
-509,4
-500,-7
-501,-11
-499,-1
-489,1
-484,2
-485,8
-484,5
-482,-6
-481,-9
-475,-6
-467,1
-465,7
-467,-2
-468,-6
-463,-3
-458,4
-456,6
-452,-7
-451,-2
-453,2
-455,1
-451,8
-445,1
-443,0
-440,-1
-435,-6
-427,-5
-426,-1
-433,10
-432,6
-427,-4
-426,-7
-425,-4
-425,10
-424,4
-423,-12
-421,-5
-420,5
-422,17
-423,8
-424,-10
-425,-8
-428,-7
-432,2
-440,6
-448,-1
-449,8
-443,0
-438,-15
-436,-10
-428,3
-422,19
-419,8
-415,-2
-413,-5
-418,-10
-422,4
-423,5
-423,-3
-418,-4
-410,-9
-410,-7
-416,5
-413,11
-404,5
-401,-3
-405,-8
-404,-1
-399,11
-392,-3
-384,-14
-374,0
-366,11
-364,10
-364,1
-360,2
-350,8
-335,-9
-322,-15
-313,-6
-310,0
-308,6
-294,-1
-279,0
-277,11
-274,4
-261,0
-250,-1
-248,-6
-235,-8
-215,-5
-209,5
-213,7
-215,2
-218,-11
-225,-6
-229,21
-226,15
-220,-8
-216,-15
-217,-3
-215,8
-212,1
-215,-8
-222,-10
-224,-12
-224,-5
-229,8
-236,10
-239,6
-233,6
-222,11
-213,9
-205,0
-196,-5
-190,-5
-189,8
-189,7
-190,-10
-185,-9
-179,-5
-181,0
-183,1
-177,-8
-163,1
-150,16
-148,8
-152,-7
-152,-9
-147,-8
-141,3
-138,16
-138,1
-136,-16
-130,-16
-124,-4
-121,18
-119,14
-116,1
-115,0
-117,-1
-117,4
-112,4
-109,2
-110,-4
-112,-26
-107,-16
-100,18
-96,17
-97,-3
-100,-9
-100,6
-97,10
-94,-8
-91,-14
-86,-1
-75,15
-63,11
-57,-1
-57,-10
-57,-11
-54,0
-52,-1
-50,4
-42,4
-31,1
-24,15
-17,-2
-7,-14
0,2
5,-8
15,-9
27,6
38,20
49,17
58,-15
69,-19
83,-3
88,9
93,-8
108,-18
124,18
136,19
145,1
152,-1
160,-2
166,1
176,-4
194,-10
209,3
215,14
216,5
220,-4
234,-4
251,-7
263,-4
272,5
282,-6
288,-8
290,2
295,6
300,12
303,4
309,-2
320,-3
328,-6
328,-1
327,4
331,6
341,6
357,-9
370,-17
377,-4
377,8
380,10
384,7
390,-4
396,-8
402,10
407,18
405,-13
403,-36
407,-14
407,16
397,23
386,-1
375,-11
365,4
358,-4
351,-10
343,3
336,13
336,7
340,-1
342,2
341,5
333,5
323,7
314,3
306,-15
299,-20
299,1
300,7
302,-3
301,-2
296,9
292,9
290,-9
287,-12
279,-2
275,10
272,7
267,-2
262,8
250,0
238,-8
238,3
